Start Time,End Time,Speaker,Transcript
182.00,184.00,SPEAKER_01, Maybe it was Jacquelyn Mochi.
184.00,186.00,SPEAKER_01," Oh, wow, I'll find it."
186.00,189.00,SPEAKER_01," On the 19th, we were in Haushenoa."
189.00,190.00,SPEAKER_02, Yeah.
190.00,193.00,SPEAKER_01," Haushenoa, I think we were going to go to a kita."
193.00,199.00,SPEAKER_01," Yeah, well, instead of going to a kita the first day, we went to a mountain resort called Towata."
199.00,202.00,SPEAKER_01, And that was fun.
202.00,203.00,SPEAKER_02, Yes.
203.00,205.00,SPEAKER_01," I mean, it was sort of like big bear."
205.00,207.00,SPEAKER_01," I mean, it's a big, beautiful lake in the mountains."
207.00,209.00,SPEAKER_01, And the resort was there.
209.00,211.00,SPEAKER_01, And that's all that was there.
211.00,214.00,SPEAKER_01, But Ito had a growth fest for us.
214.00,215.00,SPEAKER_02, Wow.
215.00,216.00,SPEAKER_01," I mean, he's been real nice."
216.00,218.00,SPEAKER_02," Well, you didn't write him a nice letter when you get back."
218.00,220.00,SPEAKER_01," Yeah, well, I've already thought I would."
220.00,222.00,SPEAKER_01, He's been real nice to us.
222.00,227.00,SPEAKER_01," We've had, well, let's see how colony we got two dinners out of him."
227.00,231.00,SPEAKER_01," And he took us to the Sapporo beer garden, and he had this fest the other night."
231.00,234.00,SPEAKER_02, And he had the pizza fest on the bus the first day.
234.00,235.00,SPEAKER_01, Yeah.
235.00,239.00,SPEAKER_01, And Towata was real nice.
239.00,241.00,SPEAKER_01," I mean, it was a wow."
241.00,243.00,SPEAKER_01," You know, that tennis courts and all that."
243.00,244.00,SPEAKER_02, Wow.
244.00,246.00,SPEAKER_01, But I didn't play tennis.
246.00,247.00,SPEAKER_02, Did anybody else?
247.00,249.00,SPEAKER_01," Oh, a couple of the guys were in this one."
249.00,254.00,SPEAKER_01," I decided, well, I don't think I'll go out and play with them, because they just really weren't that good."
254.00,257.00,SPEAKER_01," You know, they were just out of having fun."
257.00,259.00,SPEAKER_02," Yeah, they weren't serious tennis players."
259.00,260.00,SPEAKER_01, Yeah.
260.00,265.00,SPEAKER_01," I thought, no, I don't want to bother working up a sweat for that."
265.00,270.00,SPEAKER_01," And anyway, that some of those things have been a lot of fun."
270.00,273.00,SPEAKER_01," You know, they'd be more fun if you were here."
273.00,274.00,SPEAKER_02, Of course.
274.00,276.00,SPEAKER_01," But I mean, we have had some fun."
276.00,279.00,SPEAKER_01, It's just that you need some fun after all this.
279.00,280.00,SPEAKER_01, You have to stay amused.
280.00,281.00,SPEAKER_01, Yeah.
281.00,283.00,SPEAKER_02, And it's hard because it's a lovely group.
283.00,285.00,SPEAKER_02, So the novelty wears off pretty fast.
285.00,286.00,SPEAKER_01, Yeah.
286.00,289.00,SPEAKER_02," I mean, I don't even have you getting my letters and stuff?"
289.00,296.00,SPEAKER_01," Yeah, I got a card and a letter and a two musician magazines last night when I checked in."
296.00,301.00,SPEAKER_02, Did you get anything at Sendai or a kita?
301.00,302.00,SPEAKER_01, I believe so.
302.00,304.00,SPEAKER_01, I've gotten a smile card.
304.00,306.00,SPEAKER_01, I just got that.
306.00,309.00,SPEAKER_01, And now I forget what city we've been in.
309.00,310.00,SPEAKER_01, Yesterday.
310.00,313.00,SPEAKER_01," Well, what's the name of the card?"
313.00,315.00,SPEAKER_02, What's the name of the card?
315.00,316.00,SPEAKER_01, Yeah.
316.00,317.00,SPEAKER_01, The smile card.
317.00,318.00,SPEAKER_02, Okay.
318.00,320.00,SPEAKER_01, And I got the birch card here.
320.00,322.00,SPEAKER_01," How do you find all these things, honey?"
322.00,323.00,SPEAKER_02," I go out and look for them, dear."
323.00,324.00,SPEAKER_01, Go out and look at them.
324.00,328.00,SPEAKER_01, Do you remember the birch stand was my favorite in the goon ball?
328.00,329.00,SPEAKER_01, Of course I do.
329.00,331.00,SPEAKER_01," Yeah, of course you do."
331.00,332.00,SPEAKER_02, Why do you think I did that?
332.00,334.00,SPEAKER_01, I didn't think that was an accident.
334.00,335.00,SPEAKER_02, No.
335.00,336.00,SPEAKER_02, Nothing I do as an accident.
336.00,337.00,SPEAKER_01, I know.
337.00,338.00,SPEAKER_01, I know.
338.00,339.00,SPEAKER_01, Love you for that.
339.00,340.00,SPEAKER_02, I do.
340.00,343.00,SPEAKER_02, And I picked them out so they helped you stay entertained or amused.
343.00,344.00,SPEAKER_02, Yeah.
344.00,346.00,SPEAKER_01, And I got my co-set card.
346.00,349.00,SPEAKER_01," That was just a few days ago, I guess too."
349.00,357.00,SPEAKER_02," Well, from now on, everything's going to the Tokyo, Meridian Pacific, the Osaka Hilton, or the Nagoya."
357.00,359.00,SPEAKER_02, I sent you something in Nagoya too.
359.00,360.00,SPEAKER_01, That's all we have left.
360.00,362.00,SPEAKER_01, Would you send something into Osaka?
362.00,363.00,SPEAKER_02, It's already said.
363.00,365.00,SPEAKER_02, I haven't sent you anything since last Tuesday.
365.00,368.00,SPEAKER_02, I've mailed everything on the 18th as my last date of mail stuff.
368.00,371.00,SPEAKER_02, Your cards and things are still getting here in four days.
371.00,373.00,SPEAKER_01," Well, don't forget, we've got a day ahead of you."
373.00,377.00,SPEAKER_02," Well, I know, but nevertheless, why are mine taking 10 and 11?"
377.00,380.00,SPEAKER_02," Well, 4 plus 1 is 5."
380.00,382.00,SPEAKER_02, 11 plus 1 is 10.
382.00,386.00,SPEAKER_01, It will cost a lot more to send it from here.
386.00,388.00,SPEAKER_02, So that's why it comes faster?
388.00,389.00,SPEAKER_01," Well, they have a better system."
389.00,393.00,SPEAKER_01, We all know the American Post isn't very hip anymore.
393.00,395.00,SPEAKER_02," No, they call it snail meal."
395.00,396.00,SPEAKER_01, Yeah.
396.00,400.00,SPEAKER_02," I mean, just that your card of Mount Fuji is really pretty."
400.00,401.00,SPEAKER_02, Wow.
401.00,402.00,SPEAKER_01, Yeah.
402.00,404.00,SPEAKER_02, And you said you don't know if this is the road you went up.
404.00,406.00,SPEAKER_02," Well, I don't think there's too many roads going up there, dear."
406.00,408.00,SPEAKER_01," Well, there could have been one on the other side."
408.00,409.00,SPEAKER_02, One on the other side.
409.00,411.00,SPEAKER_01, Because it didn't say from Lake Oshi.
411.00,413.00,SPEAKER_01," Yeah, it was from like something else."
413.00,414.00,SPEAKER_01, And I don't recall that lake.
414.00,416.00,SPEAKER_01, So there could have been two sides to it.
416.00,420.00,SPEAKER_01, But that was one of the nice things he wanted to do with take us to Fuji.
420.00,422.00,SPEAKER_01, But this is where it sort of screws up.
422.00,425.00,SPEAKER_01, And we had this big zone going through the Fuji National Park.
425.00,428.00,SPEAKER_01," It's windy roads like, you know?"
428.00,429.00,SPEAKER_02," Yeah, I'm talking a lot of fun."
429.00,434.00,SPEAKER_01," Yes, I'm going to take us a hell of a long time to do this 90 kilometers to Tokyo."
434.00,436.00,SPEAKER_01," I mean, like four hours or something."
436.00,438.00,SPEAKER_01, It was a horrendous day.
438.00,440.00,SPEAKER_01," Anyway, we go up Mount Fuji."
440.00,444.00,SPEAKER_01," And, okay, we get up to the top and say, okay, 30 minutes."
444.00,445.00,SPEAKER_02, Get out.
445.00,446.00,SPEAKER_02," Take your picture, get back on the bus."
446.00,447.00,SPEAKER_01, And try and get something to eat.
447.00,449.00,SPEAKER_01, Because this is also our lunch stop.
449.00,451.00,SPEAKER_01," So I mean, why did we do this?"
451.00,455.00,SPEAKER_01, But it was nice to see it up there.
455.00,457.00,SPEAKER_01, But there was no snow because it was summer.
457.00,459.00,SPEAKER_01, And you're probably just as well off.
459.00,460.00,SPEAKER_02, There was no snow.
460.00,461.00,SPEAKER_02, Yeah.
461.00,463.00,SPEAKER_02, It would have been freezing if there had been snow.
463.00,464.00,SPEAKER_01, Yeah.
464.00,466.00,SPEAKER_01, But I got some pictures of Fuji from the hotel.
466.00,469.00,SPEAKER_01," I mean, the weather there changes so much."
469.00,471.00,SPEAKER_01, The fog bank rolls in and out and in and out.
471.00,474.00,SPEAKER_01, And we were having dinner one night on Mr. Ito.
474.00,478.00,SPEAKER_01," And the Maynardique comes in and says, Mount Fuji is available."
478.00,479.00,SPEAKER_00, That's what?
479.00,480.00,SPEAKER_01, Available.
480.00,481.00,SPEAKER_01, Available.
481.00,486.00,SPEAKER_01, So we are already outside and look at it and thanks for picture the 10 minutes later it's gone.
486.00,488.00,SPEAKER_02, Sort of like the Matterhorn.
488.00,490.00,SPEAKER_01," Yes, exactly."
490.00,493.00,SPEAKER_02," Well, you see what they all rave about now and..."
493.00,494.00,SPEAKER_01, See what they all rave about.
494.00,495.00,SPEAKER_01, In Japan.
495.00,500.00,SPEAKER_01," Yeah, but I've made just little notes on my itinerary so I can recall the whole trip."
500.00,505.00,SPEAKER_02," Well, since I haven't been writing you every day, I'm forgetting the stuff that's happening that I should have you."
505.00,513.00,SPEAKER_01," Well, you didn't get my car jet to ask you to call me tomorrow because I thought that that would be when you would call because you would be getting up for work."
513.00,525.00,SPEAKER_01," But anyway, I wanted Pocking Age address because in Sendai, there is a restaurant right at the edge of the parking lot called Raman, your coach or something like that."
525.00,530.00,SPEAKER_01, And had real good geos as if everybody's name was on the wall.
530.00,531.00,SPEAKER_00, Yeah.
531.00,534.00,SPEAKER_01, And Bill Byrne was up there and Steve Hupstata.
534.00,535.00,SPEAKER_01, Yeah.
535.00,536.00,SPEAKER_01, And now we signed some stuff too.
536.00,539.00,SPEAKER_01," But anyway, I just was reading them one night and said, there's Pocking Age."
539.00,540.00,SPEAKER_02, Pocking Age?
540.00,544.00,SPEAKER_01," From 1983, he was with Paul Moria."
544.00,549.00,SPEAKER_01," And so I wrote Andrei a car, but then I realized his name is in my book."
549.00,550.00,SPEAKER_01, I didn't transfer that.
550.00,553.00,SPEAKER_01, So I want to get that while we got you 30 minutes.
553.00,554.00,SPEAKER_01, Okay.
554.00,555.00,SPEAKER_02, I've got it.
555.00,556.00,SPEAKER_02, You ready?
556.00,557.00,, Yeah.
557.00,559.00,SPEAKER_02, Andrei Pocking Age?
559.00,561.00,SPEAKER_02, 43 Ru de Placier.
561.00,564.00,SPEAKER_01, Ru de Placier.
564.00,567.00,SPEAKER_01, P-L-E-S-S-I-E-R-S.
567.00,570.00,SPEAKER_02, 77730.
570.00,572.00,SPEAKER_02, 773.
572.00,573.00,, 773.
573.00,574.00,SPEAKER_01, So.
574.00,575.00,SPEAKER_02, Do I write?
575.00,578.00,SPEAKER_01, V-L-O-R-A-X and Gravani.
578.00,579.00,SPEAKER_02, Yep.
579.00,580.00,SPEAKER_02, V-I-L-L-A-R-E.
580.00,581.00,SPEAKER_01, Okay.
581.00,582.00,SPEAKER_01, Great.
582.00,583.00,SPEAKER_01, I'll send in this card.
583.00,584.00,SPEAKER_02, France.
584.00,585.00,SPEAKER_02, France.
585.00,586.00,SPEAKER_01, France.
586.00,587.00,SPEAKER_01, I know where that is.
587.00,588.00,SPEAKER_02, Okay.
588.00,589.00,SPEAKER_02," Well, good."
589.00,590.00,SPEAKER_02, And you guys added your names to it?
590.00,591.00,SPEAKER_01, Yeah.
591.00,592.00,SPEAKER_02, No need.
592.00,593.00,SPEAKER_01, Yeah.
593.00,594.00,SPEAKER_01," Real good, Gee-O-S-S."
594.00,595.00,SPEAKER_01, Yeah.
595.00,598.00,SPEAKER_02," Well, I suppose you're not going to be wanting any when you get home, are you?"
598.00,599.00,SPEAKER_01," Oh, yeah."
599.00,601.00,SPEAKER_01, I'm inspired to make them again.
601.00,602.00,SPEAKER_02," Oh, goodie."
602.00,604.00,SPEAKER_02," Because I looked at them in the store and I said, don't buy it."
604.00,605.00,SPEAKER_02," Oh, that's the last thing he's going to want to get."
605.00,611.00,SPEAKER_01," Well, everybody's saying, even Bob Hardaway, who makes his own, he said, you can get him frozen at Trader Joe's."
611.00,612.00,SPEAKER_02, I know.
612.00,613.00,SPEAKER_01, That's where I was looking.
613.00,614.00,SPEAKER_02, Uh-huh.
614.00,615.00,SPEAKER_01, It's hard around the trip.
615.00,616.00,SPEAKER_02, Yeah.
616.00,617.00,SPEAKER_02, Oh.
617.00,618.00,SPEAKER_01," Oh, I forgot about that."
618.00,619.00,SPEAKER_01, Yeah.
619.00,620.00,SPEAKER_01," He says, then, he says, they're good in a pinch."
620.00,621.00,SPEAKER_02," Oh, yeah."
621.00,622.00,SPEAKER_02, If you don't make your own.
622.00,623.00,SPEAKER_01, Uh-huh.
623.00,624.00,SPEAKER_01, Uh-huh.
624.00,627.00,SPEAKER_01, And Jack Redman got a card from me last night.
627.00,628.00,SPEAKER_02, Yeah.
628.00,629.00,SPEAKER_02, Did he get a kick out of it?
629.00,630.00,SPEAKER_01, Uh-huh.
630.00,631.00,SPEAKER_02, Did the music notes fall out?
631.00,632.00,SPEAKER_01, Uh-huh.
632.00,635.00,SPEAKER_02, And I forgot that I had them when I sent you the rest of yours.
635.00,636.00,SPEAKER_02, I was going to put them in some of yours.
636.00,637.00,SPEAKER_01, Yeah.
637.00,638.00,SPEAKER_01, I wondered why I didn't get any.
638.00,639.00,SPEAKER_01, Yeah.
639.00,640.00,SPEAKER_01," Those are those on the card, Jack."
640.00,641.00,SPEAKER_01, Or did they fall out?
641.00,643.00,SPEAKER_01," Because they were actually sort of sticking to them, you know."
643.00,645.00,SPEAKER_02, I had some glued on and some loose.
645.00,646.00,SPEAKER_02, Uh-huh.
646.00,647.00,SPEAKER_02, Because I didn't wanted to make a big mess.
647.00,648.00,SPEAKER_01, Yeah.
648.00,651.00,SPEAKER_01, And Mike Price called me just as I got in.
651.00,654.00,SPEAKER_01, So I was taking me off all to get up to the room.
654.00,656.00,SPEAKER_01, Because the mayor bell cabin came in.
656.00,658.00,SPEAKER_01," Mr. McQuire, Mr. McQuire."
658.00,659.00,SPEAKER_01, You have a telephone.
659.00,660.00,SPEAKER_01, You have a telephone.
660.00,661.00,SPEAKER_01, You have a telephone.
661.00,663.00,SPEAKER_01," And so anyway, we've got today set up."
663.00,666.00,SPEAKER_01, Kathy doesn't get into about 330 this afternoon.
666.00,667.00,SPEAKER_01, He thought.
667.00,668.00,SPEAKER_01, And uh-huh.
668.00,669.00,SPEAKER_02," That's a little bit of a joke though, right?"
669.00,670.00,SPEAKER_02, Uh-huh.
670.00,671.00,SPEAKER_01," You're over day off, right?"
671.00,672.00,SPEAKER_01, Either day off.
672.00,673.00,SPEAKER_01, And Mike is free.
673.00,674.00,SPEAKER_02, And Kathy's free.
674.00,675.00,SPEAKER_01," Oh, goodie."
675.00,682.00,SPEAKER_01," So we decided we would get together late afternoon, go out and get some dinner and go to one of the happening areas."
682.00,683.00,SPEAKER_02," Okay, neat."
683.00,685.00,SPEAKER_01," You know, just walk around amongst the people."
685.00,687.00,SPEAKER_01, Because there's really nothing else I really want to do.
687.00,688.00,SPEAKER_01, I don't want to go see anything.
688.00,691.00,SPEAKER_01, I don't want to go to a shrine or anything like that.
691.00,694.00,SPEAKER_02," You'll get out on the street and rub elbows with the, uh-"
694.00,704.00,SPEAKER_01," Yeah, but boy, because when we did this concert in the Shibuya section, whenever that was, when Mr. Edo's office is, I mean, at night or such, millions of people."
704.00,706.00,SPEAKER_01, And it's all these bright lights.
706.00,708.00,SPEAKER_01," And wow, that's nice."
708.00,711.00,SPEAKER_01," You're not having, but there are a lot of cities like that."
711.00,712.00,SPEAKER_02," Well, you got there and happen."
712.00,713.00,SPEAKER_02," Well, you've been to all of them, boy."
713.00,714.00,SPEAKER_01, Yeah.
714.00,715.00,SPEAKER_02, I want to come back here with this.
715.00,718.00,SPEAKER_02, Do you have any idea where you're going when you go to these places?
718.00,719.00,SPEAKER_01," Well, there you have them."
719.00,727.00,SPEAKER_01, They give us a new itinerary when we first arrived here and had maps of all of Japan with our cities highlighted.
727.00,728.00,SPEAKER_02," Well, that's what I've got here."
728.00,729.00,SPEAKER_01, You have all the cities highlighted.
729.00,731.00,SPEAKER_01, Have you found them all?
731.00,732.00,SPEAKER_02, Most of them.
732.00,734.00,SPEAKER_02," There's a couple I haven't found, but most of them I have found."
734.00,737.00,SPEAKER_01," You're the smallest ones you won't be finding, but, uh,"
737.00,749.00,SPEAKER_02," three, four, four, six, seven, eight, nine, ten, oh, 11, 12, 13, 14, 15, 16, 17, 18, 19, 28, 22, 22, 24, 12, I've got 25 listed."
749.00,751.00,SPEAKER_01," Oh, that's just about all of them."
751.00,753.00,SPEAKER_01, Because there's only 32 concerts and...
753.00,755.00,SPEAKER_02, I haven't listed the ones you haven't gone to yet.
755.00,757.00,SPEAKER_02, I only mark them off after you go there.
757.00,758.00,SPEAKER_01," Oh, well, you've gone them all."
758.00,761.00,SPEAKER_01," Well, I don't know how you found Ota where we were last night."
761.00,763.00,SPEAKER_02," Oh, Ota is real little."
763.00,764.00,SPEAKER_01, I know.
764.00,765.00,SPEAKER_01, I found a bit.
765.00,766.00,SPEAKER_01, That's because it's five.
766.00,769.00,SPEAKER_02, It's about a new Chaka Saki.
769.00,770.00,SPEAKER_02, Uh-huh.
770.00,771.00,SPEAKER_01, Ashikaga.
771.00,772.00,SPEAKER_01, It was close to where we were the debut four.
772.00,773.00,SPEAKER_02, It's like...
773.00,774.00,SPEAKER_02," So, no Mia, yeah."
774.00,780.00,SPEAKER_02," Well, what I do is I look on the map, and if it's not listed in the list of cities, I look on where you're going to and from it, you know?"
780.00,781.00,SPEAKER_02, On your itinerary?
781.00,782.00,SPEAKER_02, Yeah.
782.00,783.00,SPEAKER_01, alternative.
783.00,784.00,SPEAKER_01, Then I find it in between.
784.00,785.00,SPEAKER_02," And then I say well, okay."
785.00,788.00,SPEAKER_02," It's 300 kilometers from this one, so I'm going to let them see."
788.00,790.00,SPEAKER_01, 300 kilometers on the bus.
790.00,791.00,SPEAKER_01, Yeah.
791.00,792.00,SPEAKER_02, You've got some rides.
792.00,793.00,SPEAKER_02, They've got one ride listed.
793.00,805.38,SPEAKER_02," 366 kilometers if it's going to take 50 minutes on thinking hello. No, it's not 50 minutes. Yeah, I think they made a mistake. Yeah, this one to go eat a Tokyo. Oh, no wait"
805.38,808.52,SPEAKER_01, Maybe you're gonna go well. We're flying that no we're not
809.56,810.52,SPEAKER_02, 366 K
810.52,813.56,SPEAKER_01," Yeah, he's 66 yeah that train"
814.24,835.40,SPEAKER_02," Leave hotel for Nagoya station by taxi departure from Nagoya station train for Tokyo. Oh Anyways, yeah Probably then. Oh, then you leave hotel for concert hall by bus 40 to 60 minutes Yeah, clock to go to the Nacono sun Plaza hotel. Oh, sure anyway I know that's not the most fun"
835.56,896.92,SPEAKER_01," Yeah, the trip the bus trips have been hard because it's well number one see these people are small and everything is built small I mean, I don't know how hard it would I mean he sometimes he hits his head on in the shower Geez and Mickey McMahon is that tall also and So the bus seats are there a little too narrow and there's no knee room, so it's pretty hard to get comfortable and I guess to save a little bit of money Or maybe you have to take out too many seats to get the bus with the head in it So there's no head Yeah, boy, and so we all get in pain finally they stop for us, but you know you can't get 18 people Going to the bathroom at the same time, you know Geez until we've been out there for two hours and we're all screaming we must be we must be We want to have Mr. Edo does it I mean he rides it with us However, he did give up the train or to give up the bus the other day and put us on a train at one time"
897.56,899.56,SPEAKER_02, Why can't I come too long?
900.76,906.92,SPEAKER_01, Hardaway just these figured that Edo find realises we're all getting tired if we were just bust out
907.08,917.10,SPEAKER_02, I mean it's it's hard when you were saying it took so long to get home from the gig after on the bus I was thinking maybe they were putting you on bullet trains to get to the gig and putting you on buses to get back no
917.10,981.02,SPEAKER_01," No, no, no, we're just on the bus So because that the other day when he put us on the train I mean he was still paying for the bus the buses with us, you know but he just We had to get up it and these a hotel at 745 instead of 10 o'clock Which may have to get up and get breakfast as soon as the restaurant opens and then get on the bus and hope you don't have to leave your Shit are on the train. I mean which is yet another story There are Japanese style is reminiscent of the grid. Oh, no, but and I've avoided them so far I've been fortunate to be in the hotel or in some of the newer halls you can find a western toilet, but Sometimes it's tough, but the Some of the trains have western on them too That oh boy It's deep getting to know other parts of the world. Yes other cultures. Yep And if it just wasn't so long it would be nice, you know Six weeks or so, yeah"
981.02,985.86,SPEAKER_02," Well now it's Monday there, so it's a week to your home. Yeah, I should have fun to go"
986.06,993.72,SPEAKER_01," So what's with you honey You're gonna get to float planted no no no, no, I'll give us a nice project to do"
994.30,1014.98,SPEAKER_02," Yeah, well, it's just too much to do, you know, I yeah, I come home dear every night and I'm feeding the dogs walking the dogs watering the lawn front and back I didn't have anyone fix the sprinklers I just said I'm into watering it all water it but making my dinner cleaning up my dinner making my lunch for the next day and trying to keep you know Everything organized and that takes the whole night"
1018.10,1062.18,SPEAKER_01," Yeah, I know like I said I think that I'm sure it's ripper on you that it is me You know yeah, you don't have any chores to do I don't have any chores. Yeah, I just have to get in the bus and This music read fall asleep. That's in the music read fall asleep. That's my program. I thought you had to give up your sound system Well, I keep the machine with me and maybe two tapes Oh, and then I sent all the other tapes on with my luggage, you know, so I just alternate my tapes Yeah, I couldn't you got to have something in these rooms and in the bus. Yeah, so But that's how we do it So how was the learning party did best get my cards she hadn't gone before the party"
1062.38,1096.34,SPEAKER_02," Shit, and then they were leaving Wednesday. Of course this is all my letter that I wrote you They were leaving Thursday rather to go up to Napa for five days So I imagine she got it Monday Tuesday or Wednesday before they left Then since then though I've got I took pictures at the party so I've got them developed So I'm gonna send them to them in the mail tomorrow so they can see them they turned out pretty good It was fun there were a lot of people there A lot of people we didn't know well you'll get all the details in the letter, okay, but you know all the people we knew were there too"
1097.54,1098.70,SPEAKER_01, Lopers
1098.74,1143.00,SPEAKER_02," Loppers and Chuck Berghofer was there and really in flip and you know Gary Grant Jerry. Hey George Graham Their families Tom Peterson That the pains were there I was talking to them about you being in Japan and everything and I I forget what topic we run I said well you've seen Mike Price and Bob says oh that's too bad Well, you know that's far away from home any familiar faces a comfort even if it is just Mike Price Anyway, well it was fun the food was great. It was catered. It was just wonderful"
1143.98,1168.34,SPEAKER_01," And I won't tell you everything because it's all in your letter, okay, yeah, I noticed it every time I get a letter It's a but we've covered all this and So it's good to get the letters. Yeah, you can read them we read them. Yeah We've read them Mary and get my pictures. Yeah, oh you see they can't say ours over in some of these hotels a lot of the hotels And you get in the elevator and you want to go downstairs. You have to press Robbie"
1168.90,1193.74,SPEAKER_02, Robbie Robbie Robbie it's spelled R-O-B-B-Y Well when I called the first time to get your room number and I I Said I said who do you want to talk? I said mukwire. He said what's the name? I said mukwire and he said mr. Rerry Rat's rim
1193.74,1199.70,SPEAKER_01," Yeah, well, they have a problem with that It's deep"
1200.62,1208.10,SPEAKER_02, Let's see I'm just going to work in back and forth I'm filling out applications for jobs and trying to get them sent in. I've got a finish them up Monday
1208.10,1212.62,SPEAKER_01," Yeah, well you had you've had an interview without that valley already. Yeah"
