Start Time,End Time,Speaker,Transcript
635.20,636.20,SPEAKER_00, We're getting old.
636.20,637.20,SPEAKER_00, No.
637.20,639.20,SPEAKER_02, It's I don't know what it is.
639.20,642.20,SPEAKER_02, And people get sick and they get sick pretty young.
642.20,643.20,SPEAKER_02, Yeah.
643.20,649.20,SPEAKER_02," And you know, my sister wasn't that old and she just had bad luck, I guess it's all you can say."
649.20,651.20,SPEAKER_00, I'm going to put your wallet up.
651.20,653.20,SPEAKER_02, I'll put anything anybody could do.
653.20,658.20,SPEAKER_02," So and then an ad, an ad of Chris's ad made me up in Maine, passed away."
658.20,660.20,SPEAKER_00, That that had an ad.
660.20,661.20,SPEAKER_00, Have that happened already?
661.20,662.20,SPEAKER_02," No, that had not happened."
662.20,665.20,SPEAKER_02," No, she passed away in about March or."
665.20,666.20,SPEAKER_00, Yeah.
666.20,670.20,SPEAKER_00," There was some concern about her when I talked to you in September, or October."
670.20,672.20,SPEAKER_02," No, she's been she was not doing well."
672.20,675.20,SPEAKER_02, She had a brain tumor and operated on and things weren't going well.
675.20,677.20,SPEAKER_02, I actually got to see her.
677.20,679.20,SPEAKER_02, I guess a day before she died.
679.20,680.20,SPEAKER_02," I mean, she didn't know."
680.20,681.20,SPEAKER_02, She didn't know that that I was there.
681.20,682.20,SPEAKER_00," Yeah, that was you."
682.20,683.20,SPEAKER_02, Yeah.
683.20,685.20,SPEAKER_02," Yeah, she was just not not in."
685.20,687.20,SPEAKER_02," So it was a blessing, I guess."
687.20,689.20,SPEAKER_02," But anyway, weird stuff."
689.20,690.20,SPEAKER_02, Yeah.
690.20,692.20,SPEAKER_00, And how about you?
692.20,695.20,SPEAKER_00, Because how about how you're eyes?
695.20,696.20,SPEAKER_02," Well, I don't know."
696.20,699.20,SPEAKER_02," I have to go next week to see check out, you know, see again."
699.20,703.20,SPEAKER_02, I'm not exactly convinced that it's OK.
703.20,707.20,SPEAKER_02," You know, it's I I'm not it's not sure."
707.20,709.20,SPEAKER_02, It's been it's been pretty good.
709.20,712.20,SPEAKER_02, It was about 80% for a while.
712.20,715.20,SPEAKER_02, And then I'm not exactly sure what it is now.
715.20,717.20,SPEAKER_02," Well, I don't know a couple of it."
717.20,719.20,SPEAKER_00, So are you having blurred vision or?
719.20,720.20,SPEAKER_02," Oh, yeah."
720.20,721.20,SPEAKER_02," Yeah, sure."
721.20,722.20,SPEAKER_02, Right.
722.20,725.20,SPEAKER_02, I is not so great.
725.20,727.20,SPEAKER_02, And it was he we've got back to about 80%.
727.20,729.20,SPEAKER_02," You know, it was it was a detached retina."
729.20,730.20,SPEAKER_00, Right.
730.20,733.20,SPEAKER_02, And then they operated on it once and they operate on it twice.
733.20,737.20,SPEAKER_02, And then it seems seems to be seem to be doing pretty well.
737.20,741.20,SPEAKER_02," And at the moment, I'm a little not so secure."
741.20,743.20,SPEAKER_02, So who knows.
743.20,748.20,SPEAKER_02," But you know, it'll never be more than about 70 or 80% which is five 80% of the asset."
748.20,749.20,SPEAKER_02, Right.
749.20,752.20,SPEAKER_02, So just would you see.
752.20,754.20,SPEAKER_00, What happened?
754.20,755.20,SPEAKER_00, That's straight.
755.20,762.20,SPEAKER_02," Yeah, knowing and the thing that came up recently, you know, I had I had kind of a knee problem a couple of years ago."
762.20,764.20,SPEAKER_02, And my right knee now is my left knee.
764.20,765.20,SPEAKER_02," It's just you know, it's just a pain."
765.20,766.20,SPEAKER_02, Yeah.
766.20,770.20,SPEAKER_02, I went to the doctor and they take to a pump.
770.20,771.20,, Pump.
771.20,772.20,SPEAKER_02, Pumps your own.
772.20,775.20,SPEAKER_02," Each by the way, I just think anyway, they take a fluid out of it."
775.20,779.20,SPEAKER_02, I think we get irritated and take some pills and stuff.
779.20,782.20,SPEAKER_00, And it's just just is it's it's it's that like water on the knee?
782.20,783.20,SPEAKER_00, Is that what that is?
783.20,784.20,SPEAKER_02," Well, that's what happens."
784.20,788.20,SPEAKER_02, It develops because of irritation because of the inflammation.
788.20,791.20,SPEAKER_02, Is that how the inflammation is?
791.20,794.20,SPEAKER_02," Yeah, maybe I mean they they don't know."
794.20,795.20,SPEAKER_00, Mm hmm.
795.20,797.20,SPEAKER_02, It just came overnight practically.
797.20,798.20,SPEAKER_02, Wow.
798.20,802.20,SPEAKER_02, And we'd been up in Berlin and we had a big trip over there.
802.20,805.20,SPEAKER_02, I've been to a lot of a lot of walking on the fast walking stuff at that.
805.20,809.20,SPEAKER_02," You know, I mean that shouldn't be it should be a big deal."
809.20,812.20,SPEAKER_00," Was this last trip of tough, it tough days?"
812.20,813.20,SPEAKER_00, Good.
813.20,816.20,SPEAKER_00, Was your last time of students from toughs good?
816.20,818.20,SPEAKER_02," Yeah, well, they're still here."
818.20,820.20,SPEAKER_00," Right, but they're winding down so you know that they're well."
820.20,821.20,SPEAKER_00," Yeah, they're very good."
821.20,822.20,SPEAKER_02, They learned they learned a lot of German.
822.20,824.20,SPEAKER_02, They learned amazing my German.
824.20,827.20,SPEAKER_02," Before I forget, I saw George Salinas a couple days ago."
827.20,831.20,SPEAKER_02," And he's had well, he's working for an American firm over here."
831.20,833.20,SPEAKER_02," He's doing very, very well."
833.20,835.20,SPEAKER_02, And his wife just had their fourth child.
835.20,836.20,SPEAKER_02, Wow.
836.20,837.20,SPEAKER_00, For the mopoy Benjamin.
837.20,839.20,SPEAKER_02, Wow.
839.20,842.20,SPEAKER_02, About two weeks ago maybe.
842.20,843.20,SPEAKER_02, Hmmm.
843.20,846.20,SPEAKER_02, And I got a card from you and Bremie Gleason.
846.20,847.20,SPEAKER_00, Yeah.
847.20,848.20,SPEAKER_02, Yeah.
848.20,849.20,SPEAKER_02," Well, she just had a baby a couple of..."
849.20,851.20,SPEAKER_00, I think I heard that.
851.20,852.20,SPEAKER_02," Well, this is number two."
852.20,855.20,SPEAKER_00," Okay, I just got a card from Ron and Doris."
855.20,856.20,SPEAKER_00, Oh.
856.20,858.20,SPEAKER_00, And they see Amy Gleason on occasion.
858.20,860.20,SPEAKER_00, And so I think they can tell me that.
860.20,862.20,SPEAKER_00, Have you heard from Ron and Doris?
862.20,863.20,SPEAKER_00," No, no, no."
863.20,865.20,SPEAKER_00, They are now living in Rhode Island.
865.20,866.20,SPEAKER_00, You probably knew that.
866.20,868.20,SPEAKER_02," Well, yeah, she's teaching as you are."
868.20,873.20,SPEAKER_00," Yeah, and it was a very nice letter because it sounded like she went through very similar things that I did."
873.20,876.20,SPEAKER_00," You know, I went from Chicago to UCSD to here."
876.20,877.20,SPEAKER_00, Right.
877.20,880.20,SPEAKER_00, And it's just such an intellectual left down.
880.20,884.20,SPEAKER_00, And she went from Penn to Columbia to Columbia to URI.
884.20,885.20,SPEAKER_00, Columbia to URI.
885.20,886.20,SPEAKER_00, Yeah.
886.20,889.20,SPEAKER_00," And she said the students are just, you know, they don't care."
889.20,890.20,SPEAKER_00, And they're not very good.
890.20,893.20,SPEAKER_00, And all the students who are getting conference papers rejected.
893.20,898.20,SPEAKER_00, And she thinks it's the affiliation because she doesn't think equality of her work has changed.
898.20,908.20,SPEAKER_00," Now, I haven't submitted a conference paper with the Missouri affiliation yet because the last one I submitted was in the fall."
908.20,911.20,SPEAKER_00, And I still had my San Diego affiliation.
911.20,913.20,SPEAKER_00," In fact, I'm still officially on leave."
913.20,917.20,SPEAKER_00," If anything came up in the next year, we could go back for Sam."
917.20,921.20,SPEAKER_00," But I think it's very, very, very, very, very unlikely."
921.20,931.20,SPEAKER_00," But anyway, it was nice to hear from her because she said after two years there now, she have come to terms with this."
931.20,936.20,SPEAKER_00, And she accepted that there's a lot of good things in Rhode Island.
936.20,940.20,SPEAKER_00, And their life is a lot less complicated.
940.20,942.20,SPEAKER_00, And she is more to have to be apparent.
942.20,946.20,SPEAKER_00, And she's just not going to have the same kind of career that she had thought about.
946.20,952.20,SPEAKER_00, Ron is working as a financial consultant for Merrill Lynch.
952.20,958.20,SPEAKER_00, And he had been doing work for some environmental firm as a consultant.
958.20,961.20,SPEAKER_00, And it didn't work out.
961.20,965.20,SPEAKER_00, He was changing projects every couple of weeks.
965.20,968.20,SPEAKER_00, And he said he couldn't keep on top of it.
968.20,973.20,SPEAKER_00, He couldn't learn the whole new area that fast each time.
973.20,975.20,SPEAKER_00, And he went and had some tests.
975.20,984.20,SPEAKER_00," And he was diagnosed as having a tension deficit disorder, which, you know, given how far he's gotten, you know, it goes to agree a tough and all."
984.20,989.20,SPEAKER_00," I found that surprising that for the first time as an adult, they're diagnosing this."
989.20,992.20,SPEAKER_02," I wonder about it, but anyway."
992.20,995.20,SPEAKER_00," Yeah, but that's what he said."
995.20,997.20,SPEAKER_00, Whatever is helpful.
997.20,998.20,SPEAKER_00, Right.
998.20,1002.20,SPEAKER_00, So he found this new job as a financial consultant and seems to be happy with that.
1002.20,1006.20,SPEAKER_00, And then he saw Leo and Julie at Crete High.
1006.20,1008.20,SPEAKER_00, And they're doing great.
1008.20,1010.20,SPEAKER_00," They had just used New York now, right?"
1010.20,1012.20,SPEAKER_00, Really nice house in Westchester.
1012.20,1013.20,SPEAKER_00, Yeah.
1013.20,1018.20,SPEAKER_00," An older home that, you know, Julie is of course carving up and making beautiful."
1018.20,1024.20,SPEAKER_00, Now she had a job with an architectural group when she first got out to New York.
1024.20,1026.20,SPEAKER_00, And that didn't work out.
1026.20,1030.20,SPEAKER_00, She said they had her doing things that she really wasn't qualified to do.
1030.20,1033.20,SPEAKER_00, And that she really didn't feel competent doing.
1033.20,1036.20,SPEAKER_00, And they mutually agreed that she should leave.
1036.20,1038.20,SPEAKER_00, And so she was looking for another job.
1038.20,1041.20,SPEAKER_00, And I'm sure she'll find one.
1041.20,1042.20,SPEAKER_00, She's so talented.
1042.20,1043.20,SPEAKER_00, She may have found one.
1043.20,1044.20,SPEAKER_03, Yeah.
1044.20,1045.20,SPEAKER_00, Yeah.
1045.20,1053.20,SPEAKER_00," And so we met Adrienne, their kid who was for me and just a really lovely little boy."
1053.20,1055.20,SPEAKER_00, She felt big.
1055.20,1056.20,SPEAKER_00, Yeah.
1056.20,1057.20,SPEAKER_00, He's got Leo's feet.
1057.20,1058.20,SPEAKER_00, Yeah.
1058.20,1061.20,SPEAKER_00, And Ron and Doris sent us a picture of theirs.
1061.20,1063.20,SPEAKER_00, And he has Ron's expressions.
1063.20,1064.20,SPEAKER_00, He really looks like Ron.
1064.20,1069.20,SPEAKER_00, And he looked really big too in this picture three and a half.
1069.20,1075.20,SPEAKER_00, But Leo and Julie just seemed so happy with the decisions they've made.
1075.20,1076.20,SPEAKER_00, Good.
1076.20,1079.20,SPEAKER_02, Now is he with a publishing house?
1079.20,1080.20,SPEAKER_02, Which one?
1080.20,1081.20,SPEAKER_00, Which one?
1081.20,1084.20,SPEAKER_02," Well, I think that, yeah, it's one of these sort of universities."
1084.20,1085.20,SPEAKER_02, The public university books.
1085.20,1087.20,SPEAKER_00, He's a heart- heart-brace.
1087.20,1088.20,SPEAKER_00, I'm not sure.
1088.20,1089.20,SPEAKER_00, Oh.
1089.20,1091.20,SPEAKER_00, I have two friends in publishing.
1091.20,1096.20,SPEAKER_00, And maybe the other one that just took the job with heart-court-brace.
1096.20,1098.20,SPEAKER_00, I don't remember which one.
1098.20,1099.20,SPEAKER_00, Yeah.
1099.20,1102.20,SPEAKER_02," Anyway, he's enjoying it and liking it and they're doing okay."
1102.20,1103.20,SPEAKER_00, Yeah.
1103.20,1106.20,SPEAKER_00, He seems to feel really like he's doing the right thing.
1106.20,1108.20,SPEAKER_00, And he is still in an academic publishing.
1108.20,1112.20,SPEAKER_00, And other friends just moved to trade publishing after years in academic publishing.
1112.20,1118.20,SPEAKER_00," It feels like maybe she made a compromise, but it's like three times the money is with everything else."
1118.20,1120.20,SPEAKER_00, It's industry and academics.
1120.20,1121.20,SPEAKER_00, Oh.
1121.20,1122.20,SPEAKER_00, It's terrible.
1122.20,1124.20,SPEAKER_00," Yeah, it's amazing."
1124.20,1128.20,SPEAKER_00," And, you know, ages ago I got a card from Liz Ganon."
1128.20,1132.20,SPEAKER_00, I told you this because you showed us her picture.
1132.20,1133.20,SPEAKER_03," Yeah, crazy."
1133.20,1136.20,SPEAKER_00," And I keep thinking maybe I'd get in touch, but I haven't done it."
1136.20,1141.20,SPEAKER_00," And then I saw in the Tufts thing that Ginny Tada is living, you know, in the alumni thing."
1141.20,1146.20,SPEAKER_00, He's living in the San Francisco Bay area with her two daughters and no mention of Clive.
1146.20,1148.20,SPEAKER_00," So, I assume she's working."
1148.20,1151.20,SPEAKER_00," Well, they've been working over a long time."
1151.20,1152.20,SPEAKER_02," Oh, a long time."
1152.20,1153.20,SPEAKER_02, Yeah.
1153.20,1156.20,SPEAKER_02," Yeah, I've forgotten how long that's been."
1156.20,1157.20,SPEAKER_02, It's been a long time.
1157.20,1158.20,SPEAKER_02, Yeah.
1158.20,1161.20,SPEAKER_00, And we've lost track of Kelly.
1161.20,1163.20,SPEAKER_02," Uh, Kelly Cameron."
1163.20,1164.20,SPEAKER_00, Yeah.
1164.20,1165.20,SPEAKER_02, Yeah.
1165.20,1166.20,SPEAKER_02, I have two.
1166.20,1167.20,SPEAKER_00, Yeah.
1167.20,1168.20,SPEAKER_00," So, I don't know where he might be."
1168.20,1169.20,SPEAKER_02," He got married, I think."
1169.20,1170.20,SPEAKER_00, I think.
1170.20,1173.20,SPEAKER_00, I think he got married and went to Russia.
1173.20,1175.20,SPEAKER_02," Yeah, I heard, I think I heard that from you."
1175.20,1179.20,SPEAKER_02," And I thought, really, he just gone into a fade."
1179.20,1180.20,SPEAKER_00," Oh, yeah."
