Start Time,End Time,Speaker,Transcript
411.00,417.00,SPEAKER_02," I mean, I mean, when you look at what happened, come in, come in, come in, in his house, and they can take that loss on their taxes."
417.00,418.00,SPEAKER_02, Yeah.
418.00,420.00,SPEAKER_02," You know, I mean, you can recoup that a little bit."
420.00,421.00,SPEAKER_00, There could even be a loss.
421.00,422.00,SPEAKER_00, I don't know what the pool cost.
422.00,425.00,SPEAKER_00," But it'd probably be about, well, 230, that would be lost."
425.00,426.00,SPEAKER_00, Yeah.
426.00,427.00,SPEAKER_02, They would take a loss on it.
427.00,428.00,SPEAKER_02, Yeah.
428.00,431.00,SPEAKER_02," But you could, like I said, you can write that off too on your taxes."
431.00,435.00,SPEAKER_00," And because students of mine, you'd think would be wanting to get rid of it."
435.00,436.00,SPEAKER_00," Oh, yeah."
436.00,437.00,SPEAKER_00, Because she's still in the same thing.
437.00,438.00,SPEAKER_00," Oh, yeah."
438.00,439.00,SPEAKER_00, At least time gets to live there or so.
439.00,440.00,SPEAKER_02, I know.
440.00,447.00,SPEAKER_02," Well, I know when Mitch sold his stock to get the money and build their house, he had to sell it a loss."
447.00,449.00,SPEAKER_02, And we've taken that loss on the tax return.
449.00,451.00,SPEAKER_02," I think next year's the last year, we get to take it."
451.00,454.00,SPEAKER_02," And he said, that'll really hurt us when we get to take that anymore."
454.00,455.00,SPEAKER_02, Yeah.
455.00,458.00,SPEAKER_02, And I forget you can take some X number of dollars a year.
458.00,459.00,SPEAKER_00, Right here.
459.00,460.00,SPEAKER_02, Right there.
460.00,461.00,SPEAKER_02, Yeah.
461.00,462.00,SPEAKER_02, Yeah.
462.00,463.00,SPEAKER_02, You can stretch it out.
463.00,464.00,SPEAKER_02, That'll be gone.
464.00,465.00,SPEAKER_02, Yeah.
465.00,466.00,SPEAKER_00," But you know, that's kind of a nice, well, especially if he's going to be a single person."
466.00,467.00,SPEAKER_00, Yeah.
467.00,473.00,SPEAKER_00," And he said that he said, maybe when I'm in foul to divorce, and then that wasn't an issue, the main thing was selling the house first."
473.00,475.00,SPEAKER_00, And then they could get the rest of it in order.
475.00,479.00,SPEAKER_00, So there's something about that Julie is really butched out.
479.00,480.00,SPEAKER_00, I guess she's got her hair cut.
480.00,481.00,SPEAKER_02," Oh, really?"
481.00,482.00,SPEAKER_00, Short is the main.
482.00,484.00,SPEAKER_00," And our shorter than a lot of ends, you know."
484.00,490.00,SPEAKER_00," And my parents, she's so funny when she writes something about she thought Susan was the man and the relationship."
490.00,492.00,SPEAKER_00," And then she said, I don't know much about this."
492.00,494.00,SPEAKER_00, Can both of them meet men?
494.00,495.00,SPEAKER_00, Yeah.
495.00,498.00,SPEAKER_00, So it's just kind of funny.
498.00,499.00,SPEAKER_00, See.
499.00,502.00,SPEAKER_02," Well, Susan definitely wants to be a man."
502.00,503.00,SPEAKER_00, Yeah.
503.00,506.00,SPEAKER_00," But then, seven gals got her hair butched that short."
506.00,507.00,SPEAKER_02, Yeah.
507.00,509.00,SPEAKER_02, She sounds like she wants to be a man too.
509.00,512.00,SPEAKER_00, She's a like mother of those who know maybe they can both be men.
512.00,515.00,SPEAKER_02, I guess that is just so bizarre.
515.00,516.00,SPEAKER_00, Yeah.
516.00,520.00,SPEAKER_02," But like I said, I think the red flags were there all along and we chose to ignore them."
520.00,521.00,SPEAKER_02, Yeah.
521.00,523.00,SPEAKER_02, Because we wanted happiness for Todd.
523.00,524.00,SPEAKER_00," Oh, yeah."
524.00,525.00,SPEAKER_00, That was my very free spot.
525.00,526.00,SPEAKER_00," They thought, oh, don't be so mean."
526.00,527.00,SPEAKER_00, Don't even say that.
527.00,528.00,SPEAKER_00, You know.
528.00,529.00,SPEAKER_02, Yeah.
529.00,532.00,SPEAKER_00, I looked out that window and they were in the backyard and it took me a minute to decide
532.00,534.00,SPEAKER_02, which one was Todd. Yeah.
534.00,535.00,SPEAKER_00," Like, yeah."
535.00,547.00,SPEAKER_02," Well, I'll never forget that night when they were before the wedding when she said, when she mentioned that girlfriend and how, you know, she thought, you know, this girlfriend at work said they couldn't be friends anymore and she told her that was so."
547.00,548.00,SPEAKER_02," And I thought, why?"
548.00,549.00,SPEAKER_02, She told me about a girlfriend.
549.00,550.00,SPEAKER_02, Yeah.
550.00,551.00,SPEAKER_02, Yeah.
551.00,552.00,SPEAKER_01," I remember dancing, you know."
552.00,553.00,SPEAKER_02," I mean, yeah."
553.00,556.00,SPEAKER_02," All the little bells went off in my head but I just thought, no, no, no, no."
556.00,557.00,SPEAKER_00, You know.
557.00,563.96,SPEAKER_00, I know there's a lady in our office who was married and got divorced and her last kids graduated from high school and she was talking about this.
563.96,568.96,SPEAKER_00," She was going to sell her house and get a small place and she wanted to be out in the country and blah, blah, blah."
568.96,569.96,SPEAKER_00, Yeah.
569.96,576.48,SPEAKER_00," And I've seen her years ago at a restaurant with a lady and, you know, and they acted guilty when you saw them."
576.48,587.36,SPEAKER_00," You know, it was a Saturday night, you know, but it was kind of like, in it was a small restaurant that I had other people picked it but it was like way out of the way and not a place I'd ever been before ever heard of."
587.36,588.36,SPEAKER_02, Right.
588.36,589.36,SPEAKER_00, And there she was.
589.36,591.36,SPEAKER_00," And so she kind of, it was, it was just a little bit different than it normally was."
591.36,598.36,SPEAKER_00," And I thought that's kind of strange and then I thought they kind of looked like they were, you know, pretty close and stuff."
598.36,603.60,SPEAKER_00," And so anyway then my secretary told me that they said, oh, Miranda was in today's just about a house."
603.60,605.36,SPEAKER_00," I said, well, she was talking this spring and she said something."
605.36,608.36,SPEAKER_00," She was going to and stuff and she said, well, she bought it with another lady."
608.36,616.36,SPEAKER_00," And I told her about seeing her in the restaurant and how they acted kind of weird and stuff and she said, why boys kind of wondered about her?"
616.36,617.36,SPEAKER_00, She's a real man-hater.
617.36,621.88,SPEAKER_00," And she was just, I just figured that was because she went through a bad divorce and he really did."
621.88,622.88,SPEAKER_00, He ran around.
622.88,625.80,SPEAKER_00, He had another woman and kind of a bad deal for her.
625.80,629.12,SPEAKER_00," So, but anyways, you know, it just all makes sense."
629.12,638.96,SPEAKER_00," Like you said, the little signals were kind of there but you just go, that's, you know, don't jump to conclusions, you know, because the lady's out with another woman, you know, that doesn't mean she's a lesbian or anything."
638.96,644.08,SPEAKER_00," And then I really thought even if they lived together, I suppose they don't necessarily have to have a sexual relationship."
644.08,645.08,SPEAKER_00, No.
645.08,657.48,SPEAKER_00," And I've not been doing that before and I still think if something happened to Ted, you know, later on and I had a woman friend that I enjoyed and stuff, I wouldn't, you know, I'd be opposed to the place together or something to share her with that."
657.48,661.88,SPEAKER_00, But then having a companion and stuff and it wouldn't mean we were sleeping together.
661.88,668.28,SPEAKER_02," But each to their own, it's just too bad taught had to be caught in something and I say,"
668.28,670.28,SPEAKER_00, get messed up with all that.
670.28,675.28,SPEAKER_02, And I guess you're still going to church every Sunday. But as you stop by and as a way to church or something.
675.28,680.88,SPEAKER_02," And so I don't know, maybe you can find somebody else's church, you know, I think that"
680.88,686.08,SPEAKER_00," would be better, you know, yeah. And then quit going over to see her parents and stuff."
686.08,688.88,SPEAKER_00, I think that's just kind of prolonging me how it is.
688.88,690.88,SPEAKER_02, But I think you need that.
690.88,691.88,SPEAKER_00, You do it.
691.88,692.88,SPEAKER_02, Right.
692.88,693.88,SPEAKER_02, You have to go gradually.
693.88,694.88,SPEAKER_00, Yeah.
694.88,698.28,SPEAKER_00," And when, when, you know, when that's not right for him anymore."
698.28,699.28,SPEAKER_00, Yeah.
699.28,700.28,SPEAKER_00, Yeah.
700.28,704.28,SPEAKER_00," I mean, poor and well, brother, but it's going to be done fine really."
704.28,705.28,SPEAKER_00, Yeah.
705.28,706.28,SPEAKER_00," So, yeah."
706.28,707.28,SPEAKER_00, But it was just kind of interesting.
707.28,710.28,SPEAKER_00, And then she wrote some staff about Mary Blakeland.
710.28,711.28,SPEAKER_00," Oh, really?"
711.28,712.28,SPEAKER_00, I think I got to get this way.
712.28,713.28,SPEAKER_00, It's just right over here.
713.28,714.28,SPEAKER_00, Okay.
714.28,715.28,SPEAKER_00, This is free.
715.28,716.28,SPEAKER_00, I'll just take a second.
716.28,717.28,SPEAKER_00, Yeah.
717.28,732.88,SPEAKER_00," I had everything here right under my call, but I had my, my banana and everything."
732.88,733.88,SPEAKER_00, I'll be here.
733.88,734.88,SPEAKER_00, I forgot this letter.
734.88,739.16,SPEAKER_00," Oh, she said, um, I went out to see Mary last week."
739.16,743.88,SPEAKER_00, They've moved her from the therapy department to a regular room and her roomy is a black woman.
743.88,748.40,SPEAKER_00, Mary was out of the nursing station waiting for Bill and Leslie in to pick her up and take her home.
748.40,751.24,SPEAKER_00," They told me she's been doing the, for a couple of days."
751.24,754.60,SPEAKER_00, She did know me and kept asking where I thought she should wait.
754.60,757.08,SPEAKER_00, Then she asked me to take her home and I told her I couldn't.
757.08,759.84,SPEAKER_00, Then she wanted me to call them and see when they were coming.
759.84,765.88,SPEAKER_00," Finally, I tried to explain they weren't coming and she asked who isn't coming."
765.88,770.88,SPEAKER_00," So, my heart had the, I told her I had to go and laugh."
770.88,776.08,SPEAKER_00," I had tried to get her to go back to her room, but she kept asking me why I said that was her room."
776.08,777.08,SPEAKER_00, So sad.
777.08,778.96,SPEAKER_00, I surely hope I never end up in that state.
778.96,781.16,SPEAKER_00," If I do, don't ever come see me and break your heart."
781.16,785.24,SPEAKER_00, I better remember me as I was not in that condition.
785.24,786.24,SPEAKER_00, No.
786.24,790.28,SPEAKER_00, Trying to see if she said anything else about God.
790.28,796.48,SPEAKER_00," Oh, yeah, she said he was going up to Baltimore for a week."
796.48,797.48,SPEAKER_00," So she was, yeah."
797.48,798.48,SPEAKER_00," She had, yeah."
798.48,799.48,SPEAKER_00, She told me that.
799.48,805.02,SPEAKER_00," Yeah, she would have offered house 3,000 less than asking for a $20,000 less than their bottom line."
805.02,806.84,SPEAKER_00, And the people wouldn't negotiate.
806.84,808.60,SPEAKER_00, Susan is still concerned about her job.
808.60,814.48,SPEAKER_00," I don't understand exactly what Todd told me, something about the hospital taking on a managed healthcare plan."
814.48,827.00,SPEAKER_00," And then her floor might be totally eliminated, in which case she would have to resign from the hospital and apply to the managed care people or take whatever shift the hospital chose to give her no job outside of government seems to be security stays."
827.00,828.00,SPEAKER_00, Teaching is.
829.00,836.56,SPEAKER_00," He said neither of them has filed for divorce, as it's just a formality in that getting the household is the first order of business, the rest can come later."
836.56,841.08,SPEAKER_00, He said a VA lawyer who is planning to leave and open a private practice that he did divorce for nothing.
841.08,844.28,SPEAKER_00, But the only thing the court is concerned with is how the property is divided.
844.28,847.12,SPEAKER_00, This will be very simple and no children are involved.
847.12,851.16,SPEAKER_00," And Ted bit, Todd said that Julie has really butched and closed."
851.16,853.24,SPEAKER_00, Because her haircut touch showered.
853.24,856.76,SPEAKER_00, So they always figured Susan was the male partner in that relationship.
856.76,863.76,SPEAKER_00, She said she was the first person to do two lesbians ever but for it to be managed.
863.76,868.76,SPEAKER_00, Oh and it's a little me how much I have yet to learn.
868.76,871.76,SPEAKER_02, That was about it.
871.76,875.76,SPEAKER_00, For mother she's the one who needs to get out and do some.
875.76,876.76,SPEAKER_00, Oh I know.
876.76,877.76,SPEAKER_00, Just so.
877.76,880.76,SPEAKER_00," Since I've been home, I mean I love it but I do."
880.76,883.76,SPEAKER_00, I need for Ted to come home at night and stuff.
883.76,885.76,SPEAKER_00, I don't know how much or do anything he did.
885.76,890.76,SPEAKER_02, Well I can remember that like during the summer when Dean would be out of town.
890.76,895.12,SPEAKER_02, During the winter it was okay because I was a work all day and I had kids and I enjoyed the quiet evening.
895.12,898.12,SPEAKER_02, But during the summer when I was there just by my home.
898.12,900.64,SPEAKER_02, That's when I always came up and visited you.
900.64,902.64,SPEAKER_02, Because you just get lonely.
902.64,903.64,SPEAKER_02, And I just can't imagine.
903.64,906.96,SPEAKER_02, I mean even grandma talked to Anne Fern every day and that bridge.
906.96,911.76,SPEAKER_00, And regular almost every day that she went out and church circular.
911.76,912.76,SPEAKER_00, I love her.
912.76,913.76,SPEAKER_00, A lot of things.
913.76,914.76,SPEAKER_02, Yeah.
914.76,915.76,SPEAKER_02, Yeah.
915.76,918.76,SPEAKER_00, Kind of not just a fear that she talked to and yeah I just can't imagine.
918.76,919.76,SPEAKER_00, No I can't either.
919.76,920.76,SPEAKER_00, How she could stand it.
920.76,921.76,SPEAKER_00, I don't know.
921.76,926.76,SPEAKER_02, I don't know either but you can't make her go out and get activities.
926.76,929.76,SPEAKER_02, You know every she complains and criticizes everything.
929.76,930.76,SPEAKER_02, Yeah.
930.76,932.76,SPEAKER_02, Did that volunteer work and she hated that.
932.76,936.76,SPEAKER_00, That yeah yeah tried one little thing and then didn't like that.
936.76,939.76,SPEAKER_00, Yeah it's just like one afternoon a month or whatever it was.
939.76,940.76,SPEAKER_00, It kind of was.
940.76,942.76,SPEAKER_02, It kind of like ordering that clock that she wanted.
942.76,945.76,SPEAKER_00, I think you told me that she had to do something.
945.76,946.76,SPEAKER_02, Yeah.
946.76,947.76,SPEAKER_02, Yeah.
947.76,948.76,SPEAKER_02, She was never order mail order.
948.76,949.76,SPEAKER_00, Yeah.
949.76,950.76,SPEAKER_02, It's kind of the same attitude you know.
950.76,953.76,SPEAKER_02, Well I didn't like that volunteering so I'll never do that.
953.76,954.76,SPEAKER_00, Every day.
954.76,955.76,SPEAKER_00, Every day.
955.76,956.76,SPEAKER_00, Every day.
956.76,957.76,SPEAKER_00, Yeah.
957.76,959.76,SPEAKER_00, And every thinking that you know well that was maybe not what I wanted but there could be some else there.
959.76,961.76,SPEAKER_00, You know she reminded me she was so close to everything.
961.76,963.76,SPEAKER_02, Yeah that's exactly what it is.
963.76,964.76,SPEAKER_02, Yeah.
964.76,965.76,SPEAKER_02, Absolutely close.
965.76,967.76,SPEAKER_02, And you just have to force her to you know.
967.76,970.76,SPEAKER_02, Which is like a staested open house.
970.76,973.76,SPEAKER_02, I mean I wasn't really looking forward to that either.
973.76,975.76,SPEAKER_02, But she wanted to do it and I know it would be okay.
975.76,978.76,SPEAKER_02, And mother I mean for like two days before hand she could say I'm just dreading this.
978.76,979.76,SPEAKER_02, I'm just dreading this.
979.76,980.76,SPEAKER_01, I'm just dreading this.
980.76,981.76,SPEAKER_02, I can imagine yeah.
981.76,985.76,SPEAKER_02, I mean you would have thought that she was going to be led to you know a culture session or something.
985.76,986.76,SPEAKER_02, Yeah.
986.76,989.76,SPEAKER_02, And I said mother just do the food and you don't have to talk to anybody.
989.76,992.76,SPEAKER_02, You know I said that's something you can do that will help me out and it will keep you busy.
992.76,994.76,SPEAKER_02, And you won't have to mess with anybody.
994.76,996.76,SPEAKER_02, I know but I'm just dreading it.
996.76,997.76,SPEAKER_02, This is just not me.
997.76,999.76,SPEAKER_02, I just want to shrink back into my little corner.
999.76,1002.76,SPEAKER_02, You know I think she will enjoy that.
1002.76,1005.76,SPEAKER_00, Yeah because a lot of quite social and talk to a lot of people.
1005.76,1006.76,SPEAKER_02, Yeah.
1006.76,1010.76,SPEAKER_02, And everything and she was just you know and I just thought you know I have had those feelings too.
1010.76,1013.76,SPEAKER_02, But you just say a little be fine and do it.
1013.76,1016.76,SPEAKER_02, Yeah you know and yeah I hope I never get that way.
1016.76,1023.76,SPEAKER_00, And we're hard of that is all they I've noticed the older I get the less outgoing I am and I do enjoy stuff like that.
