Start Time,End Time,Speaker,Transcript
495.00,499.00,SPEAKER_00," I can't remember how much I paid, but it's not outrageous."
499.00,502.00,SPEAKER_00," Like, like, I think maybe it was $100 or $150."
502.00,503.00,SPEAKER_01, For really?
503.00,504.00,SPEAKER_00, Yeah.
504.00,507.00,SPEAKER_00," But it wasn't, I mean, yeah, something like that."
507.00,508.00,SPEAKER_00, It might have been $70.
508.00,509.00,SPEAKER_00, I can't remember.
509.00,510.00,SPEAKER_00, I did it.
510.00,515.00,SPEAKER_01," For $100, what's just take the channel, for $150."
515.00,518.00,SPEAKER_01, We can catch that all the way to Brussels.
518.00,523.00,SPEAKER_01, And then we've got a URL pass that we could take up into Holland.
523.00,524.00,SPEAKER_00," Oh, then yeah."
524.00,530.00,SPEAKER_00," Well, you might want to check because of the URL pass you might be able to discount on the ferry too."
530.00,531.00,SPEAKER_01, Yeah.
531.00,532.00,SPEAKER_01, We won't just forget it on the train.
532.00,536.00,SPEAKER_01, England's the only country over there that doesn't participate.
536.00,538.00,SPEAKER_00, They have a day of their own pass.
538.00,539.00,SPEAKER_00, They have a brick-out pass.
539.00,540.00,SPEAKER_00," Oh, of course."
540.00,543.00,SPEAKER_00," Yeah, they don't consider themselves European."
543.00,544.00,SPEAKER_00, They're British.
544.00,546.00,SPEAKER_00, They're not European.
546.00,548.00,SPEAKER_00, There's Europe and there's Britain.
548.00,552.00,SPEAKER_00," And if you like, if you listen, they always make that distinction."
552.00,561.00,SPEAKER_00," They'll always say, if you ask a Brit, where is Europe, he won't point like down where he's standing, he'll point across the channel to like those other people."
561.00,565.00,SPEAKER_00, But I have to work.
565.00,567.00,SPEAKER_00, I'm working that whole week.
567.00,569.00,SPEAKER_00, I just started with this new job.
569.00,572.00,SPEAKER_00, But I can meet you in the evenings.
572.00,579.00,SPEAKER_00," On your will not be here, as you know, as you said, you know, if you hadn't met her before, there's a good chance she didn't really exist."
579.00,580.00,SPEAKER_01, Yeah.
580.00,582.00,SPEAKER_01, And I spoke to her today and yesterday.
582.00,583.00,SPEAKER_00, Yeah.
583.00,584.00,SPEAKER_00," Well, you've heard a voice."
584.00,588.00,SPEAKER_00," You still, you still, if you've never seen her that, yeah, I could be anchored by sister."
588.00,589.00,SPEAKER_00, Yeah.
589.00,590.00,SPEAKER_01, But I heard her didn't you?
590.00,591.00,SPEAKER_00, Yeah.
591.00,595.00,SPEAKER_01, Did you get that email I was saying yesterday?
595.00,596.00,SPEAKER_00," Yes, I did."
596.00,597.00,SPEAKER_00, Got it today.
597.00,602.00,SPEAKER_01," I was just trying to, I didn't call on you back just because I knew I'd have to call you back again."
602.00,607.00,SPEAKER_01," And I don't know how much the phone call is, but I imagine it's not cheap."
607.00,611.00,SPEAKER_00," But yeah, that's fine."
611.00,614.00,SPEAKER_00, So you'll be coming in the 19th.
614.00,616.00,SPEAKER_00, And you're looking at this.
616.00,630.00,SPEAKER_01," If we can, we might be coming in the evening of the 18th, but you know, who knows, maybe we were kind of planning a whole day to get from Ireland to Holland, but maybe it's only going to take us a half a day."
630.00,633.00,SPEAKER_01," And in which case, maybe if we come in early enough, we can give you a call."
633.00,637.00,SPEAKER_01," And then we'll leave for, for parents a day earlier or something."
637.00,642.00,SPEAKER_00," Yeah, we have a phone number at our new place, but we don't know it yet."
642.00,647.00,SPEAKER_00," So yeah, I mean, it is the Dutch phone system's a little, a little slow."
647.00,653.00,SPEAKER_00," So what we're going to do is, if you get it, if you get it,"
653.00,660.00,SPEAKER_01," you can just email it to me because I've, I've got my computer set up over here and I can check email and stuff."
660.00,666.00,SPEAKER_00," Okay, that's what I was going to say is hopefully I'm just going to call tomorrow and find out why our phone works."
666.00,668.00,SPEAKER_00, We didn't really expect it to work so soon.
668.00,673.00,SPEAKER_00," And if it's working because they've hooked it up and we have a number, then she's going to get the number."
673.00,682.00,SPEAKER_00," But if they say, well, it's hooked up because we didn't, we didn't disconnect it from the last people and it'll take us six months to get your phone and we'll just have to wait."
682.00,686.00,SPEAKER_00," But if we do have a phone number, oh, I don't know how long it takes."
686.00,689.00,SPEAKER_00," I'm just mocking, mocking the Dutch system."
689.00,693.00,SPEAKER_00," And I'm just not here to make, tell me to shut up."
693.00,695.00,SPEAKER_01, So you can get out of there.
695.00,696.00,SPEAKER_01, Yeah.
696.00,707.00,SPEAKER_00," But Nick, will, you can always reach me at my in-laws house because for the most part, I come back here."
707.00,716.00,SPEAKER_00," Yeah, at least every other day, I will come back or at least every other day in July being as most of my closer here."
716.00,720.00,SPEAKER_00, Where do they live?
720.00,722.00,SPEAKER_00, A town called Briele.
722.00,725.00,SPEAKER_00, If you look at Rotterdam and then you go south-west.
725.00,726.00,SPEAKER_00," Oh, okay."
726.00,727.00,SPEAKER_01, I see that.
727.00,735.00,SPEAKER_00," And yeah, it's a really small little town and it's real nice and has lots of history to it."
735.00,740.00,SPEAKER_00," Where we live, we live in a town called Nuhan that's just south of Utah."
740.00,741.00,SPEAKER_00, Okay.
741.00,742.00,, Okay.
742.00,745.00,SPEAKER_00, I don't know if that may not be on the map.
745.00,746.00,SPEAKER_00, I don't know.
746.00,754.00,SPEAKER_01," No, it's very, well, let's say, there was the entire continent of Europe in part of Asia."
754.00,755.00,, So.
755.00,758.00,SPEAKER_00," Yeah, new kind is actually bigger than Briele's."
758.00,761.00,SPEAKER_00," I thought Briele's on there, maybe new kind is too."
761.00,762.00,SPEAKER_00," Oh, new kind of."
762.00,763.00,SPEAKER_01, It could be your pronunciation.
763.00,764.00,SPEAKER_01, I see a BREDA.
764.00,765.00,SPEAKER_01, Is that it?
765.00,766.00,SPEAKER_01," No, go."
766.00,767.00,SPEAKER_00, You have to go.
767.00,768.00,SPEAKER_00, We're by UTRAC.
768.00,771.00,SPEAKER_00, U-T-R-E-H-T.
771.00,772.00,SPEAKER_00, See that?
772.00,773.00,SPEAKER_00, Yes.
773.00,774.00,SPEAKER_01, Okay.
774.00,785.00,SPEAKER_00," If you go to just south of that real, very close, there's a canal just south of the, of the, of UTRAC where it is and then there should be a town on that called Nuhan."
785.00,787.00,SPEAKER_00, It would be Nuhagaine.
787.00,789.00,SPEAKER_01," No, that's not on there."
789.00,790.00,SPEAKER_00, No.
790.00,791.00,SPEAKER_00, Okay.
791.00,794.00,SPEAKER_00," Well, we live right, if you look at UTRAC, we live right there."
794.00,799.00,SPEAKER_00," And I have an auto, so that's not a problem."
799.00,800.00,SPEAKER_00, Yeah.
800.00,809.00,SPEAKER_00," So if you guys are going to be, I'll have to figure out with, with, on your parents, you know, what I'll do maybe."
809.00,813.00,SPEAKER_00, I'll stay over here that night.
813.00,815.00,SPEAKER_00, And then I'll just come meet you guys.
815.00,819.00,SPEAKER_00," But you guys, are you guys going to come into hooking how you work?"
819.00,820.00,SPEAKER_00, Yeah.
820.00,821.00,SPEAKER_00, Let me give you my work number.
821.00,823.00,SPEAKER_00, If I can find my work number.
823.00,824.00,SPEAKER_01, And do they speak German there?
824.00,830.00,SPEAKER_00," Because if they do, I can, they will, in my work, they'll speak English."
830.00,831.00,SPEAKER_01," Oh, okay."
831.00,834.00,SPEAKER_00," If you, if you call work, they will speak English to you."
834.00,835.00,SPEAKER_00, Okay.
835.00,837.00,SPEAKER_00," You speak English to them, they'll speak English back."
837.00,838.00,SPEAKER_01, Okay.
838.00,846.00,SPEAKER_01," So they, I talked to your father in law and started speaking in English and he didn't understand me, but I kind of understood him just because Dutch is similar to German."
846.00,847.00,SPEAKER_01, Yeah.
847.00,852.00,SPEAKER_00," No, my father in law doesn't speak English or German."
852.00,859.00,SPEAKER_01, But German sounds like English or like Dutch that he probably could have understood me and I could have understood him.
859.00,860.00,SPEAKER_00, Yeah.
860.00,862.00,SPEAKER_00," That's, that's usually what happens."
862.00,865.00,SPEAKER_00," My, my mother in a lot of people."
865.00,870.00,SPEAKER_01," Kind of like talking to someone from the south, you know, they don't really see."
870.00,872.00,SPEAKER_01, You can understand them.
873.00,874.00,SPEAKER_00, This is true.
874.00,882.00,SPEAKER_00," If you, if you do call here, you should ask for, ask for my, I know and told me you should ask to talk to my mother in law because she speaks English just fine."
882.00,886.00,SPEAKER_00," You'll have to talk slow, but she'll understand everything you say."
886.00,887.00,SPEAKER_00, Okay.
887.00,890.00,SPEAKER_00," It's, it's deceptive because I, I'd be talking and she understands everything."
890.00,891.00,SPEAKER_01," It's just, right."
891.00,893.00,SPEAKER_01, That's on his maiden name.
893.00,895.00,SPEAKER_00," Bowd, Bowd."
895.00,897.00,SPEAKER_00," Bowd, Bowd, okay."
897.00,899.00,SPEAKER_00, And let me give you the number.
899.00,903.00,SPEAKER_00," It's, if you're in Holland, okay, there's two numbers."
903.00,909.00,SPEAKER_00," If you're in Holland, it's 03402."
909.00,912.00,SPEAKER_00, That's the area code.
912.00,914.00,SPEAKER_00," Oh, of course."
914.00,915.00,SPEAKER_01, Yeah.
915.00,918.00,SPEAKER_01," But then it's only like five digit number, right?"
918.00,919.00,SPEAKER_00," Yeah, it's five digits."
919.00,920.00,SPEAKER_00, It's 03402.
920.00,928.00,SPEAKER_00," And then the actual numbers eight, eight, eight, eight, five, eight."
929.00,930.00,SPEAKER_01, I don't know.
930.00,932.00,SPEAKER_01, I may not be able to remember that one.
932.00,941.00,SPEAKER_00," And yeah, if you speak, if you speak English to the secretary's, who answer they will speak English back."
941.00,942.00,SPEAKER_00, Okay.
942.00,947.00,SPEAKER_00," Because the company has an American division and so there, everybody have to speak English."
947.00,948.00,SPEAKER_01," Oh, great."
948.00,950.00,SPEAKER_01, So that works for you then.
950.00,951.00,SPEAKER_00," No, it doesn't."
951.00,954.00,SPEAKER_00, I have to speak Dutch during the work day.
954.00,963.00,SPEAKER_00," The company language is Dutch because the company has Dutch own, but it has a, you know, has a part, an American part."
963.00,967.00,SPEAKER_00," So everybody, and in Holland, everybody speaks English anyway."
967.00,970.00,SPEAKER_00," So, except on every."
970.00,976.00,SPEAKER_00," Well, me, older people don't, but all the younger people are the professionals they all speak English."
976.00,981.00,SPEAKER_00, All the textbooks for computer science are all in English for most part.
981.00,984.00,SPEAKER_01, What's your number outside of Holland?
984.00,992.00,SPEAKER_00," Oh, just it was zero, it was zero three four, just knock off the zero and it's three four zero two and then it's all the same."
992.00,997.00,SPEAKER_00, So you only dial that first zero if you're in the country.
997.00,1000.00,SPEAKER_00, And then the country number is 31.
1000.00,1003.00,SPEAKER_01," See, dial 31 then 34 zero two."
1003.00,1008.00,SPEAKER_00, Right.
1008.00,1015.00,SPEAKER_01," Hey, when you're calling the US, how do you, what do you dial, zero one one then two or six, whatever?"
1015.00,1017.00,SPEAKER_01, One icon.
1017.00,1022.00,SPEAKER_00," If I were, if I were calling, like if I were going to call you back, let's say."
1022.00,1023.00,SPEAKER_01, Yeah.
1023.00,1024.00,SPEAKER_00, Yeah.
1024.00,1028.00,SPEAKER_00," That what I would do is we have, I mean, it's a different, different system here."
1028.00,1029.00,SPEAKER_00, Mm hmm.
1029.00,1033.00,SPEAKER_00," You have to, I would just dial, I think it's America's country code is one."
1033.00,1038.00,SPEAKER_00, So I think we would dial one and then I don't know.
1038.00,1040.00,SPEAKER_00, There's some code I need to dial on the fly.
1040.00,1042.00,SPEAKER_00, I have no idea what I usually do when I call America.
1042.00,1052.00,SPEAKER_00," Well, they use my AT&T call direct AT&T dial direct thing where I call a toll free number in Holland and they put me straight through to an AT&T operator."
1052.00,1057.00,SPEAKER_00," And then they build me at American rates, which are about a third of the Dutch rates."
1057.00,1058.00,SPEAKER_01, Yeah.
1058.00,1062.00,SPEAKER_00, And they build my parents house and my parents pay it out of a bank account.
1062.00,1065.00,SPEAKER_00, It's America.
1065.00,1069.00,SPEAKER_00, So that's been handier.
1069.00,1070.00,SPEAKER_01, Okay.
1070.00,1085.00,SPEAKER_00," But yeah, it's still fairly, it's still fairly expensive call, but it's a lot less expensive if we do it that way than if we actually make my parents in law pay it than the Dutch have such high taxes on those."
1085.00,1087.00,SPEAKER_00, They consider the luxury to call around the world.
1087.00,1091.00,SPEAKER_00, So they tax it really high.
1091.00,1098.00,SPEAKER_00," Anyway, so you guys will be in either the 18th or the 19th and you're going to go to Amsterdam."
1098.00,1112.00,SPEAKER_00," What I would say is once you're at a hotel, why don't you call me at work and let me know where you are and then we can make arrangements that day that I can meet you in Amsterdam."
1112.00,1114.00,SPEAKER_00, And maybe I'll come by public transport.
1114.00,1120.00,SPEAKER_00, It's probably easier for me to come by public transport in Amsterdam than it is for me to come by car to be honest.
1120.00,1122.00,SPEAKER_00, The streets are small and there's no parking.
1122.00,1128.00,SPEAKER_00," So I probably will come by public transport, but I don't know. We'll see where you're staying."
1128.00,1133.00,SPEAKER_00, And there's a lot more for you guys if you want to see stuff. You can see stuff in Amsterdam.
1133.00,1140.00,SPEAKER_00," And since the days are really long, I mean it stays light here till about 10, 30, 11 o'clock at night."
1140.00,1144.00,SPEAKER_00," So if you want, we can take a ride and go see stuff at night."
1144.00,1149.00,SPEAKER_00, And I can take you to some places. We can go see some stuff.
1149.00,1151.00,SPEAKER_00, It depends on what you guys want to see.
1151.00,1157.00,SPEAKER_00, So you guys should pick out the things you want to see and let me know.
1157.00,1161.00,SPEAKER_00, And I'll sit and talk with Anya about some things that maybe we think they'd be in need for you to see.
1161.00,1165.00,SPEAKER_00," So if you don't have any ideas, we'll put something together for you."
1165.00,1170.00,SPEAKER_00," But yeah, but I can pick you up. I'll probably be there sometime around six."
1170.00,1176.00,SPEAKER_00, And we can do a quick dinner or something and then go see whatever you want to see.
1176.00,1184.00,SPEAKER_00," You want to stay Amsterdam. That's fine. If you want to go off into the countryside somewhere and see a little bit of the Holland, real Holland."
1184.00,1186.00,SPEAKER_00, We can do that too.
1186.00,1189.00,SPEAKER_01," Actually, I've been up to Holland before. It's been about two years."
1189.00,1193.00,SPEAKER_01," Yeah, I was about two years and years ago."
1193.00,1196.00,SPEAKER_00," With your parents when you follow the station over here, right?"
1196.00,1203.00,SPEAKER_01," Yeah, but we got to see Denhog and places like that too, which we're obviously not going to see this time."
1203.00,1208.00,SPEAKER_01," But, um, I haven't had a Kimbin here before."
1208.00,1209.00,SPEAKER_01, No.
1209.00,1211.00,SPEAKER_01, Okay.
1211.00,1218.00,SPEAKER_01," But then again, I'm not sure that Kim would be interested in seeing shape headquarters and, you know, all that kind of stuff."
1218.00,1220.00,SPEAKER_01, No.
1220.00,1224.00,SPEAKER_01, It's a military thing.
1224.00,1228.00,SPEAKER_00, Would you be interested in seeing shape headquarters again?
1228.00,1230.00,SPEAKER_01," No, not really."
1230.00,1238.00,SPEAKER_00," Yeah, I didn't think so. Somehow I had this feeling that the military taste had been beaten out of you."
1238.00,1239.00,, Yeah.
1239.00,1242.00,SPEAKER_00, I can't say two bad things about the military.
1242.00,1246.00,SPEAKER_00, Though they still have my goods and they'll probably hold them hostage.
1246.00,1250.00,SPEAKER_00, And they own my body and soul for like another four years.
1250.00,1252.00,SPEAKER_00, So I just got to play that thing.
1252.00,1255.00,SPEAKER_00," Yeah, I owe four years an active reserve time."
1255.00,1257.00,SPEAKER_01, Very great.
1257.00,1259.00,SPEAKER_01, Did they do that to everyone?
1259.00,1262.00,SPEAKER_01," Yeah, everyone who..."
1262.00,1267.00,SPEAKER_00, Everyone who hasn't been like you went through like the 36-2 process.
1267.00,1269.00,SPEAKER_00, So you don't have it.
1269.00,1275.00,SPEAKER_00," But if you just separate normally and you haven't served at least eight years, then you owe it."
1275.00,1279.00,SPEAKER_01, And that's one of those things they just never tell you upfront.
1279.00,1281.00,SPEAKER_00," No, they never said anything."
1281.00,1288.00,SPEAKER_01, I figured there was something like that because I was in the inactive reserves the entire time I was in college too.
1288.00,1290.00,SPEAKER_01," So yeah, that's..."
1290.00,1292.00,SPEAKER_00," I mean, that's the military."
1292.00,1294.00,SPEAKER_00, I have my discharge papers and everything.
1294.00,1301.00,SPEAKER_00," And I've said that, yeah, I will give you your example or a blood sample if they call me back for those."
1301.00,1310.00,SPEAKER_00, But they're going to have to pay my trip back to the States because there's no basis in Holland that I'm not going to pay out of my own expenses to go to Germany or something for them.
1310.00,1315.00,SPEAKER_00," If they want me, they can bring me back active duty and pay me for the day."
1315.00,1317.00,SPEAKER_00, They're going to drag me off somewhere.
1317.00,1321.00,SPEAKER_00," But, of course, they have to find me."
1321.00,1322.00,SPEAKER_01," Yeah, that's the idea."
1322.00,1327.00,SPEAKER_01," If you're in another country, I mean, then you're not planning on coming back to the US."
1327.00,1330.00,SPEAKER_01, What are they going to do even if you don't?
1330.00,1336.00,SPEAKER_00," Well, I mean, I still American citizen and I still would like to be welcome in my own country."
1336.00,1343.00,SPEAKER_00," Although, yeah, I mean, if they denied my citizenship and I became a citizen, you know, I would not be a horror either."
1343.00,1349.00,SPEAKER_00," But yeah, right now, I mean, I do want to keep my American citizenship so I kind of want to..."
1349.00,1351.00,SPEAKER_00, What's that?
1351.00,1353.00,SPEAKER_01, Are you going to try and become a dual citizen?
1353.00,1354.00,SPEAKER_01, Have dual...
1354.00,1356.00,SPEAKER_00, You can't do that.
1356.00,1366.00,SPEAKER_00," The only way to be a dual citizen is if you're born in a foreign country, like if I were born in Holland and then had American parents, then I could be a dual citizen."
1366.00,1367.00,SPEAKER_00, But you can't.
1367.00,1371.00,SPEAKER_00," If I would ask to become a citizen in Holland, I would automatically lose my American citizenship."
1371.00,1374.00,SPEAKER_01," The first, the Americans are concerned, yeah."
1374.00,1376.00,SPEAKER_00, The Dutch could care less.
1376.00,1378.00,SPEAKER_00," The Dutch would say, fine, why I'm a dual citizen, that's fine."
1378.00,1385.00,SPEAKER_00," But the Americans, as soon as you ask for another citizenship, that act of asking for it takes away your American citizenship."
1385.00,1389.00,SPEAKER_00, It's kind of stupid.
1389.00,1390.00,SPEAKER_00, Yeah.
1390.00,1397.00,SPEAKER_00," So I'm an ex-patriot, an American ex-patriot, an American living abroad."
1397.00,1400.00,SPEAKER_00, I still have to file a tax return.
1400.00,1401.00,SPEAKER_00, Do you?
1401.00,1402.00,SPEAKER_00, Yeah.
1402.00,1406.00,SPEAKER_00," But my first $75,000 worth of income is tax-free."
1406.00,1410.00,SPEAKER_00, Because long as I don't bring it back to the States.
1410.00,1411.00,SPEAKER_00," Good, please."
1411.00,1412.00,SPEAKER_01," I arrest for you, huh?"
1412.00,1415.00,SPEAKER_01," Oh, they want their share."
1415.00,1417.00,SPEAKER_00, They want their piece of meat.
