Start Time,End Time,Speaker,Transcript
222.00,225.00,SPEAKER_01," I keep saying, save some for me."
225.00,228.00,SPEAKER_01, But Mark's parents were down here.
228.00,231.00,SPEAKER_01, We were kind of traveling around with them.
231.00,237.00,SPEAKER_01," And they went to, I couldn't go to Victoria Falls, or the game park with him because you have to take malaria medicine."
237.00,239.00,SPEAKER_02," Yeah, that's what you were saying."
239.00,241.00,SPEAKER_01," Yeah, but they loved it."
241.00,242.00,SPEAKER_01, Victoria Falls is great.
242.00,245.00,SPEAKER_01, And the pictures they brought back were just fantastic.
245.00,247.00,SPEAKER_01, Tom dying.
247.00,249.00,SPEAKER_01, Hopefully I get to go.
249.00,253.00,SPEAKER_02," Hey, you said you were going to go to some barbecue too and meet a bunch of other American herb."
253.00,254.00,SPEAKER_02, Did I miss that?
254.00,255.00,SPEAKER_02, What?
255.00,256.00,SPEAKER_01," Yeah, I did."
256.00,258.00,SPEAKER_01, You can't remember who I wrote what?
258.00,261.00,SPEAKER_01," Yeah, the American Society picnic or something."
261.00,262.00,SPEAKER_01, Yeah.
262.00,263.00,SPEAKER_01," Yeah, it was pretty fun."
263.00,271.00,SPEAKER_01," As a matter of fact, I met the ambassador for South Africa, the American ambassador for South Africa."
271.00,276.00,SPEAKER_01," Because he was, he's, it was, the picnic was held at his residence in Pretoria."
276.00,277.00,SPEAKER_01, No.
277.00,279.00,SPEAKER_01, He was the biggest dream.
279.00,281.00,SPEAKER_01, Oh my God.
281.00,285.00,SPEAKER_01, He was wearing a polyester leisure suit with bell bottom.
285.00,288.00,SPEAKER_01, I'm not going away.
288.00,289.00,SPEAKER_01," Oh, yes."
289.00,290.00,SPEAKER_01, And we played the man in.
290.00,293.00,SPEAKER_01," Yeah, he's like the big guy."
293.00,301.00,SPEAKER_01," Like when Al Gore comes to visit South Africa, and later this year, you know, like he's the, the big guy."
301.00,302.00,SPEAKER_01, He's the best.
302.00,305.00,SPEAKER_01, The pants were like blue checked.
305.00,308.00,SPEAKER_01, And the black Americans were like that?
308.00,310.00,SPEAKER_01, I don't know.
310.00,313.00,SPEAKER_01," I mean, there's enough normal people running around."
313.00,315.00,SPEAKER_01," It was just, you say, gosh, the ambassador."
315.00,319.00,SPEAKER_01," He would be really, you know, well dressed."
319.00,320.00,SPEAKER_01, Yeah.
320.00,321.00,SPEAKER_01, All this.
321.00,326.00,SPEAKER_01," But he was, he was a nice enough man that I couldn't believe it."
326.00,331.00,SPEAKER_01," I always just, I talked to him for the longest time, not even knowing who he was."
331.00,332.00,SPEAKER_01, I bet there's a big cave up.
332.00,334.00,SPEAKER_01, It says about a bastard of this.
334.00,336.00,SPEAKER_01," And I was like, oh my God."
336.00,340.00,SPEAKER_01, What is the guy I could do?
340.00,343.00,SPEAKER_01, So it was pretty wild.
343.00,346.00,SPEAKER_01," Yeah, we met some, a lot of American people."
346.00,351.00,SPEAKER_01," As a matter of fact, one of the women there is like a breastfeeding counselor."
351.00,355.00,SPEAKER_01," And since I'm obviously pregnant, she came up and was chatting with me."
355.00,357.00,SPEAKER_01," And it was, it was real nice."
357.00,358.00,SPEAKER_01, Cool.
358.00,362.00,SPEAKER_01, Mark played volleyball with all the Marines that were hanging around.
362.00,365.00,SPEAKER_01, That was nice.
365.00,366.00,SPEAKER_02, Yeah.
366.00,371.00,SPEAKER_02, I met talking about meat and meat people.
371.00,373.00,SPEAKER_02, I woke up on morning and my ear was bleeding.
373.00,375.00,SPEAKER_02, This was just last week.
375.00,376.00,SPEAKER_02, Oh no.
376.00,378.00,SPEAKER_02," And I called, well, it bleeds occasionally."
378.00,384.00,SPEAKER_02," But for some reason, this morning I said, I'm going to call and at least get this on record that my ear is waiting."
384.00,386.00,SPEAKER_02," Well, my doctor was out."
386.00,389.00,SPEAKER_02, So I saw this other doctor.
389.00,395.00,SPEAKER_02," So coincidentally, I woke up with an ear bleeding, and coincidentally for some unknown reason, I decided to call the doctor."
395.00,399.00,SPEAKER_02," And coincidentally, my doctor was on vacation, and I got this other doctor."
399.00,401.00,SPEAKER_02, And I was his last appointment.
401.00,403.00,SPEAKER_02, Oh my gosh.
403.00,405.00,SPEAKER_02, So he had all the time in the world to talk to me.
405.00,408.00,SPEAKER_02," And he started out talking, and he asked me what I did."
408.00,411.00,SPEAKER_02," And I said, well, I'm an engineer and blah, blah, blah."
411.00,413.00,SPEAKER_02," But actually, I'm preparing to go to medical school."
413.00,416.00,SPEAKER_02," And he said, well, please, talk to me before he'd do that."
416.00,421.00,SPEAKER_02, We chatted for an hour and 15 minutes or so.
421.00,427.00,SPEAKER_02," I mean, I had a doctor's appointment in there too, but I'd say most of the time it was just he and I chatting about school."
427.00,431.00,SPEAKER_02," At the end of it, yeah, it was really nice."
431.00,440.00,SPEAKER_02," And at the end of it, he said something like, yeah, medicine really needs some brilliant and motivated people to go to school right now."
440.00,442.00,SPEAKER_02," And I said, well, I am both of those."
442.00,443.00,SPEAKER_02," And he said, I know you are."
443.00,450.00,SPEAKER_02," And if you want a recommendation, drop me your resume and a little letter, and I'll send a recommendation for you."
450.00,455.00,SPEAKER_02," I don't know what a recommendation from the head of the, he is the head, coincidentally too."
455.00,460.00,SPEAKER_02, He's the head of this department at Jewish Hospital here in St. Louis.
460.00,462.00,SPEAKER_02," Oh, that's great."
462.00,465.00,SPEAKER_02," Hey, no, is that my lucky day or what?"
465.00,468.00,SPEAKER_01," You could, people are surprised."
468.00,472.00,SPEAKER_01, Other students would be just dying for a recommendation like that.
472.00,475.00,SPEAKER_01," Oh, that's wonderful."
475.00,478.00,SPEAKER_02," So, how's the Wedwood School start?"
478.00,481.00,SPEAKER_02," Well, I'm applying for 96 admission."
481.00,482.00,SPEAKER_01," Oh, yeah."
482.00,484.00,SPEAKER_02, But I don't know if I'll get in.
484.00,485.00,SPEAKER_02, In 96.
485.00,488.00,SPEAKER_01," I'll tell you, Sam, you sound like just like one of my friends."
488.00,494.00,SPEAKER_01," He's finally finishing up medical school, but at the first he was like, oh, I don't know if I'm going to get in."
494.00,497.00,SPEAKER_01," Oh, you know, we were all like, oh, you know, it'll be fine."
497.00,498.00,SPEAKER_01, And it all worked out.
498.00,501.00,SPEAKER_01," And he's about to become a doctor, you know, he's so."
501.00,503.00,SPEAKER_01, Where'd he go to school?
503.00,507.00,SPEAKER_01," I don't know the name of school, but it was in, it's in, oh, God."
507.00,510.00,SPEAKER_01, It's that town on the coast in South Carolina.
510.00,513.00,SPEAKER_02, Don't work in our coast in South Carolina.
513.00,516.00,SPEAKER_01," Savannah, no, not Savannah."
516.00,518.00,SPEAKER_01," What, Mark?"
518.00,519.00,SPEAKER_01, He's a child.
519.00,520.00,SPEAKER_01, I'm a child.
520.00,523.00,SPEAKER_01," Yeah, talk about a swank location too."
523.00,524.00,SPEAKER_02," Yeah, really."
524.00,526.00,SPEAKER_02, That's a nice location.
526.00,529.00,SPEAKER_01," Yeah, he was, but he's just finishing up."
529.00,533.00,SPEAKER_01," So you remind me of him, like, oh, I don't know."
533.00,535.00,SPEAKER_02," Oh, he was able to get in."
535.00,536.00,SPEAKER_01," Oh, yeah."
536.00,537.00,SPEAKER_01," Oh, yeah."
537.00,539.00,SPEAKER_01, So he did find it was really hard.
539.00,543.00,SPEAKER_01," And he talked to me, he's like, oh, boy, you know, I'm just exhausted."
543.00,545.00,SPEAKER_01, But he's really thrilled now.
545.00,548.00,SPEAKER_01, So he'll work out if that's what you really want.
548.00,550.00,SPEAKER_01, That is what I really want on that.
550.00,552.00,SPEAKER_01," Oh, that's all you need then."
552.00,555.00,SPEAKER_01," You know, really, yep."
555.00,561.00,SPEAKER_01," Boy, you put yourself through the paces though, engineering, and school, and then medical school."
561.00,564.00,SPEAKER_01," Aww, sucker for an abuse, huh?"
564.00,575.84,SPEAKER_02," This summer is hilarious, because I'm going to class and I'm trying to study for this exam and like this weekend this is my fun for the weekend talking to you the rest of the weekend I'm studying"
575.84,579.48,SPEAKER_01, um I still doing softball or anything like that
579.48,582.84,SPEAKER_02, we played softball last night we were cluttered
582.84,586.44,SPEAKER_01, were ya yeah the soccer you still doing soccer
586.44,590.28,SPEAKER_02, not playing soccer this summer that'll start up again in the fall
590.28,594.36,SPEAKER_01, oh okay now as you mentioned you were doing the indoor I think it was the
594.36,618.28,SPEAKER_02, indoor soccer yeah indoor indoor ended about four weeks ago we didn't want to play anymore it and it we didn't get too hot but yeah it there's like this heat wave going through and there's heat warnings and the heat index is up in the 120s and oh gee radio keeps saying keep your grandparents and your dogs inside I don't know
618.28,626.20,SPEAKER_01, be sure to drink lots of water don't forget to water your grandparents in your dog yeah
627.16,637.32,SPEAKER_02, how funny so we're making it so I'm gonna go to the library and study in an air conditioned home oh yeah we'll do you have
637.32,640.52,SPEAKER_01, do you have people you study with or you just pretty much on your own
640.52,644.12,SPEAKER_02, um I study both today I'll study on
644.12,647.64,SPEAKER_01, yeah yeah yeah yeah sometimes if you get a lot more done that way
647.64,657.56,SPEAKER_02, yeah but I like to get distracted otherwise yeah I like moods and everything I can out of their brain so
657.56,663.64,SPEAKER_01, yeah that does help well do you hear from Susan or anybody I just spoke to Susan
663.64,685.08,SPEAKER_02, yesterday oh my gosh days ago I hadn't spoken to her like in a few months probably so last time I spoke to you and she called out of the blue looking for Doug's telephone number we says going on vacation out to San Francisco with her dad oh really so she's gonna look dug up we says gonna go to college next
685.08,696.44,SPEAKER_01, year Rhode Island scares me boy can you believe that I'm sure I wouldn't even recognize the little but anymore and they got engaged
696.44,712.12,SPEAKER_02, did they officially yes officially gave her ring and everything they don't know but when or they don't know when or how they're gonna get married but they are engaged so what no well she got a ring yeah that's I guess that's progress
712.12,725.24,SPEAKER_01, oh it only took how many years to get to that point though poor Susan I yeah it's just so funny those two you know now she is she's still in hickory or what is she excited to do about the house
725.24,735.24,SPEAKER_02, I don't think they've decided yet but she's probably the big hickler boy yeah probably yes but now that I'm just gonna go away to school
735.24,746.04,SPEAKER_01, yeah I bet that'll change your mind because that house will seem so quiet yeah did she working at all no
746.04,751.40,SPEAKER_02, oh yeah I think she's still working like contract here and there but right now
751.40,763.08,SPEAKER_01, she's not working yeah because last time I heard from her was it Christmas she wrote me a note and she was heading she had said she was doing that contracting business and not not finding me I mean it must be hard
763.08,799.24,SPEAKER_02, fun anything really in hickory anyway yeah actually she was offered a job in Charlotte she was contracting for this bank and then they offered her a job full-time but they offered they said she said they offered her a job it's such little pay she couldn't really justify you know she was making more working as a contractor here and there and then they were offering her full-time and said they offered the men more than they were offering the women there are a lot of that works contract they offer jobs to now discuss you know what was going on and the men were all offered a lot more than the
799.24,898.68,SPEAKER_01, women who I would have been so offended can you believe that who who call your lawyer be great American way I think about them every so often I always kind of think about the people in hickory I've not really kept up with anybody except Michael Helton that's cool that you've kept up with him oh yeah he's doing great well he's married he married I don't even ever met the girl that he married oh yeah but she's real nice he's just like him I mean just they're two peas in a pod just really sweet would do anything for anybody you know just the salt of the earth and the people and they're really happy and they've got them a little house she's a pharmacist nice yeah and they just you know they just seem really really happy together Michael doing great training now he's completely out of that he sold that business and was actually doing like construction work working with a friend building house as he was you know Michael it was this thing and then the other thing he was gonna go to chef school oh my god I'm gonna first he was gonna do something in the health profession I can't even remember what that one was it was going to school for that in that didn't work out then he was gonna go to chef school and then last time he wrote that me it was like well you're not gonna believe this but I've decided to do the canned chef school and I'm doing this construction thing I really like it you know Michael just you know you never know every six months it's a new career maybe you found something that like you know he really likes now though but he's the only one
898.68,939.48,SPEAKER_02, that I really keep up with yeah Susan said she just went to a wedding was there a Todd somebody that came as a TFP or an SMP or something yeah yeah Todd yeah he it just had a wedding or something and she would do that say it was Todd and Angie Todd Clark yeah Todd Clark yeah I don't know the woman I don't know yeah Clark either I just happen to remember that anyways oh she ran and she enjoyed seeing a lot of the old GE people you know she hadn't seen anybody from GE in a long time but at that wedding she saw a lot of people there
939.48,978.84,SPEAKER_01, oh really we just we sure was at the wedding no way yeah oh my gosh yeah I think it hard now yeah I know I completely don't even have her address or I would have written her um because I thought of her on several occasions I knew she was considering Harvard and other school and it sounded like she was going to Harvard so that's great yeah how funny wouldn't it be wild to be back within all those people again yeah yeah I think I think about some of them too I mean some of those people were really great like Marie Taylor and Bob Matheson and they were just such a hoot they were
978.84,990.36,SPEAKER_02, really enjoyable to be around I wrote Bobby Lloyd a letter when I left GE did ya yeah same thing man too yeah I liked working for him
990.36,1015.40,SPEAKER_01, yes they I never really got to know him too well but sitting close to Bob Matheson him and all his little quips and just just cracked me out and Marie was Marie with Taylor was always really really nice to me put mr. Smith and that would that wow I have to write Susan then too and see uh how the wedding was that's too funny yeah I'm going in North Carolina
1015.40,1041.16,SPEAKER_02, Labor Day weekend are you not here for a though all right going a friend of mine well a friend of a friend of mine I guess you'd say I don't know how you describe it but he invited me so I'm going I wrote yeah his family owns his cabin in the mountains like smoky mountains but on the North Carolina side like oh yeah ballastin or something like that yeah I know you
1041.16,1045.64,SPEAKER_01, that area this kind of isn't near um well it's right near the smoky mountains
1045.64,1080.12,SPEAKER_02, though yeah oh that'll be beautiful yeah flying into Asheville and then I guess drive from Asheville down to there I see an occupancy season or anything it's Susan might come out for the weekend well that would be nice though yeah actually he invited me back to her house for the weekend or for the day or two but we'll see I thought I thought I thought I'd do when I was talking to Susan I thought we were staying in Asheville but we're actually about an hour and a half outside of Asheville so it'd be a three hour drive for them
1080.12,1096.20,SPEAKER_01, yeah you think it's so close but it's really not that close at all yeah well maybe you get to see him that would be nice I've written myself a note here right Susan I need to get back it it's just so hard to keep in touch with everybody
1096.20,1099.48,SPEAKER_02, they have so much to do since you don't have to clean the house and you don't
1099.48,1125.64,SPEAKER_01, have to work yeah well now the main thing is people don't write me back I stopped writing I get kind of funny about that but then I'll get motivated say oh well hell I'm gonna write them again yeah so no actually lately my problem is I've just ever since I've hit like the seven month mark all my energy is gone it's just if I get up and get some things done in the morning it's good and then I'm just wiped out the rest of
1125.64,1131.56,SPEAKER_02, the day are you made mainly are you made still excited
1131.56,1274.60,SPEAKER_01, oh she's great I don't know how I'll ever adjust to not having a Margaret around damn I'll have to start making my bed and stuff when you consider I haven't cleaned a toilet in about eight months that's pretty good yeah it's one of the added I mean there are definitely pluses and minuses to living here if anybody would you know just go well God she's got a maid they don't realize what we have to put up with every day I mean like just last week in our little town our little area two cars were hijacked at gunpoint you know so I think wherever you live there are good things and bad things so yeah they take kind of balances themselves itself out yeah if you know we have to walk in Zulu now he hasn't you know he should do that oh I'm so glad you mentioned that too actually get on it well we were in this we one of the main problems was we went to the states for about five weeks so that's where everything off we were actually went to Belgium for a week and then we were in the states for about three weeks in the Belgium for a week and then home yeah that's the occasion now actually what happened is um he gets four weeks a year um but he was he was there a lot on business so he didn't have to claim a lot of it is they can he only claim two weeks is vacation time the rest of the time it was like he was making business trips to to Muscatine and and other places and there was also a week-long conference on so I just kind of tagged along and join myself went shopping cool so it was really nice yeah we have friends in Belgium so we stayed with them um and that was really that was really nice to see them we really actually didn't see too much of Belgium we saw pretty good bit but not so much we just spent time with them and everything which was but real nice you're on in Belgium too so that was actually we didn't call that business but uh it is another bandag a person it's um it's a man that was marked boss and Texas as a matter of fact we just got to be really good friends with them oh all right well we're finally we've we've connected up to internet now uh-huh and they're on internet so I'm like we ride every day and chat with each other on the email on the internet you don't happen to have that do you know
1274.60,1278.84,SPEAKER_02, well that would be once they know anybody's got a call
1278.84,1398.12,SPEAKER_01, oh man and we can drop you drop you some good news see what's going on it's really nice I've just become completely addicted to it I don't go like surfing the net like some people do but my brother's are on it um my this lady in Belgium all you know a lot of my friends are on it so I can just write people all the time how much does it cost you um mark how much is the internet a month yeah marks it's like 20 it's like 20 bucks for 16 at 15 hours that's it and that's it and to send a letter or receive a letter it takes seconds absolute seconds so as long as you're just you know if you get on the internet and do a lot of research and things like that you're going to eat up a lot of time but if you're just like sending mail and stuff it just takes seconds and then it's just just the local phone call to your local server and then they you don't pay like long distance phone connection you just paid the local phone call so you don't pay it with long distance no no it's uh yeah when you're in school you should be able to get on it for free because that's why my both my both my brothers are my one brothers at university of georgia my brother other brothers at Auburn he's working in Auburn but they both have addresses and they don't pay a cent for anything cool and that's mark dad too but yeah you just pay for us we just pay the phone call to the local server because local phone calls cost something here it's not like the states um so you pay whatever minimal amount to place this three-second phone call to the local server and then they send it and be it overseas local whatever cool yeah it's really nice so you just have to get on and we be chatting all right you don't know anybody is like Doug or anybody that's on do you
1398.12,1412.04,SPEAKER_02, um no i don't yeah that's right beyond you know he moved up he's no longer a runner now he's a back trader or something i don't know oh he actually got a
1412.04,1415.72,SPEAKER_01, i just couldn't believe that he had left that job to just be such a
1415.72,1439.00,SPEAKER_02, peon yeah well i got out of his thirteen thousand dollar a year done moved up to a twenty thousand dollar a year or something no we still not making a whole lot of money but he goes to work at six a.m. or something bloody like that oh god as but he's done by two that's nice two p.m. yeah so he can go out and serve for do whatever the heck
1439.00,1444.68,SPEAKER_01, it is that he does so you keep up with him so
1444.68,1448.28,SPEAKER_02, um he's called me out of the blue a couple days ago
1448.28,1452.44,SPEAKER_01, well you're talking to everybody here lately yeah
1452.44,1480.04,SPEAKER_02, we'll see my back on it yeah Felicia might be on it what do you have your address i don't i have the area code for massachusetts what's that that would be six one seven would be Cambridge okay but i wouldn't know how to get i can like do some i can call information or something and find the number and drop drop you on
1480.04,1508.28,SPEAKER_01, well if you think of it that'd be that'd be nice i haven't talked to in a long time i don't know what's going on with or anything but you know i could always just zipper and out and say hey surprise guess yeah what's our last thing mebb and m e b a and e so we show yeah okay why is she hasn't gotten married or changed her name or
1508.28,1531.08,SPEAKER_02, a does are like that yeah i doubt she's married she knows not only she hit her haircut really short i ran into her tidy's wedding i told you that yeah and yeah her hair cut was really short he really like a man's cut short it was a woman's cut but i mean it was really short shorter than marks
1531.08,1557.00,SPEAKER_01, oh my god oh my god that's really short same consistency too yeah uh that's neat well that's hard though i mean she's probably just really into this school thing uh-huh being a academic woman and yeah i can't believe it everybody going back to school
1557.00,1560.28,SPEAKER_02, yeah i can't believe i want to go back to school
1560.28,1563.32,SPEAKER_01, are you still thinking about maybe coming down here sometime or is that
1563.32,1655.96,SPEAKER_02, to work out with no definitely um really if i get into school in September 96 uh-huh i would like take off that whole summer i think at least a lion august hopefully june july and august and just travel about and go places uh-huh if i don't get into school in 96 i'm not leaving myself ample vacation time to come in june of i'm like banking on getting into school and just taking off summer off and if i don't get into school i'm not going to have two weeks vacation built-in to come down the way they work vacation where i work now it's not like it when january comes along we don't get two weeks band-to-use for the year we get uh-huh 6.7 hours per month that we work oh my god yeah so it comes out to two weeks a year but it's not accumulated like on january you don't have two weeks you can use it's like oh that's do this yeah it's sometimes it's nice but sometimes it's not like i've got 56 hours or 63 hours built up right now but to go to this north carolina deal the way the flights and my rides worked out i have to take two and a half days vacation and i was only planning on a day or a day and a half and then if um if i get interviews to go to schools and stuff like that i'm going to have to take some days and might have two weeks i i don't know it's going to be tough
1655.96,1727.48,SPEAKER_01, well just say mark sister's talking about coming down like mayor june um two next year which would be fine which would be just you know great as my fact you guys probably hook up and do some traveling together that would be cool yeah she's a lot like you she's very much a free spirit i mean she just got a job and she was saying too if i wasn't didn't she told me i asked god if i didn't get this job i was going to sell everything i had and just travel and she was her big plan right now is to go to Nepal cool she's uh yeah she's definitely and she's like wanting to come here and do some hiking and um i'd love to meet up with her tell her oh you guys will tell her to you okay i will i mean she's all she she's going to get a ticket from her parents for christmas that's going to be her christmas present nice um yeah real nice um so you know she just doesn't matter figuring out when she wants to come and everything but she's she's a lot of fun she like one summer but in school decided she was going to go to hawaii and work so she just picked up but when we took it to hawaii and went for the summer and found herself a job at that
1727.48,1730.92,SPEAKER_02, huh if you have a job when she went there she went to a job she did
1730.92,1772.52,SPEAKER_01, she didn't have a job she didn't know job she didn't know as old and she didn't know where she was going to live oh my god and hawaii worked out a cheap place now but she loved it she got like two jobs and mark went to see her while she was there and she's also done um she did a how she was a year in japan right she went and liked taught english for a year in japan well that's mark sister yeah cool like the you know two southerners she was a real nice girl but she she just she was working for microsoft she's gotten a job with microsoft and she's just now switching over to another company and she told them when she interviewed i am going to south african-Dexjia and they're like that's okay it's not that cool
1772.52,1776.92,SPEAKER_02, cool what did she do computer stuff she did
1776.92,1799.40,SPEAKER_01, yeah she's like then doing the sales so she's going to be in more like the sales and stuff that time guys we really haven't even put the last time i chatted with her where you're just going on she's really into if she wants to be the aunt the aunt that spoils the baby she was going on about you know what she was going to buy and things like that so we didn't talk a whole lot about the job just that she got it and then she was
