Start Time,End Time,Speaker,Transcript
437.00,438.00,SPEAKER_00," And I said, I said, I..."
438.00,440.00,SPEAKER_02," Well, maybe that's why he was trying."
440.00,443.00,SPEAKER_00," And as soon as I move back here, he's out."
443.00,447.00,SPEAKER_00, I totally insist that I don't care if he never talks to me again.
447.00,457.00,SPEAKER_00," Because there's no way I can study with worry about keeping somebody awake or, you know, I have to worry about how I'm dressed if I'm clean, you know, whatever."
457.00,458.00,SPEAKER_02, Yeah.
458.00,462.00,SPEAKER_02," Well, I agree with that sweetie, but in that case, I think that, well..."
462.00,464.00,SPEAKER_00," I mean, he can stay while I'm at Ariesha Beth's."
464.00,465.00,SPEAKER_00, That's fine.
465.00,466.00,SPEAKER_02, That was my point.
466.00,467.00,SPEAKER_02, That was my whole point.
467.00,471.00,SPEAKER_02, That's what is the big deal with just giving him a key and telling the duty one.
471.00,473.00,SPEAKER_00," Well, I have to go make a coffee too."
473.00,475.00,SPEAKER_02, Do you want me?
475.00,476.00,SPEAKER_02," Well, huh."
476.00,479.00,SPEAKER_00," Well, you know what I'm saying, and I'm kind of thinking about saying, well, here's, give me a couple of bucks."
479.00,480.00,SPEAKER_00, I'm going to get a copy.
480.00,482.00,SPEAKER_02," Yeah, or just give him..."
482.00,492.00,SPEAKER_02," Just give him your set of keys one day when you're studying and say here, and bring it back, you know, go make a copy and then bring it back."
492.00,498.00,SPEAKER_02," I mean, I don't think that unreasonable for him to ask for a key when, you know, at least I, anyway."
498.00,499.00,SPEAKER_02, Yeah.
499.00,504.00,SPEAKER_02," Okay, maybe not you have offered a long time ago that, oh, yes, you can stay here and bloody bloody block."
504.00,505.00,SPEAKER_02, Yeah.
505.00,507.00,SPEAKER_02, And he knows that you're not going to be there.
507.00,510.00,SPEAKER_02," So I think that, you know, I don't think that it's unwritten."
510.00,511.00,SPEAKER_02," Okay, yeah."
511.00,515.00,SPEAKER_00, I just think he needs to know that there are limits or whatever that I don't want it.
515.00,522.00,SPEAKER_00," I mean, I'd like to be able to come here during the day, anytime, and not feel like if I need a book or something."
522.00,523.00,SPEAKER_01, Uh huh.
523.00,527.00,SPEAKER_00," I don't want to feel restrained because it'll frustrate me, and I won't be able to come with it."
527.00,537.00,SPEAKER_02," Well, I think that that would be reasonable just to make an agreement with him at what time, you know, after what time of day will you cough before you come over?"
537.00,538.00,SPEAKER_02, Yeah.
538.00,550.00,SPEAKER_02," Or, you know, so like between 8 p.m. and, you know, 10 a.m. if I have to come over, then I'll call first like that."
550.00,554.00,SPEAKER_02," I mean, I don't think that's unreasonable, you know, or something like that."
554.00,555.00,SPEAKER_02, Yeah.
555.00,561.00,SPEAKER_02, Because then he can feel comfortable and you can feel comfortable because you know it's going on.
561.00,562.00,SPEAKER_00, Yeah.
562.00,563.00,SPEAKER_02, You know.
563.00,572.00,SPEAKER_02," And plus, you know, you're going to be at Suzanne's for what till the 11th or something?"
572.00,575.00,SPEAKER_00," No, until, well, that's right."
575.00,578.00,SPEAKER_00," Yeah, when you come back, I guess I'll be, I'll still be there."
578.00,579.00,SPEAKER_02," It'll be there, right."
579.00,580.00,SPEAKER_00," It'll be there, right."
580.00,586.00,SPEAKER_02," So, and then, so, just, but you'll be over here packing at that time partially."
586.00,589.00,SPEAKER_02," Yeah, partially, sure, of course."
589.00,592.00,SPEAKER_00, I deposited your other loan track that came in.
592.00,593.00,SPEAKER_01," Oh, good."
593.00,594.00,SPEAKER_00, How much is it?
594.00,595.00,SPEAKER_00, It was 19 something.
595.00,596.00,SPEAKER_01, Okay.
596.00,597.00,SPEAKER_00, Thank you.
597.00,599.00,SPEAKER_00," The thing is, I took out 250 out of the account."
599.00,601.00,SPEAKER_00, I'm going to pay the electric bill.
601.00,605.00,SPEAKER_00," I'm going to pay, MBA, I'm going to pay some other people."
605.00,606.00,SPEAKER_01, Okay.
606.00,607.00,SPEAKER_02, That's not good.
607.00,609.00,SPEAKER_00," And then it was like 35, 50, 35."
609.00,610.00,SPEAKER_00, It was like different.
610.00,611.00,SPEAKER_02, I wrote two more checks.
611.00,612.00,SPEAKER_02, You don't need to give them two.
612.00,613.00,SPEAKER_02," No, it doesn't matter."
613.00,615.00,SPEAKER_00, We'll figure it out when we get back.
615.00,617.00,SPEAKER_00, I haven't done any cataloging at all.
617.00,619.00,SPEAKER_00, I've had sort of rough figures in my head.
619.00,622.00,SPEAKER_00," I know where everything is, so I can do it very quickly."
622.00,630.00,SPEAKER_00," But I just, I just haven't, because there's just, I get so much mail that I, I mean, I got a big pile that you're going to have to look through what you want to keep and throw away."
630.00,631.00,SPEAKER_00, I know.
631.00,635.00,SPEAKER_00," And so, I've thrown away some of the junk mail, but I haven't worried about most of it."
635.00,636.00,SPEAKER_00, It takes a lot of effort.
636.00,637.00,SPEAKER_00, Most of it's free anyway.
637.00,638.00,SPEAKER_02, I agree.
638.00,646.00,SPEAKER_02," So, I was thinking of sending mom and dad about 100 bucks."
646.00,648.00,SPEAKER_02, Does that sound reasonable to you?
648.00,649.00,SPEAKER_02, For what?
649.00,651.00,SPEAKER_02, Off of what I owe them.
651.00,654.00,SPEAKER_00, Is this a recent amount or your original loan amount?
654.00,656.00,SPEAKER_02, My original loan amount.
656.00,659.00,SPEAKER_02," I owe them, you know, $12,000 or something."
659.00,660.00,SPEAKER_00, Yeah.
660.00,661.00,SPEAKER_02, Yeah.
661.00,662.00,SPEAKER_00, Yeah.
662.00,664.00,SPEAKER_00," What have, you get my other postcard yet?"
664.00,665.00,SPEAKER_00, I haven't mentioned Dateche.
665.00,666.00,SPEAKER_02," No, I didn't."
666.00,667.00,SPEAKER_02," Yeah, I thought Dateche."
667.00,669.00,SPEAKER_00, Are you going to work for this whole dollar?
669.00,670.00,SPEAKER_00, Possibly.
670.00,675.00,SPEAKER_00," Because actually, I was, I was thinking that in any case, I think in some sense, it'll be a lot of things."
675.00,677.00,SPEAKER_00," In some sense, it'll be a learning experience."
677.00,684.00,SPEAKER_02," I know, but when I talked to him in March, he didn't sound very optimistic about it."
684.00,685.00,SPEAKER_00, As far as one.
685.00,689.00,SPEAKER_02," That there would be anything, any possibility."
689.00,690.00,SPEAKER_00, Because.
690.00,699.00,SPEAKER_02," Well, partially because he wanted some to train someone to do it long term, and partially because he thought he might have enough people already and stuff like that."
699.00,700.00,SPEAKER_00, Okay.
700.00,701.00,SPEAKER_00," Well, that's so fun."
701.00,706.00,SPEAKER_02," So, you know, I said, okay, well, you know, we can talk about it later and stuff like that."
706.00,708.00,SPEAKER_02, But he did not sound.
708.00,711.00,SPEAKER_00, It just sounds like a kind of cool thing you could put on that.
711.00,718.00,SPEAKER_02," I know, I know it sounds like a nice thing to do, but I'm not sure that I'll be able to, you know what I'm saying."
718.00,719.00,SPEAKER_02, Yeah.
719.00,721.00,SPEAKER_02, But I'll definitely talk to him again.
721.00,726.00,SPEAKER_00," Yeah, because it would be cool if it was only like five hours a week because it would be just enough so you could get learned something."
726.00,728.00,SPEAKER_02," Or not going to be crazy, anyway."
728.00,729.00,SPEAKER_02," Oh, I know."
729.00,733.00,SPEAKER_02," So, I'm going to be teaching two classes and taking 13 credit hours."
733.00,736.00,SPEAKER_00, Why didn't you take 12 or 10 or something?
736.00,745.00,SPEAKER_02," Well, because one of the courses has a co-requisite so it's four credit hours and the other ones I need and there you have it."
745.00,746.00,SPEAKER_00, Well.
746.00,752.00,SPEAKER_02," So, you know, it's possible, but we'll just have to see."
752.00,753.00,SPEAKER_02, That's my good.
753.00,754.00,SPEAKER_02," But, guess what?"
754.00,755.00,SPEAKER_02, Maybe the spring.
755.00,759.00,SPEAKER_02," I got your package, but I can't get it yet."
759.00,760.00,SPEAKER_00, Why?
760.00,762.00,SPEAKER_02, Because the mailroom window is closed.
762.00,763.00,SPEAKER_00," Yeah, I know."
763.00,764.00,SPEAKER_02, Get your surprise.
764.00,768.00,SPEAKER_00," Yeah, I got to take a nap today."
768.00,774.00,SPEAKER_00," I almost came back from Nikita's party and head, head, pizza and stuff and I was sort of tired."
774.00,776.00,SPEAKER_00," Well, I was up late last night with Eric talking to Eric."
776.00,777.00,SPEAKER_00, He was fun to talk to.
777.00,780.00,SPEAKER_02," I know, when I called to, he was still chatting."
780.00,783.00,SPEAKER_00," Yeah, so I chatted for like three hours."
783.00,784.00,SPEAKER_02, Wow.
784.00,785.00,SPEAKER_02," Oh, another thing."
785.00,788.00,SPEAKER_02, I was talking to mom and dad.
788.00,789.00,SPEAKER_02, Uh-huh.
789.00,795.00,SPEAKER_02," And I don't think I've told you what they recommended about investment yet, have I?"
795.00,796.00,SPEAKER_02, Mm-hmm.
796.00,799.00,SPEAKER_00," But, I mean, the thing is I'm going to worry about investment when we're out of debt."
799.00,801.00,SPEAKER_02," No, I know that."
801.00,817.00,SPEAKER_02," But, but mother, mom's recommendation was that we should put that we should invest, no, even though it's money because that gets us started and you always put it off later, no matter what."
817.00,818.00,SPEAKER_01, Mm-hmm.
818.00,822.00,SPEAKER_02, And dad's recommendation was pay off the credit cards.
822.00,835.00,SPEAKER_02," But then when they talked to me together on the phone, they kind of came to this agreement that it would be, the optimal situation would be to invest $250 with the payment."
835.00,837.00,SPEAKER_02, And then pay off credit cards.
837.00,845.00,SPEAKER_02," And once you've invested $250 in this one fund, then you can send in small amounts whenever you want."
845.00,848.00,SPEAKER_02, But you have to make a $250 initial investment.
848.00,853.00,SPEAKER_00," Yeah, for it to make worthwhile for them to essentially have it run into."
853.00,854.00,SPEAKER_01, So through this hassle.
854.00,855.00,SPEAKER_00, Yeah.
855.00,857.00,SPEAKER_00," Uh, I think that's a good idea."
857.00,861.00,SPEAKER_00," I mean, I'm really, I think I really look forward to trying to work a lot this spring."
861.00,864.00,SPEAKER_00," I mean, if you take one class and I work."
864.00,870.00,SPEAKER_00," Because if we don't get, if we don't get close to out of debt, I will not, I refuse to go to Europe."
870.00,872.00,SPEAKER_00," I mean, I'm going to stick to that."
872.00,874.00,SPEAKER_02," I know, I'm trying."
874.00,878.00,SPEAKER_02," I'm just saying, you know, it doesn't it help that I have a fellowship."
878.00,881.00,SPEAKER_00," Oh, I think it's, yeah, I think it's wonderful."
881.00,883.00,SPEAKER_00, That's why I'm thinking that there is an opportunity.
883.00,884.00,SPEAKER_00, I think that we freeze it.
884.00,887.00,SPEAKER_00," If we really do everything correctly, it can be done."
887.00,889.00,SPEAKER_00, I'm not going to buy any stereo equipment.
889.00,891.00,SPEAKER_00, I don't want to buy any stereo equipment.
891.00,898.00,SPEAKER_00," I, and simply going to buy things which that we absolutely need or really help us in some special way right now."
898.00,899.00,SPEAKER_00, Uh huh.
899.00,900.00,SPEAKER_00, So forth.
900.00,902.00,SPEAKER_00," I'm always going to, I was ready to elmer of all things."
902.00,903.00,SPEAKER_00," Talk, talk about it."
903.00,906.00,SPEAKER_00," I was going to, I was thinking of, I don't know why I thought about this."
906.00,907.00,SPEAKER_01, How did he do it?
907.00,913.00,SPEAKER_00," Well, he was hanging around with this guy, John, who's in library sciences, and they were going out to the country to look at stars at the telescope."
913.00,915.00,SPEAKER_01, I have something fun.
915.00,916.00,SPEAKER_00, So that's not pretty cool.
916.00,917.00,SPEAKER_00, Yeah.
917.00,918.00,SPEAKER_00," What he's doing, fine."
918.00,920.00,SPEAKER_00, He popped by not too long ago and so forth.
920.00,921.00,SPEAKER_00, He's doing okay.
921.00,922.00,SPEAKER_00," Oh, he does this."
922.00,923.00,SPEAKER_00, How about computer for?
923.00,924.00,SPEAKER_01, Yeah.
924.00,927.00,SPEAKER_00," It's nice and all, but I mean, I think, you know, I like it to an extent."
927.00,930.00,SPEAKER_00," I would like to know more, but I would never want to be into it like he is."
930.00,931.00,SPEAKER_00, It's just not me.
931.00,932.00,SPEAKER_00, I'd rather read some weird book.
932.00,933.00,SPEAKER_01, Yeah.
933.00,934.00,SPEAKER_01," They're too, they're too."
934.00,936.00,SPEAKER_00, It just kind of sexual life away.
936.00,938.00,SPEAKER_00, Species was okay.
938.00,940.00,SPEAKER_02," Yeah, it's so good."
940.00,944.00,SPEAKER_02," Um, oh, um, the other thing I was going to ask you about."
944.00,955.00,SPEAKER_02," I would mom called earlier today and I was talking to her and she was saying that there is a, that she was talking about Grammy and Grandin."
955.00,959.00,SPEAKER_02, She went over to cut their lawn and stuff like that.
959.00,994.00,SPEAKER_02," And so what I said is that I was hoping that you and I could get down there maybe the first weekend after classes or, um, you know, those next couple weekends to help them out with projects around the house that they've got, you know, and mom, when I mentioned this, mom, um, you know, I said, well, think about something that you guys need help with, you know, so that we would come down for a weekend and just really clean that house."
994.00,995.00,SPEAKER_02, Exactly.
995.00,996.00,SPEAKER_02, Yeah.
996.00,997.00,SPEAKER_02, And I mentioned two things.
997.00,1002.00,SPEAKER_02, One of them was painting the fence out back and the patio cover.
1002.00,1010.00,SPEAKER_02," And then the other one was, um, going through all my crud, you know, that I've got left there"
1010.00,1015.00,SPEAKER_00," still in the, oh, the one thing that I've told them that we have to do is stack everything."
1015.00,1023.00,SPEAKER_02," Right, but everything. I have to go through it all and sell the, the, the, the extraneous junk, you know, the mine."
1023.00,1026.00,SPEAKER_00," Throw away your boyfriend, mementos."
1026.00,1029.00,SPEAKER_00," Be the, in large slew of them."
1029.00,1031.00,SPEAKER_02," Yeah, sure."
1031.00,1032.00,SPEAKER_00, Right.
1032.00,1033.00,SPEAKER_00," Um, anyway, so."
1033.00,1036.00,SPEAKER_02," But, you know, because I've got so much stuff left over there."
1036.00,1038.00,SPEAKER_02, I don't know what you think about that though.
1038.00,1039.00,SPEAKER_00, I think it's fine.
1039.00,1049.00,SPEAKER_00," I think one, the first thing we should try to box things up, get rid of what we don't want and get it all efficiently sort of way in that room for, um, your parents are they least they can use it for something."
1049.00,1050.00,SPEAKER_01, Right.
1050.00,1051.00,SPEAKER_00, So.
1051.00,1054.00,SPEAKER_00," I talked to Natasha the other day, I was talking to Tasha yesterday."
1054.00,1056.00,SPEAKER_00," We had a, well actually I went to Nikita's birthday party."
1056.00,1059.00,SPEAKER_00," That's why I talked to her, but, uh, the party was a lot of fun."
1059.00,1061.00,SPEAKER_00," We were, we were being really crazy."
1061.00,1064.00,SPEAKER_00," These kids were, I think we were kind of weirding him out."
1064.00,1068.00,SPEAKER_00," All of us were just, we were being, we were laughing really hard."
1068.00,1071.00,SPEAKER_00," We were being, there was just a lot of puns we were making."
1071.00,1076.00,SPEAKER_00," We're just kind of sort of like if the kids could have understood them, they, they would have been bad."
1076.00,1078.00,SPEAKER_00, So it was pretty funny.
1078.00,1083.00,SPEAKER_00," I talked to Natasha and, and evidently she's, she was like, this wild woman."
1083.00,1090.00,SPEAKER_00," I was kind of, who was talking about it, you can guess what, but I was just kind of, kind of put it back by the whole thing."
1090.00,1092.00,SPEAKER_00," Well, and that's kind of talking to her."
1092.00,1095.00,SPEAKER_00," And she's like, and she's just, well I'm always one who initiates it."
1095.00,1097.00,SPEAKER_00, Because I'm scared of the kids.
1097.00,1099.00,SPEAKER_02, So she's showing us a lot of people.
1099.00,1102.00,SPEAKER_02," No, what she has period period, I don't know."
1102.00,1105.00,SPEAKER_00," And she just, you know, she just, well we just hear something."
1105.00,1106.00,SPEAKER_00, That was fun.
1106.00,1108.00,SPEAKER_00," Oh well, in fact she doesn't love anybody."
1108.00,1114.00,SPEAKER_00," She just, I think she, I actually sort of wonder if she has the ability to, you know, she's very cold."
1114.00,1115.00,SPEAKER_00, Yeah.
1115.00,1117.00,SPEAKER_00," She, yeah."
1117.00,1120.00,SPEAKER_02," Well, you know, it could have something to do with her blood sugar, you know."
1120.00,1122.00,SPEAKER_00," Yeah, well of course."
1122.00,1123.00,SPEAKER_02, Yeah.
1123.00,1125.00,SPEAKER_02, So it's a lot of flexibility in the mouth.
1125.00,1128.00,SPEAKER_00," Yeah, we should get a couple postcards from me, probably Monday or Tuesday."
1128.00,1129.00,SPEAKER_00, We'll get some postcards.
1129.00,1134.00,SPEAKER_00," And, and then we'll, you know, then you'll come back and I'll pick you up."
1134.00,1137.00,SPEAKER_00, You just send me email about what time Louis will and everything.
1137.00,1138.00,SPEAKER_02, Yeah.
1138.00,1142.00,SPEAKER_02," Yeah, did you get my email that Bush was changing the flight?"
1142.00,1143.00,SPEAKER_00, No.
1143.00,1145.00,SPEAKER_02," Oh, you need to check your email."
1145.00,1146.00,SPEAKER_00," Well, I'm sorry."
1146.00,1147.00,SPEAKER_00, I don't have time.
1147.00,1148.00,SPEAKER_02," No, it's okay."
1148.00,1151.00,SPEAKER_00," But anyway, so what, when is the flight going to be then?"
1151.00,1153.00,SPEAKER_02, Earlier on Sunday.
1153.00,1154.00,SPEAKER_00, Earlier than 12.
1154.00,1155.00,SPEAKER_02, I don't know.
