Start Time,End Time,Speaker,Transcript
153.00,157.00,SPEAKER_00," And then obviously, you know, Antadelle, Alex and Lace."
157.00,158.00,SPEAKER_00, And...
158.00,159.00,SPEAKER_01, And did Anne-Marie McMullen?
159.00,161.00,SPEAKER_00," Yeah, Mary McMullen."
161.00,162.00,SPEAKER_00, Uh-huh.
162.00,164.00,SPEAKER_00," Okay, and then Leo and Betty and their children."
164.00,165.00,SPEAKER_01, Okay.
165.00,166.00,SPEAKER_00, Okay.
166.00,169.00,SPEAKER_00," And then our friends of old, the Pilters."
169.00,170.00,SPEAKER_00," Oh, that's nice."
170.00,173.00,SPEAKER_00," And our friends of old, the Coughlers."
173.00,175.00,SPEAKER_01," Oh, are they?"
175.00,177.00,SPEAKER_00, They live in New York.
177.00,178.00,SPEAKER_00, They're two daughters.
178.00,180.00,SPEAKER_00, One of whom went to City College.
180.00,181.00,SPEAKER_00," Oh, okay."
181.00,182.00,SPEAKER_01, Yeah.
182.00,183.00,SPEAKER_01," Oh, yeah."
183.00,184.00,SPEAKER_01," Yeah, they're nice."
184.00,185.00,SPEAKER_00, Okay.
185.00,187.00,SPEAKER_01, What about Rosa?
187.00,189.00,SPEAKER_01," Oh, I have to ask Mommy."
189.00,193.00,SPEAKER_01, Because Mom says she wanted to invite Rosa and I'd love for her to invite Rosa.
193.00,194.00,SPEAKER_00, Okay.
194.00,195.00,SPEAKER_00," Okay, well, I'll ask her."
195.00,196.00,SPEAKER_01, Okay.
196.00,201.00,SPEAKER_00, And then we need to get an address for your friend Valerie.
201.00,203.00,SPEAKER_01, I've tried to get one.
203.00,206.00,SPEAKER_01, I'll try and do it.
206.00,207.00,SPEAKER_00, Okay.
207.00,208.00,SPEAKER_01, All right.
208.00,209.00,SPEAKER_01," She was living here, actually in London."
209.00,210.00,SPEAKER_00, I was.
210.00,212.00,SPEAKER_01," Yeah, so I'll have to."
212.00,214.00,SPEAKER_01, Maybe I'll just call up information here and see.
214.00,215.00,SPEAKER_01, I don't think she's still here though.
215.00,216.00,SPEAKER_01, I think she's in Philadelphia.
216.00,217.00,SPEAKER_01, But I'll find out.
217.00,218.00,SPEAKER_00, Okay.
218.00,220.00,SPEAKER_00, Did John Rolsen give you a call?
220.00,221.00,SPEAKER_01," Yes, he did."
221.00,222.00,SPEAKER_00, That's nice.
222.00,223.00,SPEAKER_00, That's nice.
223.00,224.00,SPEAKER_00, That's nice.
224.00,225.00,SPEAKER_00, That's nice.
225.00,227.00,SPEAKER_00, I'm looking for your address.
227.00,228.00,SPEAKER_01, Who?
228.00,229.00,SPEAKER_00, Adam Holner.
229.00,230.00,SPEAKER_01, Adam Holner.
230.00,231.00,SPEAKER_01, Adam Holner.
231.00,232.00,SPEAKER_00, Why?
232.00,236.00,SPEAKER_00," Well, Mommy and I were seated with his mother."
236.00,238.00,SPEAKER_00, I'm sure this is why.
238.00,239.00,SPEAKER_00, At least is wedding.
239.00,240.00,SPEAKER_01, Uh-huh.
240.00,242.00,SPEAKER_00," And yeah, we were just talking about you."
242.00,246.00,SPEAKER_00, And she said that she was sure Adam would want to get in touch with you.
246.00,248.00,SPEAKER_00," Well, guess what he does."
248.00,249.00,SPEAKER_01, Okay.
249.00,251.00,SPEAKER_00," Let me get some nice guy, I know."
251.00,253.00,SPEAKER_01, Does he know that I live all the way here?
253.00,254.00,SPEAKER_01," Well, he does know."
254.00,256.00,SPEAKER_00, That would get you first.
256.00,257.00,SPEAKER_00, That's funny.
257.00,258.00,SPEAKER_00, Okay.
258.00,265.00,SPEAKER_00, And there are other things I need to tell you.
265.00,267.00,SPEAKER_00, I was talking to Spencer.
267.00,268.00,SPEAKER_00, Uh-huh.
268.00,275.00,SPEAKER_00, And he needs to know whether there will be more than one set up or just one set up.
275.00,279.00,SPEAKER_00," Now, the set up would be everybody being photographed in the same place."
279.00,280.00,SPEAKER_01," Yeah, I know."
280.00,281.00,SPEAKER_01," Yeah, just one."
281.00,282.00,SPEAKER_00, One.
282.00,285.00,SPEAKER_01, And then he needs to tell him I want black velvet.
285.00,286.00,SPEAKER_00, Huh?
286.00,287.00,SPEAKER_01, I want black velvet.
287.00,288.00,SPEAKER_01, Okay.
288.00,289.00,SPEAKER_01, Back top.
289.00,291.00,SPEAKER_01," That's it, really."
291.00,292.00,SPEAKER_00, Okay.
292.00,293.00,SPEAKER_00, Okay.
293.00,301.00,SPEAKER_00, And then he needs to know how many different shots you anticipate.
301.00,302.00,SPEAKER_01, Yeah.
302.00,305.00,SPEAKER_01, I have to think about that.
305.00,306.00,SPEAKER_00, Okay.
306.00,307.00,SPEAKER_00, Okay.
307.00,309.00,SPEAKER_00, I told him how many roles I wanted.
309.00,310.00,SPEAKER_00, Uh-huh.
310.00,313.00,SPEAKER_01, I told him I wanted ten to an encoder.
313.00,314.00,SPEAKER_00, Okay.
314.00,318.00,SPEAKER_01, But I think it might actually have to be more than ten.
318.00,319.00,, Uh-huh.
319.00,326.00,SPEAKER_00," Well, I mean, obviously, you know, the expenses go up the more he has to shoot."
326.00,328.00,SPEAKER_00, You know what I mean?
328.00,329.00,SPEAKER_01," Yeah, yeah."
329.00,334.00,SPEAKER_00, Like there's a relationship between the number of roles he shoots and the cost of the hole.
334.00,335.00,SPEAKER_01," Oh, yeah."
335.00,336.00,SPEAKER_01," No, I know."
336.00,337.00,SPEAKER_01," Well, yeah, because he has to take it to a place."
337.00,339.00,SPEAKER_01, I'm going to go and contact all of them.
339.00,340.00,SPEAKER_00, Okay.
340.00,341.00,SPEAKER_00, Okay.
341.00,342.00,SPEAKER_00, All right.
342.00,343.00,SPEAKER_00, All right.
343.00,344.00,SPEAKER_01," Well, all of it be black and white."
344.00,345.00,SPEAKER_01, Um.
345.00,346.00,, Yes.
346.00,347.00,, Okay.
347.00,348.00,SPEAKER_01, Okay.
348.00,349.00,SPEAKER_01, Okay.
349.00,358.00,SPEAKER_01," And if it's not going to cost too much, I'd like to buy one of the roles, whichever role it's the nicest one."
358.00,359.00,SPEAKER_02, Uh-huh.
359.00,360.00,SPEAKER_01, I'd like to buy that role.
360.00,361.00,, Uh-huh.
361.00,362.00,SPEAKER_00, Okay.
362.00,363.00,SPEAKER_00, Okay.
363.00,364.00,SPEAKER_00, Okay.
364.00,365.00,SPEAKER_00, Okay.
365.00,366.00,, Okay.
366.00,367.00,SPEAKER_00, Okay.
367.00,368.00,, Okay.
368.00,369.00,SPEAKER_00, Okay.
369.00,375.00,SPEAKER_00, So you'll have to think about how many different shots there would be like people set up.
375.00,376.00,SPEAKER_01, Mm-hmm.
376.00,377.00,SPEAKER_01, Yeah.
377.00,378.00,SPEAKER_00, Okay.
378.00,384.00,SPEAKER_00, And then do you actually want any photograph taken during the ceremony itself?
384.00,386.00,SPEAKER_01, I don't think so.
386.00,387.00,SPEAKER_01, What do you think?
387.00,388.00,SPEAKER_01, I don't get to tackle.
388.00,389.00,SPEAKER_00, Yeah.
389.00,390.00,SPEAKER_00," No, I don't think you need it."
390.00,391.00,SPEAKER_01, Okay.
391.00,392.00,SPEAKER_00, I'm not going to.
392.00,393.00,SPEAKER_00, Let me know.
393.00,396.00,SPEAKER_01, I think it's just going to be hard enough.
396.00,397.00,SPEAKER_00," Yeah, right."
397.00,398.00,SPEAKER_00, I don't need that.
398.00,399.00,SPEAKER_00, Right.
399.00,400.00,SPEAKER_00," And because of that environment, I don't, I think you're right on that."
400.00,401.00,SPEAKER_00, I think it would be awkward.
401.00,402.00,SPEAKER_00, Mm-hmm.
402.00,406.00,SPEAKER_00," Um, so I think that's better actually."
406.00,412.00,SPEAKER_00," So if you, you know, this way he could just take all the pictures he needs to take actually before the ceremony itself."
412.00,413.00,SPEAKER_01, Mm-hmm.
413.00,418.00,SPEAKER_01," And what I would like to do, which, you know, we've heard about people doing elsewhere."
418.00,423.00,SPEAKER_01," The color ones during the meal is, you know, put some of those disposable cameras on some tables."
423.00,424.00,SPEAKER_01, You know?
424.00,425.00,SPEAKER_02, Uh-huh.
425.00,428.00,SPEAKER_01," Because I'll, I'll be sure to get pictures of my friends and stuff."
428.00,429.00,SPEAKER_00, Mm-hmm.
429.00,430.00,SPEAKER_00," Damn, that's good."
430.00,431.00,SPEAKER_00, That's good.
431.00,432.00,SPEAKER_00, That's good.
432.00,433.00,SPEAKER_00, What do you think of that?
433.00,434.00,SPEAKER_00," No, that's fine."
434.00,435.00,SPEAKER_00," Yeah, I think that's fine."
435.00,436.00,SPEAKER_01, Mm-hmm.
436.00,438.00,SPEAKER_00," Okay, well, I told him I would get back to him."
438.00,439.00,SPEAKER_00, How many rows did you tell him?
439.00,446.00,SPEAKER_01, I told him 10 to 1 1 1 1 1 1 1 1 1 1 1 1 2 2 1 1 1 2 1 1 1 2 2 1 2 2 2 2 2 2 2 2 2.
446.00,447.00,, Mm-hmm.
447.00,448.00,SPEAKER_00, Yeah.
448.00,449.00,SPEAKER_01, Okay.
449.00,459.00,SPEAKER_00," Well anyway, what you do have to think about is the number of, you know, you know, the number of sort of people poses."
459.00,462.00,SPEAKER_01," Yeah, I want to."
462.00,465.00,SPEAKER_00," Because, you know, he has to a lot."
465.00,469.00,SPEAKER_00, I've met enough time in order to accomplish all of that.
469.00,475.00,SPEAKER_00," It's not as if, and I know what it's like at Drexel, when we have bunches of people getting their pictures taken."
475.00,478.00,SPEAKER_00, It takes a while to get them appropriately set up.
478.00,484.00,SPEAKER_00, You have to take several shots of each grouping of that can take a considerable amount of time.
484.00,487.00,SPEAKER_01, Yeah.
487.00,490.00,SPEAKER_01," Yeah, I'll think about all that."
490.00,491.00,SPEAKER_00," Yeah, okay."
491.00,495.00,SPEAKER_01," Yeah, I'm also going to have a list of stuff that music if I want the DJ play."
495.00,497.00,SPEAKER_00," Yeah, okay, well, you know, any time you've..."
497.00,500.00,SPEAKER_00, You can probably let them know that when you come back here.
500.00,509.00,SPEAKER_00," Yeah, I can call him an ask him, but I think you can probably let them know pretty close to the time itself."
509.00,510.00,SPEAKER_00, Okay.
510.00,512.00,SPEAKER_00," But anyway, we'll probably doubt about that."
512.00,518.00,SPEAKER_00," I, you know, the invitations have gone out along with all of the information on travel and Philadelphia."
518.00,521.00,SPEAKER_00, I sent a map so people can see how to get to the art alliance.
521.00,522.00,SPEAKER_01," Oh, that's nice, Dad."
522.00,525.00,SPEAKER_00, For all the people out from out of town.
525.00,529.00,SPEAKER_00," And then I also sent them information on hotel, the term best at the bar clay."
529.00,530.00,SPEAKER_00," Right, actually."
530.00,533.00,SPEAKER_00, It's actually the best deal because they'll give me the best deal.
533.00,534.00,SPEAKER_01," Oh, really?"
534.00,536.00,SPEAKER_01," Hold on, let me get a pen."
536.00,538.00,SPEAKER_01, To write this down.
538.00,539.00,SPEAKER_00, Okay.
539.00,546.00,SPEAKER_00," I mean, the bar clay, which is right across the street, will..."
546.00,547.00,SPEAKER_01," It's right next door, right?"
547.00,550.00,SPEAKER_00," Yeah, right, the correct, the correct, the street."
550.00,551.00,SPEAKER_00, Okay.
551.00,556.00,SPEAKER_00," Is, I think it's $99 for a double and $89 for singles."
556.00,558.00,SPEAKER_00," Is that what it is, Alex?"
558.00,559.00,SPEAKER_00, Yeah.
559.00,560.00,SPEAKER_00, Yeah.
560.00,562.00,SPEAKER_00, It's $89 for a single and $99 for a double.
562.00,564.00,SPEAKER_01," Okay, did you check on triples or no?"
564.00,566.00,SPEAKER_00," No, I didn't, but I can do that easily."
566.00,567.00,SPEAKER_01, Okay.
567.00,571.00,SPEAKER_01," And that's a deal, that's not the regular price."
571.00,572.00,SPEAKER_00," Yeah, that's not the regular price."
572.00,573.00,SPEAKER_00, Regular price?
573.00,574.00,SPEAKER_00, The regular price is $120.
574.00,575.00,SPEAKER_01, Okay.
575.00,576.00,SPEAKER_01, So it's taking $20 off?
576.00,578.00,SPEAKER_00," Yeah, they're taking $20 off."
578.00,579.00,SPEAKER_01, Okay.
579.00,582.00,SPEAKER_00, And the holiday end is actually the same price.
582.00,583.00,SPEAKER_00, The holiday end.
583.00,584.00,SPEAKER_01," Yeah, and that's on a yucky."
584.00,593.00,SPEAKER_00, Was $99 for a double without a continental breakfast and $114 with the continental breakfast.
593.00,594.00,SPEAKER_00," I mean, that's the two."
594.00,596.00,SPEAKER_01," So at the bar clay, do you get breakfast?"
596.00,597.00,SPEAKER_00, No.
597.00,598.00,SPEAKER_00, Okay.
598.00,599.00,SPEAKER_00, The room cost is that.
599.00,600.00,SPEAKER_00, Okay.
600.00,609.00,SPEAKER_00," But I mean, you know it's well-died to, that only if you want to have a relatively inexpensive meal, you walk up to a diner on the square two blocks away."
609.00,610.00,SPEAKER_01, Yeah.
610.00,611.00,SPEAKER_01, Exactly.
611.00,617.00,SPEAKER_00," And so, you know, in that area of town, you can actually eat quite expensive life."
617.00,624.00,SPEAKER_00, Because there are a lot of Asian restaurants that you can walk to within a couple of blocks.
624.00,628.00,SPEAKER_01," And so, you know, it's, it's, no, I mean there's Italian restaurants right around there too."
628.00,629.00,SPEAKER_00, Yeah.
629.00,633.00,SPEAKER_00, I mean there are lots of places where people could eat relatively inexpensively around the bar clay.
633.00,634.00,SPEAKER_01, Yeah.
634.00,636.00,SPEAKER_00, And so that actually turned out to be the best deal.
636.00,637.00,SPEAKER_01, Okay.
637.00,639.00,SPEAKER_00, That could be arranged.
639.00,646.00,SPEAKER_00," And so I've, you know, sent a written statement to all of the people from out of town, indicating you know what their options are."
646.00,647.00,SPEAKER_00, Okay.
647.00,648.00,SPEAKER_00, And they all have a map as well.
648.00,649.00,SPEAKER_01, Okay.
649.00,650.00,SPEAKER_00, Okay.
650.00,652.00,SPEAKER_00, So all of that is working out quite nicely.
652.00,653.00,SPEAKER_01, Okay.
653.00,656.00,SPEAKER_01, So it turns out that I think the bed breakfast is cheaper than that.
656.00,657.00,SPEAKER_01, Okay.
657.00,658.00,SPEAKER_00," Well, I can find out about that."
658.00,659.00,SPEAKER_00, I didn't do that yet.
659.00,660.00,SPEAKER_01, Yeah.
660.00,662.00,SPEAKER_01," Did you, did you, I, did I give you the name of it?"
662.00,663.00,SPEAKER_00, The reserve.
663.00,664.00,SPEAKER_00, Yeah.
664.00,665.00,SPEAKER_00, Law reserve.
665.00,666.00,SPEAKER_00, Yeah.
666.00,667.00,SPEAKER_00," No, I didn't do that one yet."
667.00,668.00,SPEAKER_01, Okay.
668.00,669.00,SPEAKER_01, But I can do that.
669.00,670.00,SPEAKER_01, What's your note?
670.00,671.00,SPEAKER_01, Yeah.
671.00,672.00,SPEAKER_01, Could you ask about whether they'll do triple there in rooms with a bathroom?
672.00,673.00,SPEAKER_00, Uh huh.
673.00,674.00,, Okay.
674.00,679.00,SPEAKER_01," Because Charlie's mother and grandmothers are going to be, you know, is it all they're not"
679.00,681.00,SPEAKER_00, coming? No.
681.00,682.00,SPEAKER_00, Okay.
682.00,684.00,SPEAKER_00, You're in the two grandmothers and stuff.
684.00,689.00,SPEAKER_01," Um, no, as uncle's not coming yet, his uncle's going to be watching the grandfather."
689.00,690.00,SPEAKER_01," Oh, I see."
690.00,692.00,SPEAKER_01," Um, no, it's the person he works for."
692.00,694.00,SPEAKER_01, It's like a really good family friend.
694.00,696.00,SPEAKER_00," Oh, you mean the person Charlie works for?"
696.00,697.00,SPEAKER_00, Yeah.
697.00,698.00,SPEAKER_01, What's the name?
698.00,699.00,SPEAKER_00, Graham.
699.00,700.00,SPEAKER_00," Oh, that's what I thought was the uncle's name."
700.00,701.00,SPEAKER_01, Okay.
701.00,702.00,SPEAKER_00," No, Peter's the uncle."
702.00,703.00,SPEAKER_00, Okay.
703.00,704.00,SPEAKER_00, Okay.
704.00,705.00,SPEAKER_00, All right.
705.00,706.00,SPEAKER_00, So that's very nice.
706.00,707.00,SPEAKER_00, Did you send out the invitations that you got?
707.00,708.00,SPEAKER_00," No, not yet."
708.00,709.00,SPEAKER_00, Okay.
709.00,710.00,SPEAKER_01, No.
710.00,713.00,SPEAKER_01, You want to hear the weirdest thing?
713.00,714.00,SPEAKER_01, Uh huh.
714.00,715.00,SPEAKER_01, Okay.
715.00,720.00,SPEAKER_01," Today I came out of the British Museum and it's just packed, you know, with tourists, whatever."
720.00,722.00,SPEAKER_01, And lots of Italians.
722.00,736.20,SPEAKER_01," And I went out around the corner and made a call home and as I was standing in the phone booth, there was this group of pretty fairly like mid teenage year kids walking by."
736.20,738.00,SPEAKER_01, One of them was just staring at me.
738.00,740.00,SPEAKER_00, And don't tell me.
740.00,741.00,SPEAKER_01, Okay.
741.00,743.00,SPEAKER_00, The young woman in the house where you stayed before?
743.00,744.00,SPEAKER_01, Yeah.
744.00,745.00,SPEAKER_00, Oh my god.
745.00,746.00,SPEAKER_01, Isn't that bizarre?
746.00,747.00,SPEAKER_00, And you talked to her?
747.00,748.00,SPEAKER_01, I was staring at her.
748.00,753.00,SPEAKER_01, Then I went out and I couldn't remember where I'd seen her before.
753.00,754.00,SPEAKER_01, Uh huh.
754.00,758.00,SPEAKER_01, And then she was up waiting in front of a bus with all these Italian kids.
758.00,759.00,SPEAKER_01, Yeah.
759.00,760.00,SPEAKER_01, And she was kept staring at me.
760.00,768.00,SPEAKER_01," And then as I got close, she kind of like walked around like behind one of her friends or something like she was nervous or something."
768.00,770.00,SPEAKER_01, I think this is just too weird.
770.00,772.00,SPEAKER_01, And I didn't recognize it as her.
772.00,774.00,SPEAKER_01, And then I walked past the bus.
774.00,777.00,SPEAKER_01, And then I turned around and I just looked at her.
777.00,778.00,SPEAKER_01, And then I just started smiling.
778.00,781.00,SPEAKER_01, And she started smiling and so I kind of know what's around everything.
781.00,783.00,SPEAKER_01," But, I'm not crazy."
783.00,784.00,SPEAKER_00, Yeah.
784.00,785.00,SPEAKER_00, What's her name?
785.00,786.00,SPEAKER_00, Kiara.
786.00,787.00,SPEAKER_01, Kiara.
787.00,788.00,SPEAKER_01, Yeah.
788.00,790.00,SPEAKER_00, She just did it a small world.
790.00,791.00,SPEAKER_00, Yeah.
791.00,793.00,SPEAKER_00, So she was there with some sort of Italian group.
793.00,795.00,SPEAKER_01," Well, it was like a school group or something because it was all kids, you know."
795.00,796.00,SPEAKER_01, Right.
796.00,797.00,SPEAKER_01," 15, 16 years."
797.00,798.00,SPEAKER_01, Right.
798.00,799.00,SPEAKER_00, Visiting the British Museum.
799.00,800.00,SPEAKER_00, Yeah.
800.00,801.00,SPEAKER_00, Okay.
801.00,802.00,SPEAKER_00, Okay.
802.00,803.00,SPEAKER_00, Very good.
803.00,804.00,SPEAKER_00, Very good.
804.00,809.00,SPEAKER_00, I also incidentally called the Marriage License Bureau in Philadelphia.
809.00,810.00,SPEAKER_00, Uh huh.
810.00,811.00,SPEAKER_02, Okay.
811.00,820.00,SPEAKER_00," Now, if you're getting married on Saturday the night, the latest date on which you can apply for the license is preceding Monday."
820.00,822.00,SPEAKER_01, Preceding Monday.
822.00,826.00,SPEAKER_00, So it would be the fourth of September.
826.00,828.00,SPEAKER_00, Is that the preceding Monday?
828.00,830.00,SPEAKER_00, Why do we have the Monday before?
830.00,832.00,SPEAKER_01, The Monday is the same week.
832.00,833.00,SPEAKER_00, Yeah.
833.00,834.00,SPEAKER_01," Oh, okay."
834.00,835.00,SPEAKER_00, Okay.
835.00,839.00,SPEAKER_00," But, now the problem is, and I don't know the answer to this, how quickly can-"
839.00,840.00,SPEAKER_01, That's Labor Day.
840.00,843.00,SPEAKER_00," Oh, and it's called called it's Labor Day."
843.00,844.00,SPEAKER_01, So it's got to be the week before?
844.00,846.00,SPEAKER_00, So probably you have to do it the Friday before then.
846.00,848.00,SPEAKER_01, You can apply any day of the week.
848.00,850.00,SPEAKER_00, Yeah. Okay.
850.00,853.00,SPEAKER_00, I can check on this again to see what happens because of Labor Day.
853.00,854.00,SPEAKER_00, You're absolutely right.
854.00,855.00,SPEAKER_00, I thought that was a-
855.00,861.00,SPEAKER_01," Well, what we were thinking was that he would come when is that that Wednesday about the 26th?"
861.00,862.00,SPEAKER_00, Okay.
862.00,864.00,SPEAKER_00," Well, of critical importance- Oh, no, no."
864.00,865.00,SPEAKER_01, I'm sorry.
865.00,867.00,SPEAKER_01, The 30th or so.
867.00,868.00,SPEAKER_01, Okay.
868.00,869.00,SPEAKER_01," Of critical importance, yes."
869.00,877.00,SPEAKER_00, Of critical importance is you're having the blood test completed in the United States in the state of Pennsylvania prior to the application for the marriage license.
877.00,883.00,SPEAKER_00, You have to have the result of the blood test before they will allow you even to apply for the marriage license.
883.00,885.00,SPEAKER_01," Well, how long does that take?"
885.00,886.00,SPEAKER_00, And that's what I have to find out.
886.00,888.00,SPEAKER_00, I suspect it takes at least three days.
888.00,890.00,SPEAKER_01," Well, mom knows."
890.00,891.00,SPEAKER_00," Oh, Mary."
891.00,897.00,SPEAKER_00," Oh, mommy said she might be done overnight."
897.00,898.00,SPEAKER_01, Okay.
898.00,904.00,SPEAKER_01, But he's going to have to be here that week before the Labor Day.
904.00,908.00,SPEAKER_01, So we're looking really at the 28th or the 29th for him.
908.00,909.00,SPEAKER_00, Probably.
909.00,910.00,SPEAKER_01, Okay.
910.00,924.00,SPEAKER_00," But what I'll do is I'll call the doctor's office on Monday just to be sure that they can do a blood test overnight because that way you could have it done on Wednesday, get the result on Thursday and go for marriage license on Friday."
924.00,925.00,SPEAKER_01, Okay.
925.00,926.00,SPEAKER_01, Hold on a second.
926.00,927.00,SPEAKER_01, We have to have a blood test.
927.00,934.00,SPEAKER_01, We both have to have a blood test in the United States before we even apply for the marriage license and it's gone.
934.00,938.00,SPEAKER_01," Yeah, but that's a state holiday."
938.00,939.00,SPEAKER_01, So that's that.
939.00,941.00,SPEAKER_01, So we have to have the blood test about three days before that.
941.00,943.00,SPEAKER_01, So you're going to have to come in here.
943.00,946.00,SPEAKER_01, I'm going to have to pick you up in New York and bring you a better good thing.
946.00,948.00,SPEAKER_01, Or New York if you're going to come into New York.
948.00,952.00,SPEAKER_00," Well, in any case, let me find out for sure."
952.00,958.00,SPEAKER_01," Yes, he's a thing is because he can get a cheaper plane ticket on the first."
958.00,959.00,SPEAKER_00, Which is what day of the week.
959.00,961.00,SPEAKER_01, That's a Friday.
961.00,962.00,SPEAKER_00," Oh, I see."
962.00,963.00,SPEAKER_00, I don't think that will work.
963.00,969.00,SPEAKER_00," I'll worry because I mean, you're not going to be able to get a blood for any blood worked on over the weekend."
969.00,970.00,SPEAKER_01, Yeah.
970.00,971.00,SPEAKER_01, Okay.
971.00,974.00,SPEAKER_01, I'm trying to say thanks for finding my health.
974.00,977.00,SPEAKER_00, I'm not going to be able to do that.
977.00,978.00,SPEAKER_01, Okay.
978.00,983.00,SPEAKER_00," I mean, otherwise you will be pledging your vows in full knowing."
983.00,984.00,SPEAKER_00, Okay.
984.00,994.00,SPEAKER_01," And so, and to take guarantee that when you apply for the marriage license, you'll get it."
994.00,995.00,SPEAKER_00, Yeah.
995.00,998.00,SPEAKER_00," She said if you apply on Monday, you'll have it by Friday."
998.00,999.00,SPEAKER_00, Okay.
999.00,1001.00,SPEAKER_00, And you just have to have it today before.
1001.00,1002.00,SPEAKER_01, Okay.
1002.00,1003.00,SPEAKER_00, Okay.
1003.00,1012.50,SPEAKER_00," But if you were to apply the preceding Friday, which is what I would recommend, especially because of the holiday, then you could probably pick it up on Thursday or so so that you could be less of a hassle."
1012.50,1013.50,SPEAKER_01, Okay.
1013.50,1017.50,SPEAKER_00," So something like that, I think, would work."
1017.50,1022.50,SPEAKER_00," And I said specifically, well, could Charlie and Hillary have the blood worked on in England?"
1022.50,1028.50,SPEAKER_00, And then just bring the results here because I knew you wanted him to come on September 1.
1028.50,1029.50,SPEAKER_00, Yeah.
1029.50,1031.50,SPEAKER_00," And she said, no, the blood work has to be done in Pennsylvania."
