Start Time,End Time,Speaker,Transcript
93.00,94.00,SPEAKER_02, Mm-hmm.
94.00,96.00,SPEAKER_02, And I've been working up until like last week.
96.00,98.00,SPEAKER_02," I hurt my back, picking up Shanley."
98.00,99.00,SPEAKER_02," Seven, I worked the past two weeks."
99.00,100.00,SPEAKER_02, Are you kidding?
100.00,102.00,SPEAKER_02, So I'm going back Monday though.
102.00,103.00,SPEAKER_02, Thank goodness.
103.00,104.00,SPEAKER_02, Good.
104.00,105.00,SPEAKER_01, Good.
105.00,106.00,SPEAKER_01, Do you have to go through any physical therapy?
106.00,107.00,SPEAKER_02," Yeah, I'm doing it now."
107.00,108.00,SPEAKER_02, Good.
108.00,109.00,SPEAKER_02, Yeah.
109.00,111.00,SPEAKER_02, I went last week and then I went three times this week.
111.00,112.00,SPEAKER_02," I said, Dr. Tomorrow."
112.00,118.00,SPEAKER_02, So I hope I'll get a note saying go back to work on Monday because I have no time to use for sick time and stuff.
118.00,122.00,SPEAKER_02," Yeah, because you took time when you had surgery in your knee too."
122.00,123.00,SPEAKER_02, Right.
123.00,124.00,SPEAKER_02, Exactly.
124.00,125.00,SPEAKER_02, I used to live up at that time.
125.00,126.00,SPEAKER_02, Mm-hmm.
126.00,128.00,SPEAKER_02, So I have none left whatsoever.
128.00,135.00,SPEAKER_02," I had to use it my last two vacation days because they had to make you do that now for some reason, which is fairly new, which really isn't fair."
135.00,138.00,SPEAKER_02, But what do you mean because you were out there?
138.00,145.00,SPEAKER_02," I mean, well, I've been out all week and I said, I've only six times just seven hours and I said, what are you skimming the seven hours of sick and that eight hours of holiday?"
145.00,146.00,SPEAKER_02, So I have eight hours worth of pay.
146.00,147.00,SPEAKER_02, That's it.
147.00,148.00,SPEAKER_02, Mm-hmm.
148.00,149.00,SPEAKER_02," I said, don't use my vacation time."
149.00,150.00,SPEAKER_02, You told me she had to.
150.00,156.00,SPEAKER_02," Yeah, I had like two days left, like 16 hours, which was going to cover me for at least a couple of days in August."
156.00,158.00,SPEAKER_02, So I wouldn't like go without check.
158.00,159.00,SPEAKER_02, Yeah.
159.00,164.00,SPEAKER_02," But they told me they had to pay me that 16 hours of vacation time, which is mandatory, which I think stinks."
164.00,165.00,SPEAKER_01, Yeah.
165.00,166.00,SPEAKER_02, You know?
166.00,170.00,SPEAKER_02, Nobody's going to get back to work and back to normal.
170.00,171.00,SPEAKER_02, Yeah.
171.00,176.00,SPEAKER_02," Not like taking courses, I might really like it, but I don't like taking summer courses, not like two at a time."
176.00,177.00,SPEAKER_02, Yeah.
177.00,179.00,SPEAKER_02, It's so crammed in five weeks.
179.00,183.00,SPEAKER_02," Yeah, who do you like two chapters of after study for tomorrow?"
183.00,186.00,SPEAKER_02, I only read one thoroughly and the other one I'm going to read and learn.
186.00,193.00,SPEAKER_02, So I've got to go to the library and basically box myself in like a little cubicles and just read it and learn it that way.
193.00,194.00,SPEAKER_02, Mm-hmm.
194.00,199.00,SPEAKER_02, So I can't really concentrate on some totally away from things.
199.00,200.00,SPEAKER_02, Yeah.
200.00,202.00,SPEAKER_02," Like I'm home with TV's on the other, Michael here."
202.00,203.00,SPEAKER_02, Right.
203.00,205.00,SPEAKER_02, I sleep and have just everything block everything out.
205.00,206.00,SPEAKER_02, Mm-hmm.
206.00,207.00,SPEAKER_02, I sleep away from study.
207.00,208.00,SPEAKER_02, Yeah.
208.00,209.00,SPEAKER_02, I can't have a study from one Patrick.
209.00,211.00,SPEAKER_02, Because I'll read stuff.
211.00,214.00,SPEAKER_02," I'll read a book, but I can't like study."
214.00,216.00,SPEAKER_02, So I can't block everything out.
216.00,217.00,SPEAKER_01, Yeah.
217.00,218.00,SPEAKER_01, So you guys are still seeing each other?
218.00,219.00,SPEAKER_02, Yeah.
219.00,221.00,SPEAKER_02, It's weird because I'm colded after I wrote you.
221.00,222.00,SPEAKER_02, Now I was really bummed out.
222.00,223.00,SPEAKER_02, Yeah.
223.00,225.00,SPEAKER_02, And we talked and stuff.
225.00,229.00,SPEAKER_02, And I told my missum and I was crying on the phone.
229.00,230.00,SPEAKER_02, He was crying on the phone.
230.00,231.00,SPEAKER_02, Mm-hmm.
231.00,233.00,SPEAKER_02," Because sitting in a miss me, he's going to miss you already."
233.00,235.00,SPEAKER_02," And it was like, you know, why are we doing this then?"
235.00,236.00,SPEAKER_02, Yeah.
236.00,240.00,SPEAKER_02," So I figured we'd take more time, give him some more time."
240.00,243.00,SPEAKER_02," And like, he really waited like six months like in October."
243.00,244.00,SPEAKER_02, Mm-hmm.
244.00,248.00,SPEAKER_02," So we've been seeing each other up until, and I've still haven't seen each other."
248.00,251.00,SPEAKER_02," But like, I don't like going to family things with his."
251.00,257.00,SPEAKER_02," And when he's kind of weird, and I'm like, I wrote him a letter this past week and told him, how this is not enough."
257.00,259.00,SPEAKER_02," You know, I said, so you know this is going to happen at some point."
259.00,260.00,SPEAKER_02, You have to make a decision either.
260.00,261.00,SPEAKER_02, You want us to be together.
261.00,262.00,SPEAKER_02, You don't.
262.00,263.00,SPEAKER_02, Yeah.
263.00,267.00,SPEAKER_02," You know, my feelings and it's just the way it has to be."
267.00,271.00,SPEAKER_02, So this isn't like it's a new relationship with each other for ten years.
271.00,273.00,SPEAKER_02, And we've got the good bad and ugly.
273.00,274.00,SPEAKER_02, Yeah.
274.00,275.00,SPEAKER_02, And we're still here because we love each other.
275.00,276.00,SPEAKER_02, So that should mean something.
276.00,280.00,SPEAKER_02," And that should show you, you know, that should be significant somehow."
280.00,281.00,SPEAKER_02, Mm-hmm.
281.00,286.00,SPEAKER_02," I think it is, but we're going to talk about some stuff on Friday."
286.00,288.00,SPEAKER_02, And we're spending the day together Sunday.
288.00,290.00,SPEAKER_02, Is he working now?
290.00,291.00,SPEAKER_02, No.
291.00,292.00,SPEAKER_02, Yeah.
292.00,293.00,SPEAKER_02, Can you get laid off?
293.00,295.00,SPEAKER_02," I think, I'm not sure if you get laid off."
295.00,296.00,SPEAKER_02, We'd laid off from grandma diet.
296.00,297.00,SPEAKER_01, I think he was.
297.00,298.00,SPEAKER_01, Yeah.
298.00,299.00,SPEAKER_02," I think he was going to, I don't know."
299.00,300.00,SPEAKER_02, He was going to do something.
300.00,302.00,SPEAKER_02, If he got in some money for school.
302.00,303.00,SPEAKER_01, Yeah.
303.00,307.00,SPEAKER_02," He took him English comp, which he got an A minus, and I believe."
307.00,309.00,SPEAKER_02," Because he really, he's a really good writer."
309.00,312.00,SPEAKER_02, He really writes from the soul.
312.00,316.00,SPEAKER_02," And he's taken of all things, an anime physiology, which is a toughest thing he could take."
316.00,317.00,SPEAKER_02, Yeah.
317.00,318.00,SPEAKER_02, I know.
318.00,319.00,SPEAKER_01, I don't know why.
319.00,321.00,SPEAKER_02," I don't have a hard time with him, but his button is button."
321.00,324.00,SPEAKER_02, He's done some really good grades and some mediocre grades.
324.00,327.00,SPEAKER_02, So he wanted to prove to himself he could do it.
327.00,330.00,SPEAKER_02, So he took the hardest thing he had to take forever.
330.00,335.00,SPEAKER_02, And next time he'll just be doing the AMP of the alcohol abuse of the person.
335.00,338.00,SPEAKER_02, So he told me today he's got his test back.
338.00,343.00,SPEAKER_02," He thought he'd really well be got 68, and he's so ticked because he made some careless errors."
343.00,355.00,SPEAKER_02," He skipped one question and went on to the next, but then when he wrote the letters in, he put it on that particular one, and then we entered a question together three or just off because they weren't in the right spot."
355.00,361.00,SPEAKER_02," Like the last four, which were right, which he would have a credit for were wrong because he put them wrong."
361.00,362.00,SPEAKER_02, Right.
362.00,364.00,SPEAKER_02, He usually ticked off in himself.
364.00,365.00,SPEAKER_01, Is that passing?
365.00,366.00,SPEAKER_02, Yeah.
366.00,367.00,SPEAKER_02, 68 is passing.
367.00,368.00,SPEAKER_01," I mean, a D is passing."
368.00,369.00,SPEAKER_01, Yeah.
369.00,373.00,SPEAKER_01, We'll see if there's different scales that people have for grades.
373.00,377.00,SPEAKER_01," Sometimes that is like a, I don't know."
377.00,379.00,SPEAKER_01," I don't remember how it goes, but it's passing."
379.00,384.00,SPEAKER_02, But for some particular programs you have to have at least to see your better.
384.00,387.00,SPEAKER_02," So I was like, hey, I gotta be in English."
387.00,390.00,SPEAKER_02, That was like the first time I read in paper in like eight years.
390.00,392.00,SPEAKER_02, Was that an interesting class?
392.00,393.00,SPEAKER_02, I liked it.
393.00,394.00,SPEAKER_02, Yeah.
394.00,395.00,SPEAKER_02, I didn't like the poetry.
395.00,398.00,SPEAKER_02," You have an analyzed poetry, but I liked English literature."
398.00,399.00,SPEAKER_02, I liked analyzing the stories.
399.00,400.00,SPEAKER_02, Yeah.
400.00,401.00,SPEAKER_02, I enjoyed that part.
401.00,403.00,SPEAKER_02, That part once I got the hang of it was okay.
403.00,404.00,SPEAKER_02, Yeah.
404.00,406.00,SPEAKER_02," My first paper I got a fan, and I knew the story really well."
406.00,408.00,SPEAKER_02, It was intelligently written.
408.00,410.00,SPEAKER_02, But I didn't like dig into it.
410.00,412.00,SPEAKER_02, And the second paper I got a B minus.
412.00,415.00,SPEAKER_02, And I didn't really like the author that story either.
415.00,417.00,SPEAKER_02, I didn't really understand the story so well.
417.00,418.00,SPEAKER_02, Yeah.
418.00,419.00,SPEAKER_02, Called a Misfit.
419.00,421.00,SPEAKER_02," And it might be author, flanero, connery."
421.00,423.00,SPEAKER_02," Oh, I've heard of them."
423.00,425.00,SPEAKER_02, But I've never read them.
425.00,427.00,SPEAKER_02," And the third one we did was Hamlet, which I loved."
427.00,428.00,SPEAKER_02, I love Shakespeare.
428.00,430.00,SPEAKER_02, So I had to write a paper.
430.00,431.00,SPEAKER_02, I didn't have to understand.
431.00,432.00,SPEAKER_02, I think it is.
432.00,436.00,SPEAKER_02, Because you have to keep going down the footnotes and like learning what the words mean.
436.00,437.00,SPEAKER_02, And stuff like that.
437.00,438.00,SPEAKER_02, But we also watched the film.
438.00,439.00,SPEAKER_02, I got the tape.
439.00,440.00,SPEAKER_02, The movie of Mel Gibson.
440.00,441.00,SPEAKER_02, I watched that.
441.00,442.00,SPEAKER_02, I really enjoyed that kind of thing.
442.00,443.00,SPEAKER_02, I wrote a good paper.
443.00,445.00,SPEAKER_02, I made it my little poem at the end of it.
445.00,447.00,SPEAKER_02, I had to be plus.
447.00,448.00,SPEAKER_02, I had to be plus.
448.00,450.00,SPEAKER_02, I clearly added more to it.
450.00,452.00,SPEAKER_02, It was really well done.
452.00,453.00,SPEAKER_02, It was really well done.
453.00,454.00,SPEAKER_02, It was the easiest paper for me to write.
454.00,456.00,SPEAKER_02, I don't know if it was because I had done to before that.
456.00,458.00,SPEAKER_02, I just really enjoyed the materials working.
458.00,459.00,SPEAKER_02, Yeah.
459.00,460.00,SPEAKER_02, That helped.
460.00,461.00,SPEAKER_02, I felt like I got a really good grade in that.
461.00,462.00,SPEAKER_02, And I got to be on the course.
462.00,463.00,SPEAKER_02, But I worked really hard for it.
463.00,464.00,SPEAKER_02, And it wasn't easy.
464.00,465.00,SPEAKER_02, Yeah.
465.00,468.00,SPEAKER_02, And then for second.
468.00,470.00,SPEAKER_02, So I got three A's of my tests for psychology.
470.00,472.00,SPEAKER_02, I'm taking one tomorrow.
472.00,475.00,SPEAKER_02, And then one next one's in my final grade.
475.00,476.00,SPEAKER_02, Yeah.
476.00,479.00,SPEAKER_02," And then for my midterm and so sociology, I got an A."
479.00,483.00,SPEAKER_02, And then I'm taking my other final next week.
483.00,484.00,SPEAKER_02, So it's a lot of work.
484.00,486.00,SPEAKER_02, You're going to take any more classes after this.
486.00,487.00,SPEAKER_02, Yeah.
487.00,491.00,SPEAKER_02, I'd like to take introduction to art or history.
491.00,494.00,SPEAKER_02, Or take a philosophy.
494.00,497.00,SPEAKER_02, And maybe I don't even know if I want to tackle a Spanish yet.
497.00,500.00,SPEAKER_02," I have to have a language, but I don't really know if I want to do it now."
500.00,502.00,SPEAKER_02, I think I'm going to take it.
502.00,503.00,SPEAKER_02, Do you guys have tele courses?
503.00,504.00,SPEAKER_01, Do you know what those are?
504.00,505.00,SPEAKER_01, What are they?
505.00,506.00,SPEAKER_01, Tele courses?
506.00,508.00,SPEAKER_01, It's like you get a video.
508.00,512.00,SPEAKER_01, And you just watch the video at home.
512.00,514.00,SPEAKER_01, And you do your own reading.
514.00,516.00,SPEAKER_01, And the work itself at home.
516.00,518.00,SPEAKER_01, And then you go in.
518.00,523.00,SPEAKER_01, So after they have a schedule set up to the school and take your test.
523.00,524.00,SPEAKER_01," Oh, really?"
524.00,526.00,SPEAKER_01, Like in a testing center.
526.00,527.00,SPEAKER_00, Uh-huh.
527.00,531.00,SPEAKER_01, And I'm going to try that since I took a lot of French and high school.
531.00,532.00,SPEAKER_01, Yeah.
532.00,534.00,SPEAKER_01, That maybe it won't be too hard to do it that way.
534.00,535.00,SPEAKER_01, I'm going to try it.
535.00,536.00,SPEAKER_02, Interesting.
536.00,537.00,SPEAKER_02, Yeah.
537.00,538.00,SPEAKER_02, We did it.
538.00,539.00,SPEAKER_02, We'll see.
539.00,540.00,SPEAKER_02, Study evaluation on us.
540.00,542.00,SPEAKER_02, We had to write down in psychology.
542.00,547.00,SPEAKER_02," And it turned out that I'm a, I would call it something else."
547.00,548.00,SPEAKER_02, Something observer.
548.00,550.00,SPEAKER_02, Reflective observer when I study.
550.00,551.00,SPEAKER_02, Uh-huh.
551.00,554.00,SPEAKER_02," When I do things, I kind of like sit back and watch and stuff."
554.00,556.00,SPEAKER_02, Like we very quiet in the class.
556.00,558.00,SPEAKER_02, I don't like to participate a lot in the class.
558.00,559.00,SPEAKER_02, I pay attention.
559.00,560.00,SPEAKER_02, I'm always there.
560.00,561.00,SPEAKER_02, Uh-huh.
561.00,562.00,SPEAKER_02, They don't like to say a lot of stuff.
562.00,563.00,SPEAKER_01, Yeah.
563.00,564.00,SPEAKER_02, Not in the psychology class.
564.00,565.00,SPEAKER_02, I don't.
565.00,567.00,SPEAKER_02, I just don't feel comfortable with it.
567.00,568.00,SPEAKER_02, Like with the people that are in there.
568.00,569.00,SPEAKER_02, Yeah.
569.00,570.00,SPEAKER_02," So I just, I listen."
570.00,571.00,SPEAKER_02, So I know everything I can't break everything.
571.00,572.00,SPEAKER_02, I know everything.
572.00,573.00,SPEAKER_02, I know it.
573.00,574.00,SPEAKER_01, But is there younger students?
574.00,575.00,SPEAKER_01, Mm-hmm.
575.00,576.00,SPEAKER_01," Or just, are they most students?"
576.00,577.00,SPEAKER_01, No.
577.00,578.00,SPEAKER_02, Sure.
578.00,579.00,SPEAKER_02," Um, there's a mixture."
579.00,580.00,SPEAKER_02, Some high school kids.
580.00,581.00,SPEAKER_02, Like 1920 or old.
581.00,582.00,SPEAKER_02, Yeah.
582.00,586.00,SPEAKER_02, And there's some married women in there and older women and younger kids.
586.00,588.00,SPEAKER_01, A couple of black people and that sounds about.
588.00,589.00,SPEAKER_02, Yeah.
589.00,590.00,SPEAKER_01, It's like a good bag.
590.00,591.00,SPEAKER_02, Yeah.
591.00,596.00,SPEAKER_02," But it seems like this kid who, and I'm saying, oh, I'm not being prejudiced to be black."
596.00,598.00,SPEAKER_02," And he's like, oh, he's questioning the teachers and stuff."
598.00,604.00,SPEAKER_02," And he thinks like, well, your father, you know, if you were told that you were brought up in the house, he'd do what he says."
604.00,606.00,SPEAKER_02," And that's, that's okay to learn that and stuff."
606.00,610.00,SPEAKER_02, And that's okay to do the kids and she's trying to teach them that it's not okay to do that.
610.00,611.00,SPEAKER_02, Mm-hmm.
611.00,614.00,SPEAKER_02, And I build someone's self-respecting to do things like that.
614.00,619.00,SPEAKER_02," And like, a couple of people like to argue with her and like, they think they're really ignorant and stupid."
619.00,620.00,SPEAKER_02, Yeah.
620.00,622.00,SPEAKER_02," Well, so they got you to be the teachers."
622.00,623.00,SPEAKER_02, You should wear something.
623.00,624.00,SPEAKER_02, Yeah.
624.00,625.00,SPEAKER_02," So, um, but it's good."
625.00,626.00,SPEAKER_02," I mean, it's been interesting."
626.00,628.00,SPEAKER_02, They had a hypnotistic committee the other day.
628.00,634.00,SPEAKER_02," But I didn't want to do it just because I was first, I was skeptical of it and not really enthusiastic about it."
634.00,635.00,SPEAKER_02, Yeah.
635.00,636.00,SPEAKER_02, I didn't feel comfortable.
636.00,639.00,SPEAKER_02," Like, I was more interested in watching people around me."
639.00,642.00,SPEAKER_02," Like, if they really kind of like really got into it."
642.00,644.00,SPEAKER_01, And I don't know if I would ever do it.
644.00,647.00,SPEAKER_01, I'd be real curious to see whether I could be hypnotized.
647.00,649.00,SPEAKER_01, I don't know if I would be a creator.
649.00,655.00,SPEAKER_02," But he said that we all have three minds here on the virtual, your reality."
655.00,657.00,SPEAKER_02, And then you're on the sensual.
657.00,667.00,SPEAKER_02, And he said that people get blocked as far as studying and stuff and doing things and getting like real uptight because people tend to think with two minds at the same time.
667.00,670.00,SPEAKER_02, And how your subconscious is your central line.
670.00,674.00,SPEAKER_02," And because one is like a yes, one is like a no, one is like a maybe."
674.00,676.00,SPEAKER_02, And he said you can get down.
676.00,680.00,SPEAKER_02," Like if your husband's, um, I talked in a sleep at some point."
680.00,682.00,SPEAKER_02, And that's his subconscious talking.
682.00,688.00,SPEAKER_02," So you could offer suggestions to him and he'll be like, he'll like, he'll listen to that."
688.00,689.00,SPEAKER_02, Yeah.
689.00,690.00,SPEAKER_02, You know.
690.00,691.00,SPEAKER_02," I mean, I think it's very interesting."
691.00,692.00,SPEAKER_02, Yeah.
692.00,695.00,SPEAKER_02, I would like to try because there's something from my past that I like to find out they really happened or not.
695.00,696.00,SPEAKER_01, Yeah.
696.00,699.00,SPEAKER_02," You know, look, I'm like crazy perverted cousins here."
699.00,703.00,SPEAKER_02, I really would like to find out because I remember some things that wasn't quite sure.
703.00,705.00,SPEAKER_02, You're crazy perverted cousin.
705.00,707.00,SPEAKER_02," Oh man, Alberta's son Gary."
707.00,710.00,SPEAKER_02," Oh, I think he tried to molest you and I was a kid."
710.00,713.00,SPEAKER_02, And to this day it really bugs me.
713.00,714.00,SPEAKER_02, Yeah.
714.00,720.00,SPEAKER_02, And I think that's why I have like a problem with my mother.
720.00,721.00,SPEAKER_02," Like an angry at her, you know."
721.00,722.00,SPEAKER_02, Mm-hmm.
722.00,723.00,SPEAKER_02, She put me in that situation.
723.00,724.00,SPEAKER_02, Oh.
724.00,726.00,SPEAKER_02, I think that's a lot to do with it too.
726.00,727.00,SPEAKER_01, How possible.
727.00,728.00,SPEAKER_01," See, she's still living her home."
728.00,729.00,SPEAKER_01," Yep, for now."
729.00,730.00,SPEAKER_01, Yeah.
730.00,731.00,SPEAKER_01, Mm-hmm.
731.00,732.00,SPEAKER_02, You still have Jamie?
732.00,733.00,SPEAKER_02, Oh yeah.
733.00,734.00,SPEAKER_02, Yeah.
734.00,735.00,SPEAKER_02, And she's doing well.
735.00,736.00,SPEAKER_02, She's still working.
736.00,739.00,SPEAKER_02, She's not doing much of anything for the summer.
739.00,743.00,SPEAKER_02, But she had a chance with summer camp to go to Boston.
743.00,744.00,SPEAKER_02, Mm-hmm.
744.00,747.00,SPEAKER_02, And she never wants Patrick and get the money for her deposit.
747.00,749.00,SPEAKER_02, So she just never got to do it.
749.00,750.00,SPEAKER_02, Yeah.
750.00,753.00,SPEAKER_02, That's why I took off at her because all she had to do was go there and he was going to write the check for her.
753.00,754.00,SPEAKER_02, But she never showed up.
754.00,755.00,SPEAKER_02," So it's like, hey kid."
755.00,760.00,SPEAKER_02, But I know she's looking at different colleges and stuff.
760.00,761.00,SPEAKER_01, Mm-hmm.
761.00,763.00,SPEAKER_01," And her ability, just to be a last year's goal right?"
763.00,764.00,SPEAKER_02, Yeah.
764.00,765.00,SPEAKER_02, Oh yeah.
765.00,766.00,SPEAKER_02, Thank God.
766.00,767.00,SPEAKER_02, Same with Adam.
767.00,768.00,SPEAKER_02, Yep.
768.00,769.00,SPEAKER_02," And, um, right."
769.00,770.00,SPEAKER_02," Stephen, now I'm back to court."
770.00,771.00,SPEAKER_02, Did I tell you that?
771.00,772.00,SPEAKER_02, Tell me you're going to.
772.00,773.00,SPEAKER_02, Yeah.
773.00,775.00,SPEAKER_02, And his child's poor age increased by $60 a week.
775.00,776.00,SPEAKER_02, Mm-hmm.
776.00,777.00,SPEAKER_02, Which is good.
777.00,778.00,SPEAKER_02, Did he paint it?
778.00,779.00,SPEAKER_02, Yeah.
779.00,781.00,SPEAKER_02," But it's by payroll reduction because he didn't, he refused to pay it."
781.00,782.00,SPEAKER_02, He went to.
782.00,783.00,SPEAKER_02, And I said no.
783.00,788.00,SPEAKER_02," Because she told him, you know, if he didn't pay it, it would be, like, a, be mandatory."
788.00,790.00,SPEAKER_02, So the court that it comes out of his paycheck.
790.00,791.00,SPEAKER_02, Mm-hmm.
791.00,792.00,SPEAKER_02, And he said he preferred that way.
792.00,795.00,SPEAKER_02," And I said, well, if he just gives you the money, we don't do that."
795.00,797.00,SPEAKER_02, Because I wouldn't want to pay all deduction like that.
797.00,798.00,SPEAKER_01, Yeah.
798.00,800.00,SPEAKER_02, I think it would be embarrassing.
800.00,801.00,SPEAKER_02, Mm-hmm.
801.00,802.00,SPEAKER_02," But he said, no, he'd rather do it that way."
802.00,803.00,SPEAKER_02," And he, that's how it's done."
803.00,805.00,SPEAKER_02, So he had a check every week.
805.00,806.00,SPEAKER_00, Mm-hmm.
806.00,807.00,SPEAKER_02," Well, it's a good thing they have that."
807.00,809.00,SPEAKER_02, Because otherwise you wouldn't get it.
809.00,810.00,SPEAKER_02, I know.
810.00,814.00,SPEAKER_02," So, um, and then the money he owes me, he was like $1,800."
814.00,815.00,SPEAKER_02, Yeah.
815.00,817.00,SPEAKER_02, From before the court order went into effect.
817.00,818.00,SPEAKER_02, Right.
818.00,823.00,SPEAKER_02," And when Jamie turns 14, which is in January, he'll start paying me that amount."
823.00,824.00,SPEAKER_02, 14.
824.00,826.00,SPEAKER_02," I mean, I'm sorry, 18."
826.00,827.00,SPEAKER_02, On the 14th.
827.00,828.00,SPEAKER_02, Okay.
828.00,833.00,SPEAKER_02," So he'll be paying that balance off at that rate, say, 140 a week until it's paid."
833.00,835.00,SPEAKER_02, Now we'll get her through Northwest.
835.00,838.00,SPEAKER_02, Because her tuition payments are $400 a month.
838.00,839.00,SPEAKER_02, For high school.
839.00,840.00,SPEAKER_02, Mm-hmm.
840.00,841.00,SPEAKER_02, Wow.
841.00,842.00,SPEAKER_02, Yeah.
842.00,843.00,SPEAKER_02," I mean, she's got good education."
843.00,844.00,SPEAKER_02, She's got a good start.
844.00,845.00,SPEAKER_02, And she's not really well in Catholic school.
845.00,847.00,SPEAKER_02, She's been in Catholic school for six years.
847.00,848.00,SPEAKER_02, Mm-hmm.
848.00,854.00,SPEAKER_02," And this is like, finally, Patrick and I paid for the past five."
854.00,857.00,SPEAKER_02, And I paid myself for the past two or three.
857.00,858.00,SPEAKER_02, Mm-hmm.
858.00,860.00,SPEAKER_02, So I figure he can help pay for the last year.
860.00,862.00,SPEAKER_02, Because it's really been a big burden.
862.00,863.00,SPEAKER_02, Yeah.
863.00,868.00,SPEAKER_02, So that money he gives me is going to be more than enough to cover her tuition payment.
868.00,870.00,SPEAKER_02, And I'll put some money so I can save his account.
870.00,871.00,SPEAKER_02, Mm-hmm.
871.00,872.00,SPEAKER_02, Leave it there.
872.00,873.00,SPEAKER_02, Yeah.
873.00,874.00,SPEAKER_02, You know?
874.00,875.00,SPEAKER_02, So it worked out really well.
875.00,876.00,SPEAKER_02, Mm-hmm.
876.00,878.00,SPEAKER_02, So things are looking up that way.
878.00,883.00,SPEAKER_02," Um, I told Patrick, um, we talked on stuff."
883.00,887.00,SPEAKER_02, I told him he wanted to keep me hit a mirror me by the next July 17th.
887.00,888.00,SPEAKER_02, That's right.
888.00,889.00,SPEAKER_02, A vorcery.
889.00,891.00,SPEAKER_02," Our anniversary went by and I was, we talked about it and stuff."
891.00,894.00,SPEAKER_02," I said, would have been married eight years."
894.00,895.00,SPEAKER_02, You know?
895.00,898.00,SPEAKER_02," And I told him, if you gotta keep me, you gotta be happy."
898.00,899.00,SPEAKER_02, You have to marry me.
899.00,900.00,SPEAKER_02, I'm not going to be this kept one.
900.00,901.00,SPEAKER_02, So no way.
901.00,902.00,SPEAKER_02, So what do you say?
902.00,904.00,SPEAKER_02, You just start laughing.
904.00,912.00,SPEAKER_02," But, um, I told him, I wrote him a letter this past week and told him, we have to, you know, talk about things and get things out."
912.00,915.00,SPEAKER_02, Because I told him there were components that had to be in our relationship.
915.00,917.00,SPEAKER_02, People wanted to be together and be married.
917.00,920.00,SPEAKER_02, That's mutual respect and the wanting to be together.
920.00,921.00,SPEAKER_02," And, you know, stuff like that."
921.00,924.00,SPEAKER_02," I feel for you, I still feel that for me."
924.00,926.00,SPEAKER_02," I said, then this relationship can't survive."
926.00,927.00,SPEAKER_02, You know?
927.00,934.00,SPEAKER_02," I'm trying to be realistic about it, but it would hurt very much if he still doesn't want to get married."
934.00,935.00,SPEAKER_01, Yeah.
935.00,936.00,SPEAKER_02," But, same time."
936.00,939.00,SPEAKER_02, I'm not going to wait for him for five years and I'm in the same spot.
939.00,940.00,SPEAKER_02, I'm in now two years or no.
940.00,944.00,SPEAKER_02," It doesn't make, and I can't, I can't foresee doing that."
944.00,945.00,SPEAKER_02, Mm-hmm.
