Start Time,End Time,Speaker,Transcript
180.92,191.32,SPEAKER_01, I called but I haven't gotten she doesn't get back to me yet. So I don't know. How are things at Tom? Groovy. Yeah. He's so nice to me. Yeah. Yeah.
191.32,230.02,SPEAKER_01," Well, that's when I hear wedding time. Yeah, we kind of chilled out. It was first it was just like we're going to do this. And then it was just too much pressure. It was just too much everything. Yeah. So, but you know, maybe someday. Because um, a pressing kind of spilled beans or something. Yeah. Yeah. Well, she called me a couple times when I got back which was very nice. Mm-hmm. Talk to me. What else did I want to tell you? Go ahead. Quick, quick. Quick. Cool. Cool. Cool. Cool. All right. Oh, good thing I need to ask you for favor but I know you've got your August group coming up pretty quick. Are they coming?"
230.02,241.72,SPEAKER_03," I think, yeah. They're coming August 2nd. Oh my God. How are you doing? Okay. I had a bit of a problem finding school but that's all done. So yeah, I don't have that much work."
241.72,253.90,SPEAKER_01," Really? Yeah. Cool. Could you do me a big favor? What's the favor? Well, I kind of need, I know, I know how you feel about this but could you do me a letter of reference?"
253.90,271.62,SPEAKER_01," Uh-huh. You can't? Well, I can, yeah, I can do. I mean, just to say that yes, I worked there in Poland and yes, it was okay. They have the people that I applied with already know the circumstances. They just want to verify some things in Poland. They called the US office. Of course, you know, they didn't get much information which is understandable."
271.62,298.50,SPEAKER_03," No, I'd be perfectly fine. I mean, you didn't do anything wrong. Good. You didn't get kicked out of the program. What I can do is just write a letter verifying your, which I've put participation in the program and you know, a little bit about what you did at the college, blah, blah, blah. You know? That's what you need, right? Yeah, I mean, maybe one nice thing said that you can do that. Well, I think I can find nice things to say."
298.50,313.66,SPEAKER_01," I'd rather, but you know, I'd rather be there with you. Do I edit yourself? No, no, no, because I know how you struggle. I was thinking about this yesterday. I know if I ask that she's probably going to sit there and go, oh, I need a word. I need, you know, you"
313.66,329.58,SPEAKER_02," would write things to you and ask me. I'm like, you know, ballerina going to the US and the Soviet Union. I need a word. I need a word that sprites that. Yeah, I'll write you with"
329.58,333.78,SPEAKER_03, you. Thank you. Do you have an address or something? I have a fax number without
333.78,379.86,SPEAKER_01," a word. Yes, I will work. Cool. I'll just like, I'll give you the number of the guy word to go directly because he's the one that needs to be. Okay, fax two. But we need to talk about something else in the meantime because I can't find it. I'm less than like, anyway, tell me, tell me other new things. I got a letter from John. He's like four or five pages. Oh, really? He writes really small. It's like getting a typed letter. Oh, I know. And told me, you know, that I don't know Linda was having a bad time or since then or I. Yeah. Yeah. I mean, this is a time. And then did some people leave? Did Kathy leave? Kathleen or just? No. No. Anyway, well, he was disappointed because I think you wanted to hang out with some people and he couldn't find them. Oh, I think Kathleen"
379.86,386.74,SPEAKER_03," probably left to travel around. Oh, that's what he probably met or dirt. Okay. Oh, here"
386.74,408.26,SPEAKER_01," it is. Okay. Uh, it's a 402. Uh-huh. 554. 554. 294. 9494949. What's the man's name? I can give him his Curtis K as in Cat U, R as in Rabbit T and Tulip I S as in something. Mm-hmm."
408.26,437.54,SPEAKER_01," His middle initial is D as in dog. Mm-hmm. And his last name is Freer King. It's F as in Frank R E R K I N G. Freer King. Wow. Weird name, huh? Curtis D. Freer King. Yep. He's with the University of Nebraska. Okay. What are you playing for? It's really cool. He's so he's making, he told me he was having a hard time making a decision and he said he really would like to get more information. I'm like, God, it's really cool. It's an ESL specialist."
437.54,468.34,SPEAKER_01," I think I wrote you about it. Teaching ESL, but it's teaching ESL to business people from Japan primarily. Uh-huh. But although they solicit, they're trying to solicit more throughout the globe instead of just Japan, although they've had most interest in Japan. And I teach probably two classes and then do administrative work to make connections for these people to have tours or to go look at companies dealing with certain issues that they're working on in the classes. Half of their classes are business, half are English. Mm-hmm. Mm-hmm."
469.34,479.34,SPEAKER_01," So it's really groovy because I have all these contacts for them because of my experience in the business world here. Yeah, yeah. And, you know, I deal with teaching for them too."
479.34,487.34,SPEAKER_01, Okay. One classes did you teach at ports? I taught. I taught. I taught business English.
487.34,493.34,SPEAKER_01, Uh-huh. I taught listening. I taught integrated skills and beginning grammar. Okay.
494.34,497.34,SPEAKER_03, Mm-hmm. I'm just writing this down. So I...
497.34,501.34,SPEAKER_01," Cool. You don't have to tell them about pluckingopoly or anything. Oh, weird. You know what?"
501.34,529.30,SPEAKER_01," What? I had a dream this morning about... it's weird. I don't know if you were in it. I think you were. But Barry was definitely in it. Yeah. And Barry and I... I don't know if we were trying to get somewhere and we had to jump in this water, but she wouldn't like goals me when we got in the water and I woke up because it's her journey. I don't know what that means. I'm going to post her from her two the other day. Yeah. This is Gary Dream. It was pretty scary. I was kind of one of those"
529.30,535.30,SPEAKER_03," frustrating type dreams. Listen, was it difficult coming back? Going back to the left? Yeah."
535.30,551.30,SPEAKER_01," It was harder than I thought it would be actually. Harder in the sense that I wasn't used to the pace. It's, you know, the pace is totally different. And I didn't really want to see anybody for a while."
551.30,557.30,SPEAKER_01, And I didn't. Which was fine. And I really missed people from Poland because it was all my support system.
557.30,561.30,SPEAKER_01," Coming here, the only person I really knew and understood in my circumstances is Tom."
561.30,567.30,SPEAKER_01, And so that was really tough because there was a lot of pressure on both of us coming between with him again and all of that.
567.30,573.30,SPEAKER_01," Um, Lee's just seeing as far as Americanism. Blimpy scared me. Blimpy's that much place."
573.30,585.30,SPEAKER_01, I know. I know. That's pretty funny. We went in there and it was so yellow. It was so yellow and they wanted to help so bad.
589.30,595.30,SPEAKER_03," I just went back and I decided people are a bit too cheery in the US. Oh, yeah. Oh, yeah."
595.30,611.30,SPEAKER_03," And do that wanting to help you so bad. Oh, my God. It just like ran into stores and ran out because I'd go on the weekdays when nobody, you know, because I had time off and I'd walk in there and like five people would say hello to me."
611.30,621.30,SPEAKER_03," We just like, like, hello. It's just. Oh, my God. It says, I talked to Kristin though when I was home. Yeah."
621.30,631.30,SPEAKER_03," I was so happy to be doing well. She's working. Which is good and she's got her, um, he helped me again. That's good. I think to be healthy again. Yeah."
631.30,642.30,SPEAKER_01," Hey, you know, I was going to tell you this thing that I got. Tom found this for me about this 3B experiment thing where you can do this and talk. And it was funny because he handed it to me and I was really confusing."
642.30,652.30,SPEAKER_01," So, is this something that contacted you on your email? Why? No, I told you about this last week. Oh, I'm looking at it because it had this guy and it and his name was his name is Mark."
652.30,659.30,SPEAKER_01," Yeah, no, yeah, Lindsey. And it said, and it was in it was his email thing and it said, you and I, whoo, Poland."
659.30,665.30,SPEAKER_01, And it was a playboy joke on this thing. It was done as an example of what we do.
665.30,679.30,SPEAKER_01," And it was so large. And I'm like, it's somebody trying to get a hold of you and he goes, no, I go, well, there's this thing. I said, look at this. And it, you know, it's all in code. And he goes, oh, weird. Because I didn't do that."
679.30,683.30,SPEAKER_03, That's really funny. Yeah.
683.30,688.30,SPEAKER_01," Yeah. And are you not smoking? No, yeah. Okay."
688.30,693.30,SPEAKER_03," Yeah, well, I did a few when I've been back to. Yeah, I've been smoking big time. It's in the rough couple months."
693.30,698.30,SPEAKER_03," Yeah. Well, yeah, the kids is doing the kids are doing the kids are doing the kids are doing."
698.30,703.30,SPEAKER_03," Well, no, not really that, but it's really busy as far as work is for sure. Yeah."
703.30,708.30,SPEAKER_03," No, sure. There's just like an email and I'm just, you know, wrapping things up so it's not that bad."
708.30,712.30,SPEAKER_03," But it was kind of hellish for a bit. Yeah, I'm sure."
712.30,717.30,SPEAKER_03," I still, all I want to do is sleep now. I've been trying to naps for the longest time today."
717.30,725.30,SPEAKER_03," Every time I lay down the phone rings and like random people call me, you're not that random, but it's kind of random receiving phone call from you."
725.30,726.30,SPEAKER_00, Yeah.
726.30,733.30,SPEAKER_03," And you're not a random person, but, well, thank you. I appreciate being considered non random."
733.30,737.30,SPEAKER_03, Now you're pretty organized in order. Thank you.
737.30,738.30,SPEAKER_00," Yeah, well."
738.30,745.30,SPEAKER_03," Joe, do you going to be shocked that I heard from you? She what? She's going to be happy. Oh, yeah."
745.30,750.30,SPEAKER_01," Did you have a postcard from her? Yeah. No, I haven't heard from her."
750.30,753.30,SPEAKER_03, Just thought you postcard. It's not supposed to.
753.30,756.30,SPEAKER_01," Oh, right. You know what?"
756.30,760.30,SPEAKER_03," I just came back from the US and I have some letters for you, including that little package."
760.30,763.30,SPEAKER_03, I don't know what to do with that little package.
763.30,765.30,SPEAKER_03, It is Henna.
765.30,768.30,SPEAKER_01," Uh-huh. And I think, no, you know what I think you should do."
768.30,772.30,SPEAKER_01," Drota, please, really. The package of Henna."
772.30,774.30,SPEAKER_01, Share it with Magda.
774.30,778.30,SPEAKER_03, Magda's gone. Maybe I'll do it in my hair. Okay.
778.30,781.30,SPEAKER_03, It's a nice brown. Is it good? Yeah.
781.30,783.30,SPEAKER_01, All a friend of mine from Florida sent that to me.
783.30,784.30,SPEAKER_03, Yes.
784.30,786.30,SPEAKER_03," From Gainesville, Salabio, Florida."
786.30,788.30,SPEAKER_03, La vich.
788.30,790.30,SPEAKER_01," Yeah, boy, the leverage."
790.30,796.30,SPEAKER_01," Yeah. So, I would like to think that it goes to the cost because sending it back to me would probably just be ludicrous."
796.30,800.30,SPEAKER_03," So, you know, why don't you just, I'm opening up right now as you speak."
800.30,802.30,SPEAKER_03, It's like a world heat stamp on it.
802.30,804.30,SPEAKER_03, All right. All right.
804.30,809.30,SPEAKER_03," You know what? I've been saying, all right, all the time now."
809.30,813.30,SPEAKER_03," Okay. Conference in the US and you're like, where did you get that?"
813.30,816.30,SPEAKER_03," I'm like, that's a really long story."
816.30,821.30,SPEAKER_03," He there was a volunteer and she's, she's no this old man because she used to work thousands of men."
821.30,825.30,SPEAKER_03," She said there and say, all right."
825.30,829.30,SPEAKER_01, I have another one now too and Tom was really getting sick of it.
829.30,832.30,SPEAKER_01," What is it? Oh, it's another one of those."
832.30,833.30,SPEAKER_01, All right.
833.30,836.30,SPEAKER_01," Because he goes, what does that mean when I say it now?"
836.30,839.30,SPEAKER_01," It's like, I need to know more information."
839.30,842.30,SPEAKER_01, Just having all right isn't it now. Okay.
842.30,844.30,SPEAKER_01, All right.
844.30,846.30,SPEAKER_03, It's like catching in.
846.30,848.30,SPEAKER_03," It is. I mean, you know, hang it in."
848.30,851.30,SPEAKER_03," Yeah. So, but anyway, I want to come visit you."
851.30,852.30,SPEAKER_03, When?
852.30,853.30,SPEAKER_03, Next summer.
853.30,854.30,SPEAKER_03, I would love to.
854.30,856.30,SPEAKER_03, Except you're going to be gone.
856.30,858.30,SPEAKER_03," Well, I don't know how long I'm going to be here."
858.30,859.30,SPEAKER_03, Oh.
859.30,861.30,SPEAKER_03, What did you mean like early summer?
861.30,865.30,SPEAKER_01," Well, I mean, your job goes through when."
865.30,866.30,SPEAKER_01, July June?
866.30,867.30,SPEAKER_03, Okay.
867.30,868.30,SPEAKER_03, Sure. Yeah.
868.30,870.30,SPEAKER_03, I would love to be out of here before July.
870.30,871.30,SPEAKER_01, Okay.
871.30,872.30,SPEAKER_01, Okay.
872.30,875.30,SPEAKER_01, Because I really would kind of like to get there before you're gone.
875.30,876.30,SPEAKER_01, Before Joey's gone.
876.30,878.30,SPEAKER_01, Go to Warsaw one more time.
878.30,881.30,SPEAKER_03," Well, the city might have a job offer in Budapest."
881.30,882.30,SPEAKER_03," Oh, that's right."
882.30,883.30,SPEAKER_01, You're looking at that.
883.30,884.30,SPEAKER_01, Isn't that crazy?
884.30,885.30,SPEAKER_01, That's why.
885.30,888.30,SPEAKER_03," Yeah. I mean, if it's June, then that's fine."
888.30,890.30,SPEAKER_03, But then you might come back to the stage.
890.30,891.30,SPEAKER_03, When?
891.30,892.30,SPEAKER_03, Maybe.
892.30,893.30,SPEAKER_03, I don't know.
893.30,894.30,SPEAKER_01, When you're done.
894.30,895.30,SPEAKER_01, I don't know.
895.30,901.30,SPEAKER_03," I'm kind of, I was playing around with them working for the Olympics in Atlanta."
901.30,902.30,SPEAKER_03, Cool.
902.30,903.30,SPEAKER_03, Translating.
903.30,904.30,SPEAKER_03, Yeah.
904.30,906.30,SPEAKER_03," Oh, that would be so in Atlanta."
906.30,907.30,SPEAKER_03, Joy.
907.30,908.30,SPEAKER_03, Joy.
908.30,909.30,SPEAKER_01, Yeah.
909.30,910.30,SPEAKER_01, Joy.
910.30,911.30,SPEAKER_01, Joy.
911.30,912.30,SPEAKER_03, Joy.
912.30,913.30,SPEAKER_03, Joy.
913.30,914.30,SPEAKER_03, Joy.
914.30,915.30,SPEAKER_03, Joy.
915.30,916.30,SPEAKER_03, Joy.
916.30,917.30,SPEAKER_03, Joy.
917.30,918.30,SPEAKER_03, Joy.
918.30,919.30,SPEAKER_03, Joy.
919.30,920.30,SPEAKER_03, Joy.
920.30,921.30,SPEAKER_03, Joy.
921.30,922.30,SPEAKER_03, Joy.
922.30,923.30,SPEAKER_03, Joy.
923.30,924.30,SPEAKER_03, Joy.
924.30,925.30,, Joy.
925.30,926.30,SPEAKER_03, Joy.
926.30,927.30,SPEAKER_03, Joy.
927.30,928.30,SPEAKER_03, Joy.
928.30,928.80,SPEAKER_01, Joy.
928.80,929.10,SPEAKER_01, Joy.
929.10,929.30,SPEAKER_01, Joy.
929.30,930.30,SPEAKER_01, Joy.
930.30,931.30,SPEAKER_01, Joy.
931.30,932.30,SPEAKER_01, Joy.
932.30,933.30,SPEAKER_01, Joy.
933.30,934.30,SPEAKER_01, Joy.
934.30,935.30,SPEAKER_01, Joy.
935.30,936.30,SPEAKER_01, Joy.
936.30,937.30,SPEAKER_01, Joy.
937.30,938.30,SPEAKER_01, Joy.
938.30,939.30,SPEAKER_01, Joy.
939.30,940.30,SPEAKER_01, Joy.
940.30,941.30,SPEAKER_01, Joy.
941.30,942.30,SPEAKER_01, Joy.
942.30,943.30,SPEAKER_03, Joy.
943.30,944.30,SPEAKER_03, Joy.
944.30,945.30,SPEAKER_03, Joy.
945.30,946.30,SPEAKER_03, Joy.
946.30,947.30,SPEAKER_03, Joy.
947.30,948.30,SPEAKER_01, Joy.
948.30,949.30,SPEAKER_01, Joy.
949.30,950.30,SPEAKER_01, Joy.
950.30,951.30,SPEAKER_01, Joy.
951.30,952.30,SPEAKER_01, Joy.
952.30,953.30,SPEAKER_01, Joy.
953.30,954.30,SPEAKER_01, Joy.
954.30,955.30,SPEAKER_03, Joy.
955.30,956.30,SPEAKER_01, Joy.
956.30,957.30,SPEAKER_01, Joy.
957.30,958.30,SPEAKER_01, Thank you for yours.
958.30,959.26,SPEAKER_01, Yes.
959.26,960.26,SPEAKER_01, You're joking.
960.26,961.26,SPEAKER_03, I'm not.
961.26,962.26,SPEAKER_03, Isn't it great?
962.26,967.26,SPEAKER_03," I thought like, you know, people were saying, oh my god, all these people are dying in Chicago."
967.26,969.26,SPEAKER_03," I'm like, oh, where's he here this?"
969.26,970.26,SPEAKER_03, Yeah.
970.26,971.26,SPEAKER_03, What was the 200 and something?
971.26,973.26,SPEAKER_03," Well, it's up to 460 years."
973.26,975.26,SPEAKER_03," Yeah, last time I heard, yeah, okay."
975.26,979.26,SPEAKER_01," Yeah, because last time I heard of students, 62 or something like that, I was like, wow."
979.26,980.26,SPEAKER_01, But that's still.
980.26,981.26,SPEAKER_01, That's a lot.
981.26,982.26,SPEAKER_01," Oh, yeah."
982.26,984.26,SPEAKER_01," For something like that, there's no reason."
984.26,985.26,SPEAKER_01, Yeah.
985.26,990.26,SPEAKER_01," It looks like Tejas is completely an essential time zone, except for Alpasa, which you don't need."
990.26,991.26,SPEAKER_03," No, okay."
991.26,994.26,SPEAKER_01," So, um, I'm a real and all those crazy."
994.26,997.26,SPEAKER_03, Because I'm trying to decide whether I should wake up one of my new volunteers.
997.26,1000.26,SPEAKER_03," Do you want to, do you like an area code?"
1000.26,1002.26,SPEAKER_00," No, I'm an area code."
1002.26,1004.26,SPEAKER_03," Thank you, Ellen."
1004.26,1008.26,SPEAKER_03," Why don't you have total phone, like you know, total phone?"
1008.26,1011.26,SPEAKER_03, Do you know what that's called?
1011.26,1014.26,SPEAKER_03," I don't know, but I don't, I've been doing total phone."
1014.26,1016.26,SPEAKER_01, I have total phone.
1016.26,1017.26,SPEAKER_03, Yeah.
1017.26,1019.26,SPEAKER_03," Um, yeah, like two-way phone."
1019.26,1022.26,SPEAKER_03," Um, you way phone sex on camera?"
1022.26,1024.26,SPEAKER_03," No, what's that?"
1024.26,1026.26,SPEAKER_03," Um, color-weighting kind of thing."
1026.26,1027.26,SPEAKER_03, No.
1027.26,1030.26,SPEAKER_03, I don't know where you can dial two people at one time.
1030.26,1031.26,SPEAKER_01," Oh, yeah."
1031.26,1032.26,SPEAKER_03, Yeah.
1032.26,1033.26,SPEAKER_01, I got that.
1033.26,1034.26,SPEAKER_01, What is it called?
1034.26,1036.26,SPEAKER_01," I don't know, but I don't, I'm going to be doing total phone."
1036.26,1037.26,SPEAKER_01, It called total phone.
1037.26,1040.26,SPEAKER_01, It's like my phone card will tell me what it is.
1040.26,1045.26,SPEAKER_01," My card is priority, party calls, party calls, party calls, total phone."
1045.26,1046.26,SPEAKER_01, You have total phone.
1046.26,1047.26,SPEAKER_01," I have priority, party, party, party, party, party."
1047.26,1049.26,SPEAKER_01, I can't even say it three times that.
1049.26,1050.26,SPEAKER_01," So, can you get duck man?"
1050.26,1051.26,SPEAKER_01, Duck man?
1051.26,1052.26,SPEAKER_01, Duck man?
1052.26,1053.26,SPEAKER_01," Duck man, it's a show."
1053.26,1054.26,SPEAKER_01, No.
1054.26,1055.26,SPEAKER_01, It's on USA.
1055.26,1057.26,SPEAKER_01, I don't know if you probably want to get that condition.
1057.26,1060.26,SPEAKER_01, It's the only condition that it's good and funny.
1060.26,1061.26,SPEAKER_01, Really?
1061.26,1062.26,SPEAKER_01," Yeah, you'd like it."
1062.26,1065.26,SPEAKER_01," It's a, it's really, it's, it's really good."
1065.26,1067.26,SPEAKER_03," Oh, it was so amazing."
1067.26,1069.26,SPEAKER_03, I was sorry.
1069.26,1070.26,SPEAKER_03, I was sorry.
1070.26,1071.26,SPEAKER_01, It's really good.
1071.26,1075.26,SPEAKER_01," And I'm going to be showing it the way I like tape it and you could, I don't know, go somewhere and watch it."
1075.26,1076.26,SPEAKER_01, I don't know.
1076.26,1077.26,SPEAKER_03, Yeah.
1077.26,1078.26,SPEAKER_03, Yeah.
1078.26,1080.26,SPEAKER_03," Another thing, I think I have a couple letters for you as well."
1080.26,1081.26,SPEAKER_03, Okay.
1081.26,1086.26,SPEAKER_01," So, I'm, are you wanting to open those and put those, someone to, with other like personal type?"
1086.26,1088.26,SPEAKER_03," Well, I think that, no."
1088.26,1091.26,SPEAKER_03, I don't even know who they're from.
1091.26,1092.26,SPEAKER_03, All right.
1092.26,1093.26,SPEAKER_03, But I can tell you.
1093.26,1096.26,SPEAKER_03, I think one is from maybe a year sister.
1096.26,1098.26,SPEAKER_03, Did your sister write you?
1098.26,1100.26,SPEAKER_01," No, but that's possibility."
1100.26,1103.26,SPEAKER_03," Oh, I think there's only one."
1103.26,1104.26,SPEAKER_03, Okay.
1104.26,1105.26,SPEAKER_03, There's one.
1105.26,1107.26,SPEAKER_03, And it's from Donna.
1107.26,1109.26,SPEAKER_01," Oh, that's my sister."
1109.26,1110.26,SPEAKER_01, Yeah.
1110.26,1111.26,SPEAKER_03, Cool.
1111.26,1112.26,SPEAKER_03, Should I send it to you?
1112.26,1113.26,SPEAKER_03, All right.
1113.26,1116.26,SPEAKER_03, And I sent to the last copy of Denise Leder.
1116.26,1118.26,SPEAKER_03," Oh, and you, do you still want that story?"
1118.26,1120.26,SPEAKER_01," I got it back from, um, Dunita."
1120.26,1122.26,SPEAKER_03," Yeah, of course I want them."
1122.26,1123.26,SPEAKER_01, Okay.
1123.26,1124.26,SPEAKER_01, All right.
1124.26,1125.26,SPEAKER_01, And then I'll do that.
1125.26,1126.26,SPEAKER_01," I, um, I got it myself."
1126.26,1128.26,SPEAKER_01, I want you to get access to a really awesome computer.
1128.26,1129.26,SPEAKER_01, Really?
1129.26,1130.26,SPEAKER_01, The computer is so cool.
1130.26,1132.26,SPEAKER_01," Yeah, it's a ton's job."
1132.26,1135.26,SPEAKER_01, And I can walk in there and use it and people are cool.
1135.26,1136.26,SPEAKER_03," Well, you know, girl?"
1136.26,1137.26,SPEAKER_03, Quicker.
1137.26,1141.26,SPEAKER_03," I am going to be an email, like probably by next week."
1141.26,1142.26,SPEAKER_03, Whoa.
1142.26,1144.26,SPEAKER_03," So, um, I'll get in touch with you and let you know."
1144.26,1145.26,SPEAKER_03, And four.
1145.26,1146.26,SPEAKER_03, Yeah.
1146.26,1147.26,SPEAKER_03," So, you can definitely email me."
1147.26,1148.26,SPEAKER_03," Who would that be, Groovy?"
1148.26,1152.26,SPEAKER_03," I'm just trying to, um, I have some problems with it."
1152.26,1155.26,SPEAKER_03," And I'm, I'm, I'm finally connected with someone in their hospital."
1155.26,1157.26,, Don't you?
1157.26,1161.26,SPEAKER_01," Well, um, you know, use the hair stuff wisely."
1161.26,1162.26,SPEAKER_01, I don't know.
1162.26,1164.26,SPEAKER_01, I probably should let you go or something.
1164.26,1165.26,SPEAKER_01, Maybe you can call you again later.
1165.26,1166.26,SPEAKER_01, This is cool.
1166.26,1169.26,SPEAKER_01, I'm assuming you're more than all other people.
1169.26,1172.26,SPEAKER_03," You can, you can talk for however long you want."
1172.26,1173.26,SPEAKER_03, I think so.
1173.26,1175.26,SPEAKER_03," If not, I've got a phone to come in."
1175.26,1176.26,SPEAKER_03," Oh, I can't."
1176.26,1177.26,SPEAKER_03," Oh, okay."
1177.26,1180.26,SPEAKER_03," Yeah, that's good."
1180.26,1182.26,SPEAKER_01," No, but anyway, it was funny."
1182.26,1184.26,SPEAKER_01," How was like, uh huh."
1184.26,1186.26,SPEAKER_03," What, what this far as this letter is concerned."
1186.26,1188.26,SPEAKER_03, Can it wait till next week?
1188.26,1194.26,SPEAKER_03," Oh, well, I'm just asking what you're, um, I just knew the"
1194.26,1199.26,SPEAKER_01," better just because he, he needs help and they need to start teaching classes in 21st of August."
1199.26,1201.26,SPEAKER_01," And so he's really, he really wants to get done."
1201.26,1204.26,SPEAKER_01, And I think this is kind of a deciding factor for him.
1204.26,1205.26,SPEAKER_01, Okay.
1205.26,1208.26,SPEAKER_03," Um, let's just, I mean, I'll try to do it by then as this week."
1208.26,1209.26,SPEAKER_03, Uh huh.
1209.26,1211.26,SPEAKER_03, But it's not the latest on Monday.
1211.26,1212.26,SPEAKER_01, Okay.
1212.26,1213.26,SPEAKER_01, Okay.
1213.26,1214.26,SPEAKER_01, I'll let him know when to look for it.
1214.26,1216.26,SPEAKER_01, Otherwise he's probably going to be sitting there going with
1216.26,1218.26,SPEAKER_03, beta breath or something. No problem.
1218.26,1219.26,SPEAKER_01, But the latest on Monday.
1219.26,1220.26,SPEAKER_01, Okay.
1220.26,1221.26,SPEAKER_01," Thanks a lot, the rotor."
1221.26,1222.26,SPEAKER_01, I wish I was there.
1222.26,1224.26,SPEAKER_01, He was a week of smoke and he can give me a big hug.
1224.26,1225.26,SPEAKER_01," Oh, it was so weird."
1225.26,1226.26,SPEAKER_01, I got to tell you the day.
1226.26,1227.26,SPEAKER_01, We had a cloudy day as well.
1227.26,1232.26,SPEAKER_01," Since I remember about three weeks ago, but still, it's quite a way since I've been into the United States right here."
1232.26,1233.26,SPEAKER_01," You know, living here."
1233.26,1241.26,SPEAKER_01," And I woke up and I was kind of cloudy, day and I wasn't, you know, how you're in that fog when you first get up in the morning."
1241.26,1242.26,SPEAKER_01, Yeah.
1242.26,1245.26,SPEAKER_01," And I thought, oh gosh, I think I'll go to war side of day."
1245.26,1250.26,SPEAKER_01," And I went, wait a minute, no, no, I can't do that."
1250.26,1254.26,SPEAKER_01," Oh, and then it was just a few weeks ago."
1254.26,1255.26,SPEAKER_01, Oh my God.
1255.26,1256.26,SPEAKER_01," You know, something."
1256.26,1258.26,SPEAKER_01, Don't think about it and dream about it.
1258.26,1260.26,SPEAKER_03," Oh, well, you'll be here next summer."
1260.26,1261.26,SPEAKER_01, It's good water.
1261.26,1262.26,SPEAKER_01, Yeah.
1262.26,1263.26,SPEAKER_01, Yeah.
1263.26,1264.26,SPEAKER_01, I hope so.
1264.26,1265.26,SPEAKER_01, As long as I get a job and I can pay for it.
1265.26,1267.26,SPEAKER_01," So if you do this letter, that means I have money."
1267.26,1268.26,SPEAKER_01, That means I can come.
1268.26,1269.26,SPEAKER_01, All right.
1269.26,1270.26,SPEAKER_01, All right.
1270.26,1271.26,SPEAKER_01, All right.
1271.26,1272.26,SPEAKER_00, All right.
1272.26,1273.26,SPEAKER_00, All right.
1273.26,1275.26,SPEAKER_01," Well, the roader."
1275.26,1277.26,SPEAKER_01, Tell everybody hi for me.
1277.26,1279.26,SPEAKER_03," Oh, it was really nice to hear from you."
1279.26,1283.26,SPEAKER_01," Yeah, it was really nice that you agreed to do this recording thing, too."
1283.26,1286.26,SPEAKER_03, Did we discuss anything we should discuss?
1286.26,1287.26,SPEAKER_01, I don't think so.
1287.26,1288.26,SPEAKER_03, All right.
1288.26,1289.26,SPEAKER_01, I'd expect you to hand that thing.
1289.26,1291.26,SPEAKER_01, And I don't think that's that person.
1291.26,1292.26,SPEAKER_01, No.
1292.26,1293.26,SPEAKER_01," No, no, no."
1293.26,1294.26,SPEAKER_01, All right.
1294.26,1295.26,SPEAKER_01, Thanks to the roader.
1295.26,1296.26,SPEAKER_01, No problem.
1296.26,1299.26,SPEAKER_01, And then I'll look forward to hearing from you about the female thing.
